hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
3, 2700.00000, 7397.54, -0.0000159006, 7397.54, -120, 7397.54, 120, 301.05, -16.1325, 290.094, -134.883, 294.719, 104.269
4, 0.00000, 7397.54, -0.0000131811, 7397.54, -120, 7397.54, 120, 270.257, -18.5175, 269.158, -136.044, 269.397, 102.388
4, 900.00000, 7397.54, -0.0000150845, 7397.54, -120, 7397.54, 120, 287.681, -16.3588, 287.755, -134.566, 308.656, 97.7147
4, 1800.00000, 7397.54, -0.0000142194, 7397.54, -120, 7397.54, 120, 277.363, -17.0515, 279.14, -134.804, 277.891, 101.638
4, 2700.00000, 7397.54, -0.0000140085, 7397.54, -120, 7397.54, 120, 264.537, -16.0451, 266.615, -135.076, 280.12, 103.634
5, 0.00000, 7397.54, -0.0000132395, 7397.54, -120, 7397.54, 120, 262.382, -17.5265, 257.516, -135.258, 261.702, 102.691
5, 900.00000, 7397.54, -0.0000140418, 7397.54, -120, 7397.54, 120, 273.91, -17.0522, 271.761, -135.442, 274.122, 103.956
5, 1800.00000, 7397.54, -9.16056E-6, 7397.54, -120, 7397.54, 120, 241.858, -24.7254, 240.709, -139.097, 241.526, 98.2666
5, 2700.00000, 7397.54, -0.0000111215, 7397.54, -120, 7397.54, 120, 261.262, -22.0886, 257.558, -137.92, 286.845, 96.1691
6, 0.00000, 7397.54, -0.0000158651, 7397.54, -120, 7397.54, 120, 316.001, -17.6828, 309.439, -134.392, 322.214, 98.8033
6, 900.00000, 7397.54, -0.000017905, 7397.54, -120, 7397.54, 120, 336.388, -15.8914, 327.982, -134.045, 331.783, 104.991
6, 1800.00000, 7397.54, -0.0000177888, 7397.54, -120, 7397.54, 120, 338.67, -16.3109, 329.122, -133.383, 329.72, 102.851
6, 2700.00000, 7397.54, -0.0000176378, 7397.54, -120, 7397.54, 120, 328.698, -15.6315, 317.103, -133.562, 325.014, 104.991
7, 0.00000, 7397.54, -0.0000150195, 7397.54, -120, 7397.54, 120, 304.992, -18.2455, 301.032, -134.832, 306.21, 100.452
7, 900.00000, 7397.54, -0.000014132, 7397.54, -120, 7397.54, 120, 276.297, -17.1216, 281.073, -135.1, 294.273, 102.235
7, 1800.00000, 7397.54, -0.0000140139, 7397.54, -120, 7397.54, 120, 269.217, -16.5827, 271.938, -133.271, 263.05, 104.609
7, 2700.00000, 7397.54, -0.000013975, 7397.54, -120, 7397.54, 120, 258.96, -15.4379, 245.555, -133.095, 252.29, 106.049
8, 0.00000, 7397.54, -0.0000126597, 7397.54, -120, 7397.54, 120, 241.3, -16.3335, 231.672, -132.137, 251.859, 98.8051
8, 900.00000, 7397.54, -0.000012622, 7397.54, -120, 7397.54, 120, 219.515, -13.2811, 214.847, -131.839, 226.359, 106.556
8, 1800.00000, 7397.54, -0.0000112909, 7397.54, -120, 7397.54, 120, 202.578, -14.3548, 204.48, -131.555, 210.691, 106.044
8, 2700.00000, 7397.54, 0.0000273977, 7397.54, -120, 7397.54, 120, 495.874, -75.2692, 84.121, -179.63, 94.0592, 54.5438
9, 0.00000, 7397.54, 5.19835E-6, 7397.54, -120, 7397.54, 120, 93.0283, -75.5475, 105.152, -157.039, 100.396, 68.357
9, 900.00000, 7397.54, -0.0000118066, 7397.54, -120, 7397.54, 120, 200.667, -12.4502, 207.702, -131.44, 229.466, 105.112
9, 1800.00000, 7397.54, -0.0000118105, 7397.54, -120, 7397.54, 120, 207.952, -13.711, 213.353, -130.99, 221.921, 107.35
9, 2700.00000, 7397.54, -0.0000136328, 7397.54, -120, 7397.54, 120, 231.723, -12.4609, 230.123, -130.907, 246.207, 107.866
10, 0.00000, 7397.54, -0.0000134291, 7397.54, -120, 7397.54, 120, 236.891, -13.7824, 238.633, -131.055, 244.454, 107.076
10, 900.00000, 7397.54, -0.0000114877, 7397.54, -120, 7397.54, 120, 223.308, -16.9367, 229.815, -133.834, 262.573, 104.026
10, 1800.00000, 7397.54, -0.0000115556, 7397.54, -120, 7397.54, 120, 234.07, -18.1624, 242.817, -134.739, 269.907, 104.11
10, 2700.00000, 7397.54, -0.0000154818, 7397.54, -120, 7397.54, 120, 277.015, -14.2783, 287.936, -133.434, 320.606, 102.886
11, 0.00000, 7397.54, -0.0000137747, 7397.54, -120, 7397.54, 120, 258.332, -15.8244, 270.062, -134.142, 291.527, 102.277
11, 900.00000, 7397.54, -0.0000140971, 7397.54, -120, 7397.54, 120, 263.268, -15.6904, 270.389, -134.198, 298.386, 100.446
11, 1800.00000, 7397.54, -0.0000138969, 7397.54, -120, 7397.54, 120, 271.576, -17.107, 269.77, -134.772, 295.613, 97.7326
11, 2700.00000, 7397.54, -0.0000139733, 7397.54, -120, 7397.54, 120, 266.76, -16.3875, 259.422, -135.067, 292.677, 98.6498
12, 0.00000, 7397.54, -0.0000123711, 7397.54, -120, 7397.54, 120, 254.627, -18.6242, 247.505, -135.663, 266.015, 97.0531
12, 900.00000, 7397.54, -0.0000131529, 7397.54, -120, 7397.54, 120, 258.131, -17.2331, 255.555, -135.512, 280.029, 97.159
12, 1800.00000, 7397.54, -0.0000135186, 7397.54, -120, 7397.54, 120, 262.307, -16.8888, 253.802, -134.657, 240.492, 103.243
12, 2700.00000, 7397.54, -0.0000133925, 7397.54, -120, 7397.54, 120, 253.028, -16.0584, 242.068, -134.621, 256.092, 102.385
13, 0.00000, 7397.54, -0.0000129629, 7397.54, -120, 7397.54, 120, 253.178, -17.0866, 239.736, -134.79, 234.25, 103.464
13, 900.00000, 7397.54, -0.0000133876, 7397.54, -120, 7397.54, 120, 255.173, -16.3358, 246.513, -134.407, 252.423, 104.374
13, 1800.00000, 7397.54, -9.3042E-6, 7397.54, -120, 7397.54, 120, 227.806, -23.059, 226.317, -138.125, 217.058, 99.0313
13, 2700.00000, 7397.54, -8.12289E-6, 7397.54, -120, 7397.54, 120, 223.462, -25.5702, 224.632, -140.17, 253.748, 91.5672
14, 0.00000, 7397.54, -0.000015245, 7397.54, -120, 7397.54, 120, 299.126, -17.2328, 282.496, -134.629, 290.317, 101.039
14, 900.00000, 7397.54, -0.0000164776, 7397.54, -120, 7397.54, 120, 314.363, -16.3738, 300.193, -134, 308.153, 104.238
14, 1800.00000, 7397.54, -0.0000149794, 7397.54, -120, 7397.54, 120, 319.975, -19.6627, 297.727, -133.538, 313.932, 104.148
14, 2700.00000, 7397.54, -0.0000146377, 7397.54, -120, 7397.54, 120, 304.219, -18.9053, 287.919, -133.903, 312.587, 101.218
15, 0.00000, 7397.54, -0.0000129402, 7397.54, -120, 7397.54, 120, 276.814, -19.6963, 271.274, -135.473, 267.813, 101.452
15, 900.00000, 7397.54, -0.0000105287, 7397.54, -120, 7397.54, 120, 239.108, -21.2501, 234.696, -137.657, 272.55, 94.0915
15, 1800.00000, 7397.54, -9.56958E-6, 7397.54, -120, 7397.54, 120, 220.134, -21.5668, 226.027, -136.976, 219.93, 99.2716
15, 2700.00000, 7397.54, -0.0000125162, 7397.54, -120, 7397.54, 120, 227.788, -14.8402, 223.23, -133.193, 230.222, 104.836
16, 0.00000, 7397.54, -0.0000113187, 7397.54, -120, 7397.54, 120, 208.026, -15.1591, 216.339, -132.735, 206.037, 104.732
16, 900.00000, 7397.54, -0.000011524, 7397.54, -120, 7397.54, 120, 198.629, -12.9561, 198.748, -131.986, 207.186, 106.008
16, 1800.00000, 7397.54, -0.0000103439, 7397.54, -120, 7397.54, 120, 186.464, -14.5091, 189.363, -131.708, 191.001, 105.841
16, 2700.00000, 7397.54, -2.84007E-6, 7397.54, -120, 7397.54, 120, 116.843, -32.0898, 137.98, -140.927, 144.941, 95.2302
17, 0.00000, 7397.54, 2.91194E-6, 7397.54, -120, 7397.54, 120, 91.0119, -61.8675, 106.377, -152.062, 102.629, 75.8969
17, 900.00000, 7397.54, -0.0000110887, 7397.54, -120, 7397.54, 120, 190.731, -12.8797, 192.915, -131.316, 222.814, 102.538
17, 1800.00000, 7397.54, -0.0000110719, 7397.54, -120, 7397.54, 120, 195.37, -13.7822, 197.436, -130.733, 206.662, 107.175
17, 2700.00000, 7397.54, -0.0000127941, 7397.54, -120, 7397.54, 120, 218.147, -12.5711, 215.442, -130.657, 253.097, 101.094
18, 0.00000, 7397.54, -0.0000127996, 7397.54, -120, 7397.54, 120, 228.136, -14.1367, 226.145, -130.983, 239.644, 107.121
18, 900.00000, 7397.54, -0.0000114898, 7397.54, -120, 7397.54, 120, 219.542, -16.4057, 223.551, -133.582, 250.939, 104.416
18, 1800.00000, 7397.54, 0.0000128092, 7397.54, -120, 7397.54, 120, 159.083, -92.2221, 116.836, -168.3, 154.749, 59.5852
18, 2700.00000, 7397.54, -0.000013466, 7397.54, -120, 7397.54, 120, 255.639, -16.2102, 265.144, -134.148, 310.312, 98.8235
19, 0.00000, 7397.54, -0.0000140905, 7397.54, -120, 7397.54, 120, 267.095, -16.1651, 271.283, -133.972, 300.406, 98.9897
19, 900.00000, 7397.54, -0.0000144584, 7397.54, -120, 7397.54, 120, 277.471, -16.5522, 271.022, -134.061, 293.325, 102.385
19, 1800.00000, 7397.54, -0.0000138454, 7397.54, -120, 7397.54, 120, 272.258, -17.2946, 264.753, -133.512, 291.519, 98.1316
19, 2700.00000, 7397.54, -0.0000113136, 7397.54, -120, 7397.54, 120, 250.471, -20.6014, 243.025, -135.996, 289.242, 96.3115
20, 0.00000, 7397.54, 0.000017284, 7397.54, -120, 7397.54, 120, 289.315, -78.011, 116.325, -173.753, 127.73, 60.5782
20, 900.00000, 7397.54, -1.03265E-6, 7397.54, -120, 7397.54, 120, 167.351, -41.7099, 176.979, -148.198, 199.595, 85.5592
20, 1800.00000, 7397.54, -0.000012642, 7397.54, -120, 7397.54, 120, 259.904, -18.5926, 250.963, -134.696, 237.742, 104.118
20, 2700.00000, 7397.54, -0.0000125923, 7397.54, -120, 7397.54, 120, 238.848, -16.18, 232.244, -134.637, 241.828, 104.491
21, 0.00000, 7397.54, -0.0000124192, 7397.54, -120, 7397.54, 120, 242.137, -17.0316, 248.52, -141.422, 244.081, 103.298
21, 900.00000, 7397.54, -0.000012785, 7397.54, -120, 7397.54, 120, 241.584, -16.0606, 290.869, -140.48, 247.173, 103.351
21, 1800.00000, 7397.54, -4.37589E-7, 7397.54, -120, 7397.54, 120, 158.215, -43.4891, 175.219, -148.66, 166.143, 84.808
21, 2700.00000, 7397.54, -5.55519E-6, 7397.54, -120, 7397.54, 120, 198.355, -30.133, 205.396, -144.088, 225.453, 90.0126
22, 0.00000, 7397.54, -0.0000146601, 7397.54, -120, 7397.54, 120, 290.645, -17.5418, 275.661, -135.512, 282.634, 101.849
22, 900.00000, 7397.54, -0.0000154178, 7397.54, -120, 7397.54, 120, 292.268, -16.1701, 289.469, -135.123, 306.85, 100.463
22, 1800.00000, 7397.54, -0.0000153683, 7397.54, -120, 7397.54, 120, 298.768, -16.9523, 296.671, -134.659, 313.561, 98.612
22, 2700.00000, 7397.54, -0.0000152669, 7397.54, -120, 7397.54, 120, 288.193, -16.0368, 280.605, -134.506, 316.251, 99.5482
23, 0.00000, 7397.54, -0.0000114189, 7397.54, -120, 7397.54, 120, 264.883, -21.7817, 246.985, -137.279, 249.194, 100.819
23, 900.00000, 7397.54, 8.30427E-7, 7397.54, -120, 7397.54, 120, 144.709, -47.9331, 154.233, -150.54, 217.619, 80.9108
23, 1800.00000, 7397.54, -8.6301E-6, 7397.54, -120, 7397.54, 120, 203.276, -22.141, 209.408, -136.687, 239.324, 93.222
23, 2700.00000, 7397.54, -0.0000113117, 7397.54, -120, 7397.54, 120, 222.515, -17.2962, 209.744, -133.285, 255.107, 98.6859
24, 0.00000, 7397.54, -0.0000109562, 7397.54, -120, 7397.54, 120, 216.541, -17.4361, 200.984, -132.833, 207.939, 105.427
24, 900.00000, 7397.54, -0.0000112973, 7397.54, -120, 7397.54, 120, 211.922, -15.8224, 197.226, -132.296, 210.526, 106.642
24, 1800.00000, 7397.54, -0.000010158, 7397.54, -120, 7397.54, 120, 186.791, -15.1701, 186.114, -131.802, 196.88, 105.95
24, 2700.00000, 7397.54, -4.80389E-6, 7397.54, -120, 7397.54, 120, 134.007, -25.8165, 155.691, -138.337, 165.028, 98.8309
25, 0.00000, 7397.54, -3.75526E-6, 7397.54, -120, 7397.54, 120, 127.988, -29.3803, 147.602, -138.593, 148.255, 96.5688
25, 900.00000, 7397.54, -0.0000110369, 7397.54, -120, 7397.54, 120, 192.292, -13.3369, 195.173, -131.852, 213.697, 107.166
25, 1800.00000, 7397.54, -0.0000111148, 7397.54, -120, 7397.54, 120, 201.686, -14.7348, 203.743, -131.762, 220.608, 104.971
25, 2700.00000, 7397.54, -0.0000129883, 7397.54, -120, 7397.54, 120, 226.26, -13.3414, 222.03, -131.603, 242.467, 107.162
26, 0.00000, 7397.54, -0.0000129302, 7397.54, -120, 7397.54, 120, 233.756, -14.6183, 233.995, -132.04, 241.351, 106.557
26, 900.00000, 7397.54, -5.48493E-6, 7397.54, -120, 7397.54, 120, 174.863, -28.299, 196.845, -140.237, 218.362, 99.2778
26, 1800.00000, 7397.54, 3.65011E-6, 7397.54, -120, 7397.54, 120, 140.217, -58.6741, 161.76, -152.946, 166.882, 82.6136
26, 2700.00000, 7397.54, -0.0000139143, 7397.54, -120, 7397.54, 120, 267.127, -16.5619, 274.143, -134.762, 320.487, 98.9847
27, 0.00000, 7397.54, -0.0000135748, 7397.54, -120, 7397.54, 120, 263.393, -16.8884, 274.069, -134.873, 300.165, 98.2229
27, 900.00000, 7397.54, -0.0000136415, 7397.54, -120, 7397.54, 120, 262.995, -16.6914, 267.135, -135.186, 275.884, 104.008
27, 1800.00000, 7397.54, -0.0000136671, 7397.54, -120, 7397.54, 120, 269.755, -17.4059, 258.205, -135.053, 282.89, 97.7264
27, 2700.00000, 7397.54, -0.0000141902, 7397.54, -120, 7397.54, 120, 268.385, -16.0947, 262.701, -135.73, 267.507, 103.03
28, 0.00000, 7397.54, -0.0000100651, 7397.54, -120, 7397.54, 120, 233.756, -21.8051, 235.312, -138.833, 234.034, 99.5569
28, 900.00000, 7397.54, -9.29127E-6, 7397.54, -120, 7397.54, 120, 238.361, -24.1078, 233.134, -138.883, 229.626, 98.2597
28, 1800.00000, 7397.54, -0.0000120281, 7397.54, -120, 7397.54, 120, 265.721, -20.5485, 249.18, -135.621, 239.271, 102.857
28, 2700.00000, 7397.54, -0.0000134619, 7397.54, -120, 7397.54, 120, 257.807, -16.4841, 240.906, -135.717, 267.864, 97.8119
29, 0.00000, 7397.54, -0.000012101, 7397.54, -120, 7397.54, 120, 244.028, -18.0351, 239.515, -136.122, 232.899, 102.449
29, 900.00000, 7397.54, -0.0000129313, 7397.54, -120, 7397.54, 120, 250.469, -16.8325, 249.576, -136.064, 252.875, 102.432
29, 1800.00000, 7397.54, 0.0000174696, 7397.54, -120, 7397.54, 120, 329.267, -73.9365, 140.799, -164.805, 136.439, 67.5706
29, 2700.00000, 7397.54, 4.67225E-6, 7397.54, -120, 7397.54, 120, 149.46, -61.512, 155.522, -159.973, 159.095, 72.8205
30, 0.00000, 7397.54, -0.0000148422, 7397.54, -120, 7397.54, 120, 293.995, -17.516, 276.614, -135.311, 305.926, 97.6838
30, 900.00000, 7397.54, -0.0000159551, 7397.54, -120, 7397.54, 120, 300.623, -15.9792, 345.058, -140.194, 310.605, 100.533
30, 1800.00000, 7397.54, -0.0000154678, 7397.54, -120, 7397.54, 120, 298.578, -16.7351, 339.345, -138.897, 286.509, 103.288
30, 2700.00000, 7397.54, -0.0000150602, 7397.54, -120, 7397.54, 120, 282.358, -15.8189, 288.275, -134.681, 313.202, 98.3508
31, 0.00000, 7397.54, -2.12112E-6, 7397.54, -120, 7397.54, 120, 181.224, -38.8097, 210.557, -144.156, 227.616, 84.947
31, 900.00000, 7397.54, 6.18345E-6, 7397.54, -120, 7397.54, 120, 446.738, -52.2367, 113.413, 178.007, 197.441, 47.0433
31, 1800.00000, 7397.54, -4.6456E-6, 7397.54, -120, 7397.54, 120, 165.054, -30.0467, 191.509, -141.939, 194.669, 83.8123
31, 2700.00000, 7397.54, -0.0000108531, 7397.54, -120, 7397.54, 120, 202.504, -15.6484, 212.78, -134.649, 204.013, 103.776
32, 0.00000, 7397.54, -0.0000105768, 7397.54, -120, 7397.54, 120, 202.275, -16.4286, 216.603, -133.84, 210.038, 96.4076
32, 900.00000, 7397.54, -0.0000102089, 7397.54, -120, 7397.54, 120, 182.462, -14.2178, 186.796, -133.067, 184.674, 105.599
32, 1800.00000, 7397.54, -9.30024E-6, 7397.54, -120, 7397.54, 120, 174.588, -15.834, 175.86, -132.827, 177.413, 103.794
32, 2700.00000, 7397.54, 1.36603E-6, 7397.54, -120, 7397.54, 120, 90.933, -52.7704, 109.26, -150.247, 115.183, 85.2083
33, 0.00000, 7397.54, -3.97257E-6, 7397.54, -120, 7397.54, 120, 126.681, -28.2805, 142.717, -138.695, 136.399, 96.3367
33, 900.00000, 7397.54, -9.85486E-6, 7397.54, -120, 7397.54, 120, 175.131, -14.0197, 177.102, -133.06, 191.516, 106.28
33, 1800.00000, 7397.54, -9.89484E-6, 7397.54, -120, 7397.54, 120, 185.578, -15.8084, 183.444, -133.257, 190.002, 105.502
33, 2700.00000, 7397.54, -0.0000116662, 7397.54, -120, 7397.54, 120, 207.181, -14.0069, 205.554, -133.033, 218.635, 106.243
34, 0.00000, 7397.54, -0.0000115444, 7397.54, -120, 7397.54, 120, 216.467, -15.8101, 213.603, -132.917, 217.234, 105.406
34, 900.00000, 7397.54, -3.70984E-6, 7397.54, -120, 7397.54, 120, 160.918, -32.7854, 171.443, -143.698, 211.929, 89.2729
34, 1800.00000, 7397.54, -3.56778E-7, 7397.54, -120, 7397.54, 120, 153.397, -43.7172, 161.756, -149.259, 202.791, 82.8864
34, 2700.00000, 7397.54, -0.0000113413, 7397.54, -120, 7397.54, 120, 240.62, -19.4662, 243.86, -137.484, 267.711, 100.677
35, 0.00000, 7397.54, -0.0000127924, 7397.54, -120, 7397.54, 120, 253.861, -17.5647, 254.423, -135.188, 266.937, 103.615
35, 900.00000, 7397.54, -0.0000131132, 7397.54, -120, 7397.54, 120, 254.393, -16.8815, 252.88, -135.056, 274.756, 103.877
35, 1800.00000, 7397.54, -0.0000139102, 7397.54, -120, 7397.54, 120, 278.122, -17.7903, 256.774, -135.243, 271.178, 100.901
35, 2700.00000, 7397.54, -0.0000103812, 7397.54, -120, 7397.54, 120, 233.526, -21.0084, 228.739, -137.861, 243.533, 100.399
36, 0.00000, 7397.53, 0.0000242884, 7397.54, -120, 7397.54, 120, 878.858, -59.6022, 114.57, -178.373, 124.961, 50.6183
36, 900.00000, 7397.54, -1.68109E-7, 7397.54, -120, 7397.54, 120, 158.508, -44.3813, 179.047, -149.808, 197.723, 76.9851
36, 1800.00000, 7397.54, -0.0000129993, 7397.54, -120, 7397.54, 120, 256.046, -17.342, 257.875, -134.832, 262.784, 97.0766
36, 2700.00000, 7397.54, -0.0000131799, 7397.54, -120, 7397.54, 120, 249.578, -16.1298, 242.322, -134.616, 249.467, 104.383
37, 0.00000, 7397.54, -0.0000127369, 7397.54, -120, 7397.54, 120, 250.267, -17.2679, 242.407, -134.442, 238.355, 103.31
37, 900.00000, 7397.54, -0.0000134771, 7397.54, -120, 7397.54, 120, 258.594, -16.5438, 251.6, -134.714, 255.815, 103.841
37, 1800.00000, 7397.54, -7.29447E-6, 7397.54, -120, 7397.54, 120, 208.874, -26.3567, 217.827, -140.195, 211.466, 96.4903
37, 2700.00000, 7397.54, -0.0000126025, 7397.54, -120, 7397.54, 120, 265.127, -19.2382, 263.431, -136.342, 266.078, 102.042
38, 0.00000, 7397.54, -0.0000144542, 7397.54, -120, 7397.54, 120, 296.416, -18.5264, 289.99, -135.072, 275.729, 103.392
38, 900.00000, 7397.54, -0.0000158144, 7397.54, -120, 7397.54, 120, 309.335, -17.1401, 298.76, -134.761, 339.791, 96.9998
38, 1800.00000, 7397.54, -0.0000150675, 7397.54, -120, 7397.54, 120, 302.068, -17.8722, 289.271, -134.458, 289.085, 102.74
38, 2700.00000, 7397.54, -0.0000155227, 7397.54, -120, 7397.54, 120, 297.869, -16.5522, 283.304, -134.293, 318.176, 97.7309
39, 0.00000, 7397.54, -5.50863E-6, 7397.54, -120, 7397.54, 120, 205.069, -30.753, 216.809, -141.376, 212.931, 93.7362
39, 900.00000, 7397.54, 9.2897E-6, 7397.54, -120, 7397.54, 120, 155.087, -78.0739, 129.314, -164.933, 168.347, 66.8687
39, 1800.00000, 7397.54, -3.62034E-6, 7397.54, -120, 7397.54, 120, 161.509, -33.1272, 173.484, -142.714, 199.475, 83.8333
39, 2700.00000, 7397.54, -0.0000116836, 7397.54, -120, 7397.54, 120, 214.154, -15.0722, 212.455, -133.937, 229.834, 103.119
40, 0.00000, 7397.54, -0.0000109498, 7397.54, -120, 7397.54, 120, 206.764, -16.0309, 209.225, -132.776, 231.551, 97.624
40, 900.00000, 7397.54, -0.0000114281, 7397.54, -120, 7397.54, 120, 200.426, -13.5711, 207.257, -132.706, 212.061, 106.098
40, 1800.00000, 7397.54, -0.0000104163, 7397.54, -120, 7397.54, 120, 190.392, -14.9733, 194.095, -132.519, 197.457, 105.677
40, 2700.00000, 7397.54, 0.0000209041, 7397.54, -120, 7397.54, 120, 305.975, -83.5464, 89.1936, -174.562, 97.0598, 60.3735
41, 0.00000, 7397.54, 4.84183E-6, 7397.54, -120, 7397.54, 120, 91.1369, -73.8872, 104.685, -157.451, 103.424, 70.8461
41, 900.00000, 7397.54, -0.0000111548, 7397.54, -120, 7397.54, 120, 191.673, -12.8434, 198.835, -131.49, 214.159, 107.201
41, 1800.00000, 7397.54, -0.0000111543, 7397.54, -120, 7397.54, 120, 199.555, -14.2569, 208.422, -131.095, 213.032, 106.738
41, 2700.00000, 7397.54, -0.0000130346, 7397.54, -120, 7397.54, 120, 222.549, -12.6215, 226.44, -131.268, 250.728, 102.584
42, 0.00000, 7397.54, -0.000012453, 7397.54, -120, 7397.54, 120, 223.715, -14.4039, 227.498, -131.655, 250.555, 100.091
42, 900.00000, 7397.54, 8.26977E-6, 7397.54, -120, 7397.54, 120, 188.687, -68.5278, 133.765, -154.13, 152.624, 85.4119
42, 1800.00000, 7397.54, 9.14873E-6, 7397.54, -120, 7397.54, 120, 132.67, -83.9197, 120.57, -168.405, 131.335, 63.7024
42, 2700.00000, 7397.54, -0.0000113592, 7397.54, -120, 7397.54, 120, 240.218, -19.3772, 248.447, -136.224, 263.21, 102.058
43, 0.00000, 7397.54, -0.0000137059, 7397.54, -120, 7397.54, 120, 269.981, -17.3462, 271.286, -134.157, 303.035, 97.8699
43, 900.00000, 7397.54, -0.0000138186, 7397.54, -120, 7397.54, 120, 269.786, -17.0776, 267.046, -134.957, 282.773, 103.671
43, 1800.00000, 7397.54, -0.0000142329, 7397.54, -120, 7397.54, 120, 287.404, -18.0809, 281.266, -135.385, 270.767, 102.324
43, 2700.00000, 7397.54, -8.80215E-6, 7397.54, -120, 7397.54, 120, 228.554, -24.3674, 226.214, -139.587, 255.68, 92.227
44, 0.00000, 7397.53, 0.0000142831, 7397.54, -120, 7397.54, 120, 1409.97, -50.2992, 107.262, 174.42, 119.223, 41.1203
44, 900.00000, 7397.54, 5.58921E-7, 7397.54, -120, 7397.54, 120, 155.193, -46.8189, 169.506, -151.968, 182.891, 73.2425
44, 1800.00000, 7397.54, -0.0000130346, 7397.54, -120, 7397.54, 120, 261.493, -17.8865, 249.05, -135.279, 243.954, 99.8261
44, 2700.00000, 7397.54, -0.0000133973, 7397.54, -120, 7397.54, 120, 258.08, -16.6659, 249.08, -135.148, 247.447, 103.263
45, 0.00000, 7397.54, -0.0000117859, 7397.54, -120, 7397.54, 120, 255.42, -20.0415, 244.173, -135.48, 235.741, 101.401
45, 900.00000, 7397.54, -0.0000135242, 7397.54, -120, 7397.54, 120, 279.081, -18.7014, 250.714, -135.435, 267.789, 99.9608
45, 1800.00000, 7397.54, -6.27619E-6, 7397.54, -120, 7397.54, 120, 220.449, -29.8871, 213.508, -141.804, 215.332, 91.7151
45, 2700.00000, 7397.54, 1.05427E-6, 7397.54, -120, 7397.54, 120, 161.14, -48.3614, 174.628, -152.478, 218.336, 78.6632
46, 0.00000, 7397.54, -0.000014804, 7397.54, -120, 7397.54, 120, 294.213, -17.6145, 281.594, -135.033, 307.622, 97.3173
46, 900.00000, 7397.54, -0.0000158655, 7397.54, -120, 7397.54, 120, 297.013, -15.7731, 294.212, -134.382, 330.96, 100.49
46, 1800.00000, 7397.54, -0.0000162592, 7397.54, -120, 7397.54, 120, 313.698, -16.7217, 306.343, -133.932, 324.844, 98.4046
46, 2700.00000, 7397.54, -0.0000156436, 7397.54, -120, 7397.54, 120, 310.902, -17.6169, 290.218, -134.37, 302.83, 104.446
47, 0.00000, 7397.54, -8.29243E-6, 7397.54, -120, 7397.54, 120, 242.5, -26.7648, 240.148, -139.334, 272.969, 89.1654
47, 900.00000, 7397.54, 0.000020157, 7397.54, -120, 7397.54, 120, 600.221, -62.8364, 113.968, 179.224, 171.981, 51.879
47, 1800.00000, 7397.54, -4.37815E-6, 7397.54, -120, 7397.54, 120, 171.966, -31.4991, 184.997, -141.956, 209.389, 85.7969
47, 2700.00000, 7397.54, -0.0000123899, 7397.54, -120, 7397.54, 120, 223.422, -14.531, 215.686, -132.88, 260.975, 98.6233
48, 0.00000, 7397.54, -0.0000116284, 7397.54, -120, 7397.54, 120, 214.326, -15.2539, 213.286, -132.305, 241.455, 98.3862
