bus,v
p13udm31876,1.0191807998190443
p13udm31877,1.0191741960843985
p13udm31878,1.019658948889778
p13udm31880,1.0176906373894945
p13udm31882,1.018551857779011
p13udm31883,1.018039298163335
p13udm31887,1.0172305502829806
p13udm31888,1.014604126034645
p13udm31889,1.01618601907542
p13udm31890,1.0166851295798187
p13udm31892,1.0153707827825549
p13udm31893,1.0178387826996453
p13udm31895,1.0196537306637885
p13udm31896,1.0185445463396303
p13udm31897,1.0197284140602179
p13udm31898,1.0189905923328075
p13udm31899,1.0175845854025671
p13udm31900,1.0186528013998724
p13udm31901,1.018756225074509
p13udm31905,1.0186096591080105
p13udm31906,1.0185440375795616
p13udm31910,1.019369479562266
p13udm31911,1.019054909230256
p13udm31916,1.0183300165178482
p13udm31917,1.018524350549701
p13udm31921,1.017937602803901
p13udm31922,1.0183528291602713
p13udm31925,1.0188387035554114
p13udm31926,1.0182834070822442
p13udm31927,1.019285393282062
p13udm31933,1.0180797295237585
p13udm31935,1.0192744693278852
p13udm31937,1.0189456939290116
p13udm31938,1.0193742961626644
p13udm31941,1.0194253395317134
p13udm31944,1.0201311828236397
p13udm31945,1.0194456969413965
p13udm31946,1.0198307578214898
p13udm31949,1.0202317416222426
p13udm31951,1.0202786772448973
p13udm31952,1.0201053458190699
p13udm31953,1.0199918284682763
p13udm31954,1.0174567973739455
p13udm31956,1.0184833203540826
p13udm31957,1.0166067474008764
p13udm31958,1.014043688710169
p13udm31961,1.0180176007387416
p13udm31963,1.0182213808437792
p13udm31964,1.0193030310290943
p13udm31965,1.0177197107954357
p13udm31966,1.0185855363933172
p13udm31968,1.017696489233594
p13udm31969,1.0185383215917052
p13udm31971,1.0179680093846502
p13udm31973,1.0187319395517749
p13udm31978,1.017887413712409
p13udm31980,1.0175486854315536
p13udm31981,1.0175260766556662
p13udm31983,1.0175171500281248
p13udm31984,1.0189840130188483
p13udm31985,1.019651932852487
p13udm31988,1.0195450704337503
p13udm31994,1.019866239213755
p13udm31995,1.0189103492277192
p13udm31996,1.0186034227683058
p13udm31999,1.0196557488973577
p13udm32003,1.0194549436641427
p13udm32004,1.017868009512103
p13udm32006,1.017761394019563
p13udm32010,1.017138520356657
p13udm32014,1.0171200533390532
p13udm32017,1.0173345871462036
p13udm32018,1.0158487528315523
p13udm32019,1.0178954985681594
p13udm32020,1.0054136186025295
p13udm32024,1.0180538898014007
p13udm32025,1.0180834786206283
p13udm32026,1.018738296280289
p13udm32027,1.0174713551185661
p13udm32028,1.0187705614852214
p13udm32033,1.0092204650707663
p13udm32035,1.0155755057490627
p13udm32039,1.0086934252505166
p13udm32040,1.0172021968682388
p13udm32042,1.0173709392937698
p13udm32045,1.0147416547954702
p13udm32066,1.0143648236036065
p13udm32069,1.0157460003031606
p13udm32070,1.016757759822994
p13udm32072,1.0167825216243747
p13udm32073,1.014955530131973
p13udm32074,1.0173292516108372
p13udm32078,1.0172002174211452
p13udm32080,1.0171765625689722
p13udm32082,1.016446110072263
p13udm32150,1.0194146910783601
p13udm32151,1.020349777655611
p13udm32153,1.019184243127516
p13udm32154,1.0200460034507084
p13udm32155,1.01854437533436
p13udm32156,1.0174742462890531
p13udm32166,1.023065729166257
p13udm32170,1.0199140656654797
p13udm32171,1.019695177250354
p13udm32173,1.0201091792855463
p13udm32175,1.0169472246512026
p13udm32176,1.018655109153329
p13udm33309,1.0129720701892788
p13udm33310,1.0130253133569558
p13udm33311,1.0137662700312435
p13udm33315,1.0187904547159148
p13udm33317,1.0185764217356155
p13udm33321,1.0182108425378953
p13udm33324,1.0194988640933782
p13udm33326,1.0198244787407291
p13udm33329,1.0199689308003617
p13udm33330,1.0193509281479152
p13udm33331,1.0201667253455393
p13udm33332,1.013647337372186
p13udm33336,1.0173631210394545
p13udm33338,1.0180110830479245
p13udm33344,1.0101344752558443
p13udm33346,1.0129969154698493
p13udm33349,1.013450396488581
p13udm33350,1.0135167428501208
p13udm33353,1.0121882635341772
p13udm33356,1.0130160265125452
p13udm33357,1.0126597884885462
p13udm33359,1.0136603684792531
p13udm33360,1.0186381146941301
p13udm33364,1.0190306306670691
p13udm33366,1.0177780795024383
p13udm33368,1.0173692393736131
p13udm33369,1.0183194386743377
p13udm33371,1.0189795047312824
p13udm33372,1.0191601821008793
p13udm33373,1.0186978194557503
p13udm33375,1.0127294445435622
p13udm33377,1.0133803616374841
p13udm33379,1.0085293671752855
p13udm33380,1.0145360017982914
p13udm33381,1.0141571068167088
p13udm33382,1.0144439926535225
p13udm33383,1.0147376637687051
p13udm33389,1.0134466098993316
p13udm33390,1.013713465534481
p13udm33391,1.0126096535059044
p13udm33392,1.013458067767939
p13udm33395,1.0128072911554615
p13udm33398,1.0135148888521748
p13udm33399,1.0137653050617026
p13udm33400,1.013608537731184
p13udm33401,1.0147193328002198
p13udm33402,1.015380801807475
p13udm33403,1.015009152222076
p13udm33405,1.0154433668701586
p13udm33407,1.0139468827173657
p13udm33408,1.0148123527985176
p13udm33409,1.0159825140573875
p13udm33411,1.0148771675693298
p13udm33412,1.01532493684772
p13udm33413,1.015633858237602
p13udm33415,1.0148193797405114
p13udm33416,1.013604308469151
p13udm33417,1.0089580186684208
p13udm33423,1.0111392298084518
p13udm33424,1.013179991471826
p13udm33426,1.013512152693301
p13udm33428,1.009813171479768
p13udm33430,1.0147884366571547
p13udm33431,1.0139947749315228
p13udm33432,1.0149392736081937
p13udm33434,1.0150683457123209
p13udm33435,1.0137263593653858
p13udm33437,1.0147729023847007
p13udm33438,1.0158348438253475
p13udm33439,1.0163423452887494
p13udm33442,1.0161858251385816
p13udm33443,1.0165268059003716
p13udm33446,1.0162012900657844
p13udm33449,1.0145268552425724
p13udm33451,1.0135341500914419
p13udm33453,1.0135707144174497
p13udm33454,1.0137333352427371
p13udm33455,1.012986161085459
p13udm33456,1.0177803660233242
p13udm33457,1.018494702561262
p13udm33458,1.0181778547696911
p13udm33462,1.016857009199156
p13udm33463,1.014890399595842
p13udm33465,1.0146089568097665
p13udm33467,1.013543540007025
p13udm33941,1.0182904227830913
p13udm33942,1.0192082584084234
p13udm33945,1.0178015133421916
p13udm33946,1.0175528591318672
p13udm33948,1.0128928139041717
p13udm33949,1.0139222021679333
p13udm33950,1.0161583289409455
p13udm33954,1.0158381008044204
p13udm33955,1.0181497013675025
p13udm33965,1.0184599157712428
p13udm33966,1.0152888559726332
p13udm33967,1.0154794818382158
p13udm33968,1.0144375761166802
p13udm33969,1.0148774284148738
p13udm33971,1.014676470891403
p13udm33973,1.0152692851394773
p13udm33975,1.0159160693579237
p13udm33978,1.0159758717205372
p13udm33980,1.015576431015023
p13udm33981,1.0160991624228786
p13udm33982,1.0162444365818228
p13udm33985,1.018542470540238
p13udm33987,1.017042410290192
p13udm33988,1.0158075448148014
p13udm33990,1.0169086912644985
p13udm33991,1.0177465751552615
p13udm33994,1.0171954670146515
p13udm33996,1.0152287006402498
p13udm33997,1.017893241702069
p13udm33998,1.0186862439214308
p13udm33999,1.018500615020272
p13udm34002,1.0189514492221152
p13udm34004,1.0173848719277094
p13udm34005,1.0154272165719371
p13udm34006,1.0149378597283791
p13udm34007,1.0160529896063397
p13udm34009,1.0128713983463604
p13udm34010,1.0155424117793623
p13udm34013,1.0166844700560178
p13udm34019,1.0156372010163786
p13udm34020,1.0156288708147168
p13udm34024,1.0147363348572753
p13udm34027,1.0150931644548966
p13udm34028,1.0154510470093863
p13udm34031,1.0153347119308258
p13udm34032,1.0151070388035155
p13udm34053,1.0150843539800007
p13udm34054,1.014844468042831
p13udm34056,1.0147464581154335
p13udm34059,1.0155926667303667
p13udm34060,1.0160932197895816
p13udm34063,1.015274784944927
p13udm34065,1.016421457335492
p13udm34066,1.014046096162181
p13udm34068,1.0165167252341387
p13udm34069,1.0162118772267585
p13udm34073,1.0142666435905003
p13udm34074,1.013840667048239
p13udm34076,1.01556036524165
p13udm34078,1.0151350400321206
p13udm34079,1.0165181093668618
p13udm34081,1.0167387713376432
p13udm34083,1.0160996830903024
p13udm34084,1.0158595342079817
p13udm34085,1.016960091684961
p13udm34088,1.0139546966266733
p13udm34090,1.0157841514088641
p13udm34092,1.0156937768026428
p13udm34093,1.014696338800031
p13udm34097,1.0156692992294445
p13udm34098,1.0152335526116842
p13udm34126,1.0136931605465627
p13udm34127,1.0143451281265423
p13udm34129,1.0148423397304258
p13udm34131,1.0144818941853635
p13udm34133,1.014260859637045
p13udm34134,1.0144530838916586
p13udm34137,1.0138420059031072
p13udm34138,1.0166851407534472
p13udm34139,1.0164595861170618
p13udm34140,1.0150591933685167
p13udm34143,1.0149081700509806
p13udm34157,1.0151503963499473
p13udm34159,1.01516715235028
p13udm34163,1.0146489352515098
p13udm34164,1.0136456014918178
p13udm34165,1.012792692121017
p13udm34167,1.0125813480393855
p13udm34170,1.0140280922370577
p13udm34171,1.0149632719674915
p13udm34172,1.0143119530446945
p13udm34173,1.014363168219115
p13udm34175,1.0156532060282826
p13udm34210,1.0147617088746668
p13udm34211,1.0145432440903295
p13udm34212,1.0146382513316587
p13udm34215,1.011391943093453
p13udm34219,1.013413855714737
p13udm34220,1.0133968887618272
p13udm34221,1.0137887921021012
p13udm34224,1.0130657941312964
p13udm34227,1.0129235338688898
p13udm34228,1.0136641380448275
p13udm34230,1.0142279220408343
p13udm34232,1.014299099438516
p13udm34234,1.0133499011946512
p13udm34254,1.0142491895149184
p13udm34255,1.0144640875547535
p13udm34257,1.0140545437676844
p13udm34259,1.0152068213218306
p13udm34262,1.014691909004273
p13udm34265,1.0145655254602095
p13udm34267,1.0144952625638761
p13udm34268,1.0178454971963982
p13udm34270,1.0170756316745564
p13udm34272,1.017466917926579
p13udm34275,1.0148432557503797
p13udm34276,1.0153683752648404
p13udm36982,1.0157245460267688
p13udm36983,1.0156614844661302
p13udm36985,1.015500485399618
p13udm36988,1.0147420556202542
p13udm36991,1.015912694089476
p13udm36992,1.0157087781126442
p13udm36994,1.015202119878766
p13udm36996,1.016020277286953
p13udm36997,1.015823404316778
p13udm37001,1.0168011388153677
p13udm37003,1.0167601639673962
p13udm37006,1.0163221681374854
p13udm37010,1.014350605343246
p13udm37011,1.014997018315122
p13udm37012,1.015884949528918
p13udm37013,1.013992361959751
p13udm37014,1.0154592707669852
p13udm37016,1.0146634664467702
p13udm37018,1.0148516501116869
p13udm37019,1.0162518883689557
p13udm37020,1.014616497245191
p13udm37021,1.013610485351438
p13udm37024,1.015078624935099
p13udm37025,1.0142706818801082
p13udm37026,1.0137875738101187
p13udm37028,1.0162644446257927
p13udm37029,1.0163995259466834
p13udm37030,1.0161145508830471
p13udm37032,1.0157935539301812
p13udm37033,1.0143174414266958
p13udm37034,1.0150047947404301
p13udm37035,1.014821251166365
p13udm37038,1.0149552148191214
p13udm37039,1.014008247885253
p13udm37040,1.0156050413655104
p13udm37041,1.0160669150589268
p13udm37043,1.016237926306868
p13udm37044,1.0155836270465195
p13udm37045,1.0158745900674298
p13udm37047,1.0157445320956628
p13udm37048,1.0155016346649917
p13udm37052,1.016657467066336
p13udm37053,1.0169278208206378
p13udm37055,1.0164278281796013
p13udm37058,1.0151107032251083
p13udm37060,1.0150089070912491
p13udm37064,1.0151438024275055
p13udm37065,1.0149059161474843
p13udm37069,1.0148019347093484
p13udm37070,1.0147674895544525
p13udm37071,1.0148867148932434
p13udm37073,1.0141914131559497
p13udm37074,1.0137267410732838
p13udm37079,1.0154360788342323
p13udm37081,1.0143865418126468
p13udm37082,1.015538078719033
p13udm37083,1.0146214101952784
p13udm37084,1.0152793901841186
p13udm37092,1.0146710097240605
p13udm37093,1.0156436019480912
p13udm37094,1.0132069488991926
p13udm37097,1.013577012219911
p13udm37100,1.014256695556874
p13udm37102,1.0150603099455404
p13udm37103,1.0159375399776907
p13udm37104,1.0150316483320263
p13udm37105,1.013848182041127
p13udm37106,1.0118939159831557
p13udm37108,1.0140902060728028
p13udm37111,1.013495714613807
p13udm37113,1.0174378067251189
p13udm37114,1.0171225976540366
p13udm37115,1.0173629067905838
p13udm37117,1.017187090008345
p13udm37119,1.017940432412256
p13udm37121,1.0165141041124373
p13udm37122,1.016149192345474
p13udm37123,1.0179418053997997
p13udm37124,1.0177318452164492
p13udm37126,1.0174762899366385
p13udm37127,1.0178612900322608
p13udm37129,1.0177688789650587
p13udm37130,1.0175110692867315
p13udm37131,0.9982721107749308
p13udm37132,0.9988212867964964
p13udm37133,0.9908209026293031
p13udm37138,1.0124023745538557
p13udm37142,1.013906157339513
p13udm37144,1.0127520688511438
p13udm37145,1.0140072346472304
p13udm37147,1.0137596136937708
p13udm37148,1.0145298080640268
p13udm37149,1.0140088305468193
p13udm37150,1.0145768589562083
p13udm37151,1.0130988070612914
p13udm37152,1.0138462767012482
p13udm37157,1.0137344720273513
p13udm37159,1.013821234675947
p13udm37160,1.013847224424163
p13udm37161,1.0130640954696117
p13udm37162,1.0145421444402491
p13udm37163,1.0143593171565404
p13udm37165,1.0149281807457662
p13udm37167,1.015011328506576
p13udm37168,1.0138396085177566
p13udm37172,1.0169212717788294
p13udm37173,1.016059597517287
p13udm37174,1.016473845228651
p13udm37176,1.015483159421835
p13udm37179,1.0176455689159583
p13udm37180,1.0169577090982043
p13udm37181,1.016269586631085
p13udm37182,1.017035817005211
p13udm37184,1.0168878162192274
p13udm37185,1.0164570752454964
p13udm37187,1.0159571316111649
p13udm37192,1.0143865227095719
p13udm37193,1.0147572068938588
p13udm37196,1.0141834360168485
p13udm37197,0.9998976105344806
p13udm37198,1.0096788380198267
p13udm37200,1.0113771469314594
p13udm37201,1.0121075290009927
p13udm37202,1.012934079768128
p13udm37204,1.0106343954968149
p13udm37205,1.005182173177687
p13udm37208,1.0145563795411097
p13udm37209,1.0132836324941774
p13udm37210,1.0138394941493578
p13udm37214,1.011249795976239
p13udm37215,1.0137601497107522
p13udm37216,1.0123211749016783
p13udm37241,1.0168958028562822
p13udm37244,1.0164488270300884
p13udm37245,1.01572970483651
p13udm37246,1.0161451865107844
p13udm37247,1.0155791182574032
p13udm37249,1.016752909893916
p13udm37250,1.0165983850226987
p13udm37251,1.0163176251303643
p13udm37253,1.0159866732242708
p13udm56061,1.0158063413996898
p13udm56062,1.0163292057050546
p13udm56063,1.0161454037153976
p13udm56064,1.0144461185351759
p13udm56065,1.0140609522112705
p13udm56066,1.0148661926173452
p13udm56069,1.0151390601607806
p13udm56071,1.015522708301747
p13udm56091,1.0146668808239485
p13udm56092,1.0157689445230202
p13udm56094,1.0155804413388096
p13udm56095,1.0144202109129834
p13udm56096,1.013702406108987
p13udm56097,1.014763062578076
p13udm5693,1.0153699394392406
p13udm5694,1.01906397404818
p13udm5696,1.0179911082091415
p13udm5700,1.0134678214893076
p13udm5701,1.0135386957529964
p13udm5702,1.0184877726159671
p13udm5704,1.019298703863715
p13udm5705,1.0182185409490048
p13udm5706,1.0178116666799835
p13udm5710,1.0139291775215666
p13udm5711,1.0144262919674985
p13udm5721,1.0123891532155627
p13udm5725,1.0181787527277777
p13udm5726,1.0160718936823034
p13udm5731,1.0181298061778143
p13udm5734,1.0178675459269582
p13udm5735,1.0176228590185765
p13udm5739,1.0148548196190987
p13udm5740,1.0146702079368248
p13udm5741,1.0134997999201314
p13udm5742,1.0143331772917268
p13udm5744,1.0168657117223976
p13udm5746,1.017064164125958
p13udm5748,1.0156349185078484
p13udm5750,1.014443986674033
p13udm5751,1.0145259099829067
p13udm5753,1.0147609274267828
p13udm5754,1.0160403823687894
p13udm5756,1.0182897044752435
p13udm5759,1.0180495638032205
p13udm5768,1.0176271030280042
p13udm5769,1.0176245297392528
p13udm5772,1.0174234163050595
p13udm5776,1.018719605231777
p13udm5777,1.0184553446071445
p13udm5780,1.0171514108137965
p13udm5784,1.0176032380542885
p13udm5785,1.017187633155299
p13udm5788,1.0160573974390177
p13udm5790,1.0162916251269598
p13udm60439,1.0153537641661723
p13udm60440,1.0135025857426008
p13udm60441,1.0151387507825862
p13udm60445,1.0143161997289805
p13udm60446,1.0147720182409312
p13udm60476,1.014702330406523
p13udm60479,1.0144212806452402
p13udm60480,1.015311884539802
p13udm60482,1.0138508072013233
p13udm60499,1.0143271603813573
p13udm60502,1.013387916927682
p13udm60503,1.0135306117799234
p13udm60504,1.0126696415347303
p13udm60505,1.011252646734612
p13udm60507,1.0120450301747899
p13udm60509,1.0098379822272525
p13udm60510,1.0104289581276062
p13udm60511,1.0139476431406282
p13udm60513,1.0145224385729792
p13udm60516,1.01381976958753
p13udm95234,1.0147879219092981
p13udm95236,1.0178981150497455
p13udm95238,1.0178780253660409
p13udm95254,1.0172369205911518
p13udm95255,1.0176931345357674
p13udm95332,1.014480671232544
p13udm95376,1.0137741330500498
p13udm95377,1.0129719032459614
p13udm95379,1.0116234563967326
p13udm95380,1.011249361605052
p13udm96274,1.0160991966782573
p13udm96284,1.0179113353715659
p13udm96638,1.0164482954737777
p13udm96640,1.016818059837444
p13udm96645,1.0163604050574995
p13udm96646,1.015853782373707
p13udm96647,1.0157618016511443
p13udm96650,1.0167125503470835
p13udm96653,1.0149681088245344
p13udm96658,1.0153383005243912
p13udm96659,1.014739810823468
p13udm96660,1.0139087682934589
p13udm96665,1.0162957127570782
p13udm96667,1.0155884795113854
p13udm96669,1.01611925304556
p13udm96672,1.0149551231461904
p13udm96677,1.015636894135187
p13udm96679,1.0156160831857246
p13udm96680,1.0152588294970186
p13udm96681,1.0149595932149778
p13udm96682,1.0159081713681495
p13udm96684,1.0161599432067216
p13udm96685,1.0161723683493236
p13udm96705,1.010579735939904
p13udm96708,1.015002091938169
p13udm96710,1.0187362106610647
p13udm97120,1.01725405168481
p13udm97121,1.0170385230404846
p13udm97124,1.0175358707295041
p13udm97128,1.0167018639734762
p13udm97473,1.014621177012981
p13udm97474,1.014599739283788
p13udm97476,1.0143057736542422
p13udm97491,1.017764489090514
p13udm97492,1.017382882653382
p13udm97495,1.018674972817132
p13udm97496,1.0187633458416905
p13udm97524,1.0167235273158148
p13udm97534,1.0155749323503585
p13udm97535,1.0158812418751721
p13udm97538,1.0151756745227702
p13udm97542,1.0156010903653532
p13udm97804,1.016783766315549
p13udm97805,1.0168386739867656
p13udm97806,1.0173240049621994
p13udm97822,1.0181853279678768
p13udm98157,1.0138590667549583
p13udm98158,1.0129241789456316
p13udm98161,1.0137303636742743
p13udm98184,1.0122031267138256
p13udm98185,1.0115697282343674
p13udm98186,1.0121548718776916
p13udm98194,1.0173734862043582
p13udm98196,1.012907585301202
p13udm98197,1.0139507332192808
p13udm98200,1.0132242824254893
p13udm98204,1.010363511295864
p13udm98205,1.010530071098637
p13udm98208,1.0204703141263363
