hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
219, 900.00000, 2566.8, 16.4179, 2358.92, 14.8431, 2302.92, 15.9431
219, 1800.00000, 2446.44, 16.8645, 2316.32, 14.8188, 2442.95, 18.4877
219, 2700.00000, 2488.19, 16.9572, 2252.65, 15.3874, 2274.3, 16.0824
220, 0.00000, 2349.79, 19.1633, 2182.39, 15.5879, 2295.93, 18.7628
220, 900.00000, 2653.14, 21.3163, 2181.67, 16.4766, 2156.59, 15.9031
220, 1800.00000, 2239.15, 18.5149, 2111.1, 15.9463, 2222.29, 19.0312
220, 2700.00000, 2344.78, 18.3261, 2086.78, 15.8638, 2131.28, 15.7297
221, 0.00000, 2373.13, 20.655, 2080.94, 16.1929, 2231.16, 19.8684
221, 900.00000, 2378.99, 17.0431, 2122.45, 15.5536, 2225.47, 16.768
221, 1800.00000, 2551.64, 19.9294, 2329.48, 16.2573, 2526.43, 19.9781
221, 2700.00000, 2582.2, 16.4966, 2604.21, 16.5158, 2501, 16.8319
222, 0.00000, 2703.29, 19.4627, 2533.53, 16.7899, 2690.36, 20.1103
222, 900.00000, 2855.79, 15.7241, 2685.73, 16.4659, 2709.03, 16.7948
222, 1800.00000, 2728.97, 15.2804, 2674.42, 15.5429, 2869.79, 18.599
222, 2700.00000, 2691.25, 14.6189, 2598.2, 15.3364, 2599.84, 15.7408
223, 0.00000, 2626.78, 15.2624, 2582.4, 15.1291, 2712.02, 18.5182
223, 900.00000, 2432.25, 14.9746, 2270.88, 14.9697, 2307.2, 16.1688
223, 1800.00000, 1996.7, 14.4535, 1960.05, 14.226, 2094.32, 19.0013
223, 2700.00000, 1801.88, 13.8876, 1700.2, 14.1428, 1717.02, 14.9169
224, 0.00000, 1547.74, 14.0629, 1559.97, 13.3648, 1673.34, 18.3639
224, 900.00000, 1479.48, 11.9444, 1432.98, 12.0648, 1408.91, 12.4603
224, 1800.00000, 1323.22, 12.3182, 1332.17, 11.3524, 1442.43, 17.0075
224, 2700.00000, 1444.5, 11.2692, 1349.95, 10.6059, 1389.36, 11.4598
225, 0.00000, 1301.5, 12.3147, 1255.49, 10.6945, 1457.77, 17.5165
225, 900.00000, 1383.08, 11.9855, 1266.6, 10.7701, 1330.21, 11.8014
225, 1800.00000, 1278.34, 14.3013, 1253.04, 12.5565, 1432.43, 18.1808
225, 2700.00000, 1396.98, 15.5453, 1213.26, 15.4297, 1339.15, 15.4642
226, 0.00000, 1375.47, 19.2019, 1234.98, 18.2245, 1515, 22.8621
226, 900.00000, 1832.44, 22.9222, 1345.09, 20.5276, 1586.05, 19.7309
226, 1800.00000, 1825.17, 26.153, 1496.07, 22.0442, 1842.35, 25.7497
226, 2700.00000, 2030.46, 24.9856, 1549.53, 21.9021, 1812.74, 22.2373
227, 0.00000, 1976.16, 25.5744, 1608.78, 20.4497, 1984.31, 23.8323
227, 900.00000, 2093.13, 23.1211, 1717.02, 18.3227, 1841.78, 19.128
227, 1800.00000, 2054.78, 24.2995, 1690.38, 19.2931, 1972.92, 22.856
227, 2700.00000, 2013.83, 22.4766, 1652.39, 20.5199, 1823.68, 20.6912
228, 0.00000, 1791.09, 24.4424, 1498.03, 22.0164, 1819.63, 25.0345
228, 900.00000, 1940.76, 23.0938, 1568.39, 22.118, 1733.83, 21.3758
228, 1800.00000, 1750.49, 27.3696, 1466.16, 21.8208, 1725.48, 25.2893
228, 2700.00000, 1662.75, 22.7418, 1408.85, 22.04, 1599.83, 20.7455
229, 0.00000, 1631.73, 23.7037, 1411.08, 21.9805, 1739.62, 25.4354
229, 900.00000, 1759.14, 21.4378, 1531.26, 20.6343, 1742.64, 20.0723
229, 1800.00000, 1871.99, 20.5228, 1742.65, 20.0972, 2054.92, 22.9355
229, 2700.00000, 2143.48, 18.965, 2070.94, 19.9969, 2162.69, 19.709
230, 0.00000, 2185.87, 20.0893, 2154.29, 19.4839, 2308.84, 22.209
230, 900.00000, 2427.9, 17.8793, 2173.58, 16.7991, 2366.04, 18.1907
230, 1800.00000, 2224.89, 17.8854, 2334.05, 18.7091, 2498.24, 21.5972
230, 2700.00000, 2221.01, 17.8038, 2078.24, 19.9188, 2202.05, 19.721
231, 0.00000, 2326.19, 19.3433, 2113.86, 18.7802, 2325.09, 21.6723
231, 900.00000, 2241.37, 20.6811, 1932.85, 18.3513, 2041.3, 18.1899
231, 1800.00000, 1720.08, 18.9518, 1598.72, 17.6065, 1867.11, 21.7826
231, 2700.00000, 1461.9, 20.3209, 1245.15, 19.0333, 1443.77, 19.3707
232, 0.00000, 1379.77, 17.0838, 1293.69, 15.3698, 1534.27, 20.9614
232, 900.00000, 1535.07, 13.8291, 1339.59, 11.5711, 1449.54, 13.026
232, 1800.00000, 1370.82, 16.147, 1268.78, 11.7075, 1425.2, 17.4647
232, 2700.00000, 1434.45, 12.3813, 1283.04, 11.4633, 1369.33, 11.8869
233, 0.00000, 1432.01, 11.9637, 1336.85, 10.0008, 1524.83, 15.7461
233, 900.00000, 1501.46, 9.82174, 1438.68, 8.94081, 1478.61, 10.1678
233, 1800.00000, 1507.72, 9.71123, 1567.69, 8.11417, 1658.01, 13.9473
233, 2700.00000, 1821.74, 9.87073, 1690.36, 8.93394, 1717.22, 10.8663
234, 0.00000, 1869.8, 10.9217, 1767.1, 9.28595, 1988.68, 15.2308
234, 900.00000, 2231.29, 10.8113, 2010.17, 10.5817, 2038.84, 11.6216
234, 1800.00000, 2208.08, 12.91, 2127.19, 12.3894, 2244.9, 15.9019
234, 2700.00000, 2563.54, 15.7927, 2204.75, 12.448, 2222.76, 13.8644
235, 0.00000, 2355.05, 17.9277, 2112.26, 13.8645, 2257.16, 17.9662
235, 900.00000, 2458.3, 16.9993, 2315.18, 14.7278, 2146.2, 16.5908
235, 1800.00000, 2389.97, 16.9767, 2220.22, 14.8688, 2365.48, 19.9894
235, 2700.00000, 2449.62, 16.6278, 2207.06, 15.3019, 2190.69, 17.4592
236, 0.00000, 2308.67, 17.8948, 2290.92, 15.3589, 2261.7, 20.1957
236, 900.00000, 2377.42, 17.5667, 2186.82, 16.2443, 2156.23, 17.3428
236, 1800.00000, 2325.29, 20.9968, 2117.11, 16.9091, 2287.37, 20.1503
236, 2700.00000, 2283.5, 17.0134, 2132.47, 16.7707, 2194.02, 16.7754
237, 0.00000, 2180, 17.5882, 2137.57, 16.8953, 2271.63, 19.9361
237, 900.00000, 2340.29, 17.0685, 2113.98, 15.9642, 2279.35, 17.3958
237, 1800.00000, 2347.44, 17.2218, 2266.18, 16.5869, 2511.39, 20.1641
237, 2700.00000, 2614.2, 18.6783, 2422.91, 16.5063, 2482.29, 17.8523
238, 0.00000, 2609.53, 18.8553, 2371.66, 15.8877, 2530.49, 19.6974
238, 900.00000, 2905.76, 17.4454, 2564.04, 15.9942, 2735.94, 16.8902
238, 1800.00000, 2689.69, 15.1352, 2569.85, 14.592, 2838.44, 18.1127
238, 2700.00000, 2821.01, 16.9682, 2519.39, 14.4014, 2623.51, 15.4527
239, 0.00000, 2673.68, 16.2672, 2524.86, 14.6461, 2726.72, 18.4538
239, 900.00000, 2518.74, 17.288, 2241.63, 14.2459, 2287.21, 15.3232
239, 1800.00000, 2187.03, 17.1086, 1979.76, 13.2267, 2099.04, 17.8041
239, 2700.00000, 2031.86, 17.0478, 1718.25, 12.3622, 1739.98, 13.3324
240, 0.00000, 1656.69, 12.9569, 1600.75, 11.5076, 1774.5, 17.2071
240, 900.00000, 1742.35, 15.2902, 1496.31, 10.5106, 1588.4, 12.9923
240, 1800.00000, 1449.41, 11.2089, 1446.45, 10.1979, 1543.38, 15.8844
240, 2700.00000, 1576.78, 9.88397, 1470.46, 9.13812, 1511.78, 10.0502
241, 0.00000, 1496.99, 9.49419, 1480.67, 8.44955, 1636.43, 14.089
241, 900.00000, 1568.16, 8.93414, 1516.22, 8.37455, 1533.24, 9.14114
241, 1800.00000, 1554.87, 9.4367, 1624.77, 8.08761, 1710.69, 13.7506
241, 2700.00000, 1867.64, 9.94449, 1728.74, 8.48963, 1754.71, 9.8284
242, 0.00000, 1890.27, 10.9266, 1786.14, 8.62916, 1948.55, 14.1195
242, 900.00000, 2234.9, 11.2215, 2011.42, 10.1938, 2050.23, 12.1275
242, 1800.00000, 2251.02, 13.1122, 2148.85, 11.1347, 2254.76, 16.2361
242, 2700.00000, 2648.96, 16.2364, 2321.57, 12.4325, 2304.97, 13.5045
243, 0.00000, 2352.48, 15.1503, 2170.11, 13.1258, 2350.91, 17.5228
243, 900.00000, 2593.86, 18.3744, 2215.15, 14.2974, 2238.15, 15.6559
243, 1800.00000, 2618.13, 19.1878, 2298.19, 14.3176, 2431.84, 19.2366
243, 2700.00000, 2569.38, 16.0761, 2359.03, 14.77, 2286.69, 16.2623
244, 0.00000, 2368.26, 17.1955, 2273.01, 15.0138, 2349.39, 19.2113
244, 900.00000, 2590.73, 18.5133, 2198.83, 14.8315, 2306.42, 16.2155
244, 1800.00000, 2316.71, 16.3033, 2167.87, 14.2377, 2315.01, 18.7879
244, 2700.00000, 2438.54, 15.7171, 2227.55, 15.0249, 2270.14, 16.0793
245, 0.00000, 2403.86, 15.9002, 2221.59, 15.0059, 2379.42, 18.5938
245, 900.00000, 2531.51, 14.9352, 2310.43, 14.8613, 2338.44, 15.4205
245, 1800.00000, 2582.57, 15.7327, 2451.63, 14.6862, 2624.16, 17.9649
245, 2700.00000, 2800.68, 15.1644, 2630.48, 14.974, 2658.35, 15.435
246, 0.00000, 2750.72, 17.273, 2588.04, 15.5065, 2852.67, 18.5596
246, 900.00000, 2968.33, 14.4868, 2839.83, 14.8967, 2867.08, 14.7833
246, 1800.00000, 2896.36, 14.209, 2767.4, 13.4176, 3006.19, 16.8454
246, 2700.00000, 2785.5, 13.3097, 2655.34, 13.2481, 2725.8, 14.5508
247, 0.00000, 3008.88, 15.1791, 2834.03, 12.9212, 2984.07, 16.5923
247, 900.00000, 2721.7, 13.1351, 2514.94, 12.8765, 2564.5, 13.5379
247, 1800.00000, 2463.92, 13.9707, 2326.69, 12.4262, 2410.23, 16.3209
247, 2700.00000, 2099.98, 11.3236, 2000.92, 11.6705, 1974.39, 12.6639
248, 0.00000, 1857.11, 11.6788, 1860.33, 11.2548, 1957.45, 16.1385
248, 900.00000, 1955.64, 12.4916, 1768.42, 9.93025, 1753.35, 10.756
248, 1800.00000, 1678.9, 9.85037, 1653.12, 9.57008, 1750.2, 14.9454
248, 2700.00000, 1816.66, 9.02865, 1694.82, 8.99344, 1779.03, 9.81189
249, 0.00000, 1694.64, 9.47685, 1660.81, 9.11769, 1878.7, 14.3969
249, 900.00000, 1769.13, 9.2362, 1652.95, 8.87132, 1748.42, 10.5751
249, 1800.00000, 1764.89, 10.0373, 1789.82, 9.12777, 1930.34, 14.7513
249, 2700.00000, 1997.17, 10.2464, 1853.07, 9.95578, 1917.73, 11.0757
250, 0.00000, 1909.37, 12.0858, 1875.85, 11.3184, 2059.23, 15.9581
250, 900.00000, 2292.86, 13.3921, 2060.03, 13.6114, 2186.28, 15.1957
250, 1800.00000, 2335.23, 19.5349, 2003.98, 15.9686, 2275.7, 20.0986
250, 2700.00000, 2418.36, 21.3199, 1892.12, 17.2911, 2113.96, 18.5751
251, 0.00000, 2134.77, 23.756, 1749, 18.913, 2066.03, 23.0005
251, 900.00000, 2116.12, 21.3438, 1857.52, 18.6221, 1990.65, 19.7625
251, 1800.00000, 2165.62, 25.1901, 1820.06, 20.2466, 2094.64, 23.0012
251, 2700.00000, 2082.08, 23.2794, 1752.12, 22.3381, 1946.77, 22.3108
252, 0.00000, 1798.41, 26.1892, 1572.53, 24.9673, 1897.57, 26.6989
252, 900.00000, 1900.84, 25.8678, 1545.59, 25.956, 1826.65, 23.4617
252, 1800.00000, 1682.12, 26.6293, 1521.27, 26.1754, 1885.89, 26.6757
252, 2700.00000, 1768.78, 25.0661, 1511.91, 26.647, 1785.16, 23.5707
253, 0.00000, 1774.62, 27.0953, 1604.26, 27.3065, 2037.87, 26.8266
253, 900.00000, 2015.59, 27.0753, 1679.25, 26.128, 1978.11, 23.8723
253, 1800.00000, 1991.1, 25.2746, 1774.81, 26.0513, 2213.09, 26.6165
253, 2700.00000, 2242.55, 23.8513, 2012.62, 26.1434, 2244.52, 24.433
254, 0.00000, 2148.97, 27.5271, 1808.19, 27.9695, 2225.88, 27.0554
254, 900.00000, 2267.5, 23.4823, 1966.99, 27.5601, 2178.56, 24.5514
254, 1800.00000, 2143.52, 23.7549, 1990.86, 26.2747, 2456.94, 26.4156
254, 2700.00000, 2232.56, 21.6761, 2008.66, 24.5716, 2272.43, 22.7046
255, 0.00000, 2261.75, 21.9844, 2126.23, 23.0061, 2373.04, 25.0841
255, 900.00000, 2196.77, 23.4856, 1871.52, 23.2277, 2050.39, 21.2271
255, 1800.00000, 1883.59, 19.5141, 1821.72, 19.1608, 2003.86, 21.5753
255, 2700.00000, 1662.58, 16.3197, 1631.79, 16.8675, 1586.26, 16.6463
256, 0.00000, 1513.62, 16.0203, 1491.17, 15.4176, 1613.71, 19.8227
256, 900.00000, 1605.14, 14.3419, 1441.39, 13.9058, 1435.29, 14.4419
256, 1800.00000, 1354.84, 13.1938, 1328.19, 12.744, 1434.84, 18.3713
256, 2700.00000, 1508.21, 10.952, 1447.59, 11.2735, 1477.21, 11.0755
257, 0.00000, 1425.86, 11.1291, 1433.64, 10.4472, 1632.12, 16.2092
257, 900.00000, 1523.92, 9.89803, 1475.13, 9.6273, 1499.83, 10.1803
257, 1800.00000, 1634.35, 10.4173, 1727.14, 9.19539, 1754.22, 14.3429
257, 2700.00000, 1947.44, 10.6488, 1869.2, 9.87603, 1819.56, 11.3429
258, 0.00000, 1999.96, 12.0745, 2000.28, 10.7149, 2098.11, 15.6803
258, 900.00000, 2458.05, 11.6742, 2247.37, 11.2319, 2260.17, 12.648
258, 1800.00000, 2457.16, 13.177, 2374.95, 10.9428, 2480.01, 16.0382
258, 2700.00000, 2703.64, 13.6329, 2438.21, 11.1958, 2471.24, 12.7742
259, 0.00000, 2534.44, 15.5765, 2373.02, 12.0585, 2486.35, 16.1749
259, 900.00000, 2649.4, 15.7218, 2421.89, 13.3053, 2390.61, 15.1397
259, 1800.00000, 2717.72, 16.6142, 2506.62, 14.0259, 2639.89, 18.0139
259, 2700.00000, 2808.75, 18.9877, 2470.56, 13.803, 2404.48, 15.1215
260, 0.00000, 2699.56, 21.2043, 2250.09, 15.0607, 2448.9, 18.7859
260, 900.00000, 2769.19, 20.0195, 2339.05, 15.6519, 2396.83, 16.2974
260, 1800.00000, 2500.18, 20.0969, 2224.82, 15.502, 2339.68, 18.748
260, 2700.00000, 2578.8, 19.5719, 2255.81, 16.4293, 2274.28, 16.3769
261, 0.00000, 2474.5, 19.8885, 2258.69, 16.2993, 2424.85, 19.2849
261, 900.00000, 2605.56, 18.387, 2363.24, 17.0511, 2415.88, 16.8831
261, 1800.00000, 2724.44, 19.4973, 2546.03, 16.4116, 2702.07, 19.0201
261, 2700.00000, 2854.48, 16.2547, 2718.6, 16.2931, 2732.5, 17.2234
262, 0.00000, 2755.49, 16.1114, 2669.23, 16.3436, 2837.83, 18.5718
262, 900.00000, 2991.98, 15.3933, 2792.01, 15.4355, 2847.52, 16.409
262, 1800.00000, 2879.66, 15.094, 2734.67, 14.7564, 2978.88, 18.4094
262, 2700.00000, 2953.67, 13.9416, 2684.58, 13.6982, 2773.74, 14.7055
263, 0.00000, 2837.5, 14.2067, 2663.44, 13.5677, 2889.95, 17.159
263, 900.00000, 2671.79, 14.4008, 2471.19, 13.8359, 2542.36, 14.8356
263, 1800.00000, 2336.59, 15.1691, 2183.64, 13.2327, 2432.62, 17.6532
263, 2700.00000, 2010.95, 12.5062, 1914.71, 12.2397, 1916.44, 12.9128
264, 0.00000, 1840.64, 12.0847, 1838.18, 11.0751, 1893.87, 16.0031
264, 900.00000, 1869.16, 10.4946, 1727.48, 10.1771, 1701.83, 11.4308
264, 1800.00000, 1637.14, 10.6033, 1614.92, 9.69011, 1687.01, 15.3227
264, 2700.00000, 1774.46, 10.426, 1674.76, 8.93507, 1713.12, 9.48131
265, 0.00000, 1656.55, 9.57575, 1653.69, 8.89354, 1787.18, 13.3895
265, 900.00000, 1727.76, 8.77921, 1669.11, 8.50597, 1666.78, 8.9646
265, 1800.00000, 1714.42, 8.96449, 1814.39, 7.83015, 1819.07, 13.1351
265, 2700.00000, 1977.53, 8.86289, 1937.42, 8.45768, 1851.14, 9.5085
266, 0.00000, 2005.27, 9.94934, 1975.25, 8.69384, 2048.06, 13.9418
266, 900.00000, 2339.45, 10.7434, 2160.82, 10.0599, 2080.57, 11.0646
266, 1800.00000, 2377.18, 13.1266, 2240.17, 11.3535, 2350.37, 16.123
266, 2700.00000, 2803.51, 16.8005, 2521.14, 12.4432, 2433.72, 13.8352
267, 0.00000, 2660.76, 18.201, 2360.91, 13.2187, 2448.64, 17.5536
267, 900.00000, 2778.29, 19.1815, 2364.14, 14.3287, 2410.57, 15.805
267, 1800.00000, 2788.15, 19.3711, 2502.83, 14.9983, 2656.27, 18.4272
267, 2700.00000, 2884.49, 18.8148, 2528.27, 14.9995, 2453.58, 16.0191
268, 0.00000, 2680.22, 19.3776, 2430.63, 15.662, 2544.18, 19.2292
268, 900.00000, 2950.94, 19.4423, 2477.85, 16.2005, 2477.77, 16.1409
268, 1800.00000, 2644.6, 20.3034, 2353.51, 16.094, 2485.99, 19.2769
268, 2700.00000, 2670.52, 19.9417, 2288.93, 16.5751, 2398.05, 17.0857
269, 0.00000, 2527.27, 20.4519, 2294.78, 16.5328, 2471.93, 19.6153
269, 900.00000, 2693.66, 19.5503, 2350.41, 16.7714, 2431.54, 16.6631
269, 1800.00000, 2720.65, 20.447, 2562.8, 17.5443, 2679.24, 20.2072
269, 2700.00000, 3052.33, 19.0853, 2791.59, 17.8293, 2828.44, 18.0404
270, 0.00000, 2837.05, 19.1489, 2704.14, 17.1593, 2932.43, 19.867
270, 900.00000, 3049.37, 17.7397, 2866.86, 17.1448, 2864.87, 16.6954
270, 1800.00000, 3008.99, 18.1394, 2839.34, 16.0769, 3012.68, 18.7598
270, 2700.00000, 3057.57, 16.9419, 2791.98, 15.3133, 2774.31, 15.9179
271, 0.00000, 2869.59, 17.2894, 2756.14, 15.1738, 2891.18, 18.3102
271, 900.00000, 2744.88, 17.6445, 2486.4, 15.6314, 2517.74, 16.2569
271, 1800.00000, 2354.94, 17.7946, 2223.66, 14.6885, 2314.69, 18.9828
271, 2700.00000, 2009.85, 18.5977, 1784.69, 14.914, 1825.32, 16.2257
272, 0.00000, 1647.19, 20.5769, 1571.77, 15.9726, 1717.98, 21.0124
272, 900.00000, 1484.79, 19.4379, 1260.63, 17.9056, 1383.44, 18.7841
272, 1800.00000, 1152.36, 21.5173, 1030.9, 20.4263, 1247.46, 24.1259
272, 2700.00000, 1141, 19.0114, 945.654, 22.8805, 1151.18, 19.7483
273, 0.00000, 1076.62, 18.2755, 999.222, 19.9879, 1267.49, 22.7576
273, 900.00000, 1254.13, 14.543, 1149.93, 15.4857, 1251.62, 14.7974
273, 1800.00000, 1316.6, 13.9923, 1334.19, 13.028, 1480.52, 18.5093
273, 2700.00000, 1643.91, 12.8428, 1565.78, 11.4472, 1558.03, 12.2365
274, 0.00000, 1570.34, 13.5767, 1590, 12.6629, 1714.29, 17.6393
274, 900.00000, 1936.4, 14.013, 1748.84, 13.6953, 1768.15, 14.6546
274, 1800.00000, 1946.6, 17.7578, 1713.38, 16.7795, 1951.35, 20.4991
274, 2700.00000, 2159.62, 21.1768, 1801.17, 19.0146, 1932, 19.1121
275, 0.00000, 1913.41, 27.7394, 1499.69, 24.4986, 1850.96, 26.2325
275, 900.00000, 1925.12, 30.8841, 1460.19, 29.8451, 1684.75, 27.355
275, 1800.00000, 1884.47, 31.7901, 1487.51, 29.3403, 1829.68, 29.8333
275, 2700.00000, 1795.28, 28.9859, 1422.99, 31.5407, 1726.55, 28.8377
276, 0.00000, 1528.76, 34.6603, 1255.97, 37.8452, 1760.03, 35.2186
276, 900.00000, 1636.74, 34.5911, 1236.82, 41.0428, 1603.94, 33.8917
276, 1800.00000, 1393.25, 40.6084, 1139.34, 46.9084, 1658.85, 39.5075
276, 2700.00000, 1396.28, 41.2701, 1114.85, 52.587, 1485.77, 38.9173
277, 0.00000, 1296.9, 46.3378, 1132.18, 53.5896, 1582, 43.843
277, 900.00000, 1535.55, 44.5617, 1172.12, 55.0989, 1580.82, 41.388
277, 1800.00000, 1713.21, 42.9751, 1317.26, 48.7128, 1833, 41.2633
277, 2700.00000, 1923.01, 38.3118, 1523.63, 42.3366, 1901.81, 35.8758
278, 0.00000, 1985.25, 38.7198, 1575.63, 38.9031, 2035.08, 35.8209
278, 900.00000, 1990.95, 30.2855, 1703.29, 33.9113, 2026.08, 30.5012
278, 1800.00000, 2083.83, 27.3239, 1875.39, 29.2239, 2369.52, 29.7403
278, 2700.00000, 2087.6, 24.5471, 1885.51, 27.9294, 2133.16, 25.6108
279, 0.00000, 2043.25, 27.3051, 1816.89, 28.9323, 2337.79, 28.4113
279, 900.00000, 1800.74, 26.9394, 1517.39, 31.6435, 1829.59, 26.8792
279, 1800.00000, 1518.2, 26.6895, 1326.98, 30.1947, 1748.38, 29.2119
279, 2700.00000, 1407.4, 30.6546, 1074.85, 30.4113, 1260.05, 26.9336
280, 0.00000, 1302.59, 28.1584, 1108.33, 25.8588, 1381.58, 27.357
280, 900.00000, 1358.73, 23.7789, 1075.9, 21.5658, 1182.26, 20.4548
280, 1800.00000, 1191.66, 23.5613, 1067.55, 19.0179, 1256.12, 23.3062
280, 2700.00000, 1343.66, 14.8097, 1199.19, 15.1277, 1323.13, 14.5628
281, 0.00000, 1312.06, 12.8803, 1308.32, 12.7108, 1515.94, 17.3696
281, 900.00000, 1493.92, 10.5835, 1435.33, 10.5135, 1483.46, 10.962
281, 1800.00000, 1613.4, 9.9974, 1689.57, 9.05952, 1760.38, 14.5013
281, 2700.00000, 1949.22, 10.3668, 1861.17, 9.80157, 1827.5, 11.3096
282, 0.00000, 1985.47, 11.121, 1989.66, 9.95274, 2091.53, 15.3725
282, 900.00000, 2450.45, 12.2245, 2242.77, 11.6643, 2213.21, 12.9349
282, 1800.00000, 2503.05, 16.9871, 2321.3, 13.1141, 2396.96, 16.9092
282, 2700.00000, 2724.22, 17.1692, 2387.89, 13.546, 2388.95, 14.3145
283, 0.00000, 2618.82, 20.2742, 2277.32, 14.7613, 2466.48, 18.1669
283, 900.00000, 2434.37, 17.3507, 2255.9, 15.4669, 2348.6, 16.682
283, 1800.00000, 2428.32, 17.7969, 2382.56, 14.8748, 2564.44, 19.6313
283, 2700.00000, 2611.79, 19.6272, 2346.42, 15.2577, 2332.57, 17.0725
284, 0.00000, 2494.42, 21.1426, 2311.33, 15.9291, 2441.19, 20.5375
284, 900.00000, 2398.1, 18.2354, 2251.54, 16.7925, 2282.15, 17.9125
284, 1800.00000, 2236.59, 18.3151, 2183.42, 16.8322, 2328.48, 20.2582
284, 2700.00000, 2331.43, 17.8214, 2208.57, 16.8425, 2227.92, 17.7333
285, 0.00000, 2249.81, 18.6338, 2217.78, 17.1228, 2407.31, 20.5773
285, 900.00000, 2547.34, 20.1555, 2346.7, 17.5834, 2460.71, 18.0007
285, 1800.00000, 2657.62, 20.5492, 2439.6, 17.517, 2655.17, 20.269
285, 2700.00000, 2783.08, 19.3326, 2572.54, 18.2581, 2623.77, 18.441
286, 0.00000, 2538.36, 18.3399, 2436.48, 17.5802, 2746.43, 20.7406
286, 900.00000, 2771.68, 18.5957, 2535.98, 16.9015, 2675.38, 18.0559
286, 1800.00000, 2763.77, 18.6653, 2604.04, 16.1156, 2853.4, 20.0028
286, 2700.00000, 2738.93, 17.4629, 2570.51, 15.4298, 2652.96, 17.2326
287, 0.00000, 2640.34, 18.0547, 2503.97, 15.3464, 2768.1, 19.7415
287, 900.00000, 2596.73, 18.3516, 2437.77, 15.217, 2359.69, 16.264
287, 1800.00000, 2067.28, 15.0934, 1997.17, 14.2872, 2197.22, 19.0313
287, 2700.00000, 1783.63, 14.132, 1701.57, 13.7864, 1708.21, 15.5169
288, 0.00000, 1625.33, 14.7644, 1575.41, 12.5342, 1722.47, 18.6472
288, 900.00000, 1603.74, 12.0954, 1488.49, 11.4928, 1467.25, 13.3556
288, 1800.00000, 1376.44, 12.3853, 1399.69, 11.0785, 1473.99, 16.8689
288, 2700.00000, 1527.85, 11.1549, 1463.73, 10.478, 1469.38, 10.931
289, 0.00000, 1410.52, 10.6235, 1440.95, 9.77042, 1554.56, 14.8514
289, 900.00000, 1502.2, 9.81182, 1470.48, 9.27938, 1467.17, 9.87383
289, 1800.00000, 1472.74, 10.284, 1551.49, 9.04086, 1625.49, 15.0311
289, 2700.00000, 1748.49, 10.4064, 1708.52, 9.89363, 1685.8, 10.8332
290, 0.00000, 1776.61, 11.3851, 1795.8, 10.1087, 1888.9, 14.9421
290, 900.00000, 2180.16, 11.5779, 1976.41, 10.6332, 2007.91, 12.098
290, 1800.00000, 2345.24, 16.8197, 2144.06, 12.3684, 2250.07, 16.9539
290, 2700.00000, 2623.3, 17.9954, 2249.24, 13.8154, 2268.5, 14.898
291, 0.00000, 2440.33, 19.3705, 2108.63, 14.5868, 2311.18, 18.5938
291, 900.00000, 2571.07, 17.0887, 2245.25, 15.3181, 2314.88, 17.0151
291, 1800.00000, 2498.94, 17.6336, 2337.94, 15.1128, 2541.33, 19.8626
291, 2700.00000, 2672.38, 19.9558, 2269.38, 15.4292, 2359.17, 17.9929
292, 0.00000, 2427.21, 19.2831, 2436.73, 16.105, 2480.34, 21.2487
292, 900.00000, 2542.64, 18.4909, 2327.8, 17.674, 2366.82, 18.3279
292, 1800.00000, 2377.74, 18.8687, 2303.64, 17.635, 2521.32, 20.993
292, 2700.00000, 2677.23, 20.4743, 2394.72, 17.8916, 2583.41, 18.8552
293, 0.00000, 2531.56, 18.74, 2409.36, 18.0536, 2676.77, 21.3019
293, 900.00000, 2670.12, 17.8853, 2524.62, 18.1166, 2588.6, 18.6227
293, 1800.00000, 2703.12, 17.8009, 2648.83, 18.2699, 2895.67, 21.1124
293, 2700.00000, 2860.92, 17.3378, 2707.01, 18.235, 2824.31, 18.8273
294, 0.00000, 2965.44, 20.1505, 2669.97, 18.3529, 2939.95, 21.0985
294, 900.00000, 2921.52, 17.1894, 2686.38, 18.0189, 2820.75, 18.85
294, 1800.00000, 2969.95, 18.4935, 2820.85, 16.9496, 3000.34, 19.9617
294, 2700.00000, 2864.54, 15.909, 2755.25, 16.4937, 2779.64, 17.4168
295, 0.00000, 2825.19, 17.7896, 2736.35, 16.1369, 2891.53, 19.6873
295, 900.00000, 2744.97, 18.5638, 2443.71, 16.4147, 2550.83, 17.2642
295, 1800.00000, 2287.87, 18.7503, 2079.05, 14.9295, 2254.51, 18.8761
295, 2700.00000, 1854.96, 15.6933, 1710.6, 15.2274, 1752.94, 15.8828
296, 0.00000, 1606.46, 17.5307, 1508.74, 16.1992, 1661.91, 20.6677
296, 900.00000, 1463.05, 16.427, 1302.81, 16.5611, 1332.37, 16.5097
296, 1800.00000, 1188.17, 18.4525, 1101.3, 17.8191, 1284.83, 22.6896
296, 2700.00000, 1203.38, 17.6831, 1050.84, 18.9716, 1182.22, 17.2014
297, 0.00000, 1017.4, 19.6967, 928.955, 20.4381, 1225.32, 23.2735
297, 900.00000, 1007.68, 20.2733, 866.841, 22.5909, 1028.63, 19.6066
297, 1800.00000, 982.047, 25.1169, 888.288, 24.4451, 1210.05, 27.2475
297, 2700.00000, 1079.11, 22.6086, 901.024, 25.9104, 1097.1, 22.3811
298, 0.00000, 1104.59, 25.9319, 928.91, 27.6011, 1309.77, 28.7098
