bus,v
p13udm28399,1.0199331036140575
p13udm28400,1.0166619439213707
p13udm28403,1.0204835669481687
p13udm28404,1.019183838840473
p13udm28405,1.018933509543719
p13udm28408,1.018924126904718
p13udm28409,1.0189547914441441
p13udm28410,1.0198708079037084
p13udm28411,1.0192067269121763
p13udm28413,1.0200044587857318
p13udm28415,1.0182535963895014
p13udm28416,1.0217027602810145
p13udm28417,1.0208643988138446
p13udm28418,1.0217931517758516
p13udm28420,1.021419601563918
p13udm28424,1.0208408782291643
p13udm28426,1.019811443780855
p13udm28427,1.018933965158418
p13udm28429,1.0212404040723952
p13udm28431,1.0170579279091068
p13udm28432,1.0209654462263973
p13udm28433,1.0213285855104712
p13udm28434,1.018891308173176
p13udm28436,1.0229466614842655
p13udm28439,1.023181435265876
p13udm28440,1.0214519125635018
p13udm28443,1.0205388398289181
p13udm28445,1.0237504838115472
p13udm28447,1.0239662415438935
p13udm28449,1.0237606501283547
p13udm28450,1.016165840334302
p13udm28451,1.0197513000508551
p13udm28455,1.023459124232774
p13udm28457,1.0240410680150305
p13udm28458,1.0232538200777874
p13udm28460,1.022431839465869
p13udm28461,1.0227186179393746
p13udm28462,1.024025590541152
p13udm28463,1.0241644823077836
p13udm28465,1.0222123892707926
p13udm28469,1.0239675379200897
p13udm28470,1.0238146067771443
p13udm28471,1.020596298813598
p13udm28473,1.0225141563875426
p13udm28475,1.0236699571722836
p13udm28476,1.0224940057863106
p13udm28477,1.0222900649994964
p13udm28478,1.0225592509675259
p13udm28480,1.023649201477931
p13udm28483,1.0234625808272537
p13udm28484,1.0233869814024805
p13udm28487,1.0200184556824823
p13udm28488,1.0236813104290445
p13udm28489,1.0227753916903353
p13udm28491,1.0229779275560933
p13udm28494,1.0237560154163674
p13udm28495,1.0242808894316724
p13udm28497,1.0236240376715111
p13udm28500,1.0246422115223506
p13udm28501,1.0243604105513997
p13udm28503,1.0226793871231377
p13udm28504,1.0236762698811535
p13udm28508,1.0249615508526086
p13udm28509,1.0243156986840156
p13udm30916,1.0229993177929293
p13udm30918,1.022294455954396
p13udm30919,1.0223564630086708
p13udm30970,1.0221089998529456
p13udm30971,1.0218768281304917
p13udm30973,1.0222537380662367
p13udm30974,1.0223875662075348
p13udm30977,1.0197245038856786
p13udm30978,1.0211925788715364
p13udm30980,1.0211504544261236
p13udm30982,1.0208676269177401
p13udm30984,1.0219068610888797
p13udm30986,1.023298762570633
p13udm30987,1.0230274087600906
p13udm30988,1.0226633533958174
p13udm30990,1.0225090136162156
p13udm30991,1.0224469058351273
p13udm30993,1.0231868675389768
p13udm30995,1.0236907846737857
p13udm30997,1.0221130055785297
p13udm30998,1.0212024861352633
p13udm30999,1.0206061301612706
p13udm31002,1.018447658433205
p13udm31003,1.0207605096543373
p13udm31004,1.0227703206861691
p13udm31006,1.0207931496503693
p13udm31010,1.022784848619085
p13udm31011,1.0217098266938331
p13udm31015,1.022030278454779
p13udm33000,1.0136989061412565
p13udm33001,1.0167485470827582
p13udm33002,1.0128854299465806
p13udm33003,1.0163710324383377
p13udm33004,1.0154213790131394
p13udm33006,1.016713835257801
p13udm33010,1.0172805093648947
p13udm33011,1.0169215075898368
p13udm33013,1.0168963821815757
p13udm33014,1.019061411245217
p13udm33016,1.0183111661391395
p13udm33018,1.0193253172983663
p13udm33019,1.0183503804406797
p13udm33022,1.0180299886002262
p13udm33023,1.018254431096345
p13udm33026,1.0177703717058497
p13udm33028,1.021716231756821
p13udm33029,1.0221879639748095
p13udm33030,1.01973595688905
p13udm33031,1.0174313975065732
p13udm33033,1.021760193969623
p13udm33034,1.0208909914340343
p13udm33035,1.0207963724428608
p13udm33037,1.0219574553487951
p13udm33043,1.0162202813592576
p13udm33047,1.0200206846790212
p13udm33048,1.0181789931209098
p13udm33049,1.0196322890822456
p13udm33050,1.0194718603899129
p13udm33053,1.0188570019381558
p13udm33057,1.0214271447415981
p13udm33059,1.0139835149909455
p13udm33060,1.0207217616855355
p13udm33061,1.019810332391901
p13udm33063,1.0196547343469655
p13udm33064,1.0197309836062312
p13udm33065,1.0198835985367463
p13udm33066,1.0203416969631223
p13udm33068,1.0202716938289962
p13udm33069,1.0201702097094931
p13udm33071,1.018840040466876
p13udm33072,1.0183820942533361
p13udm33074,1.017031772801858
p13udm33078,1.0199785953414295
p13udm33079,1.0192429695321255
p13udm33080,1.019543624972965
p13udm33081,1.0196994895188227
p13udm33084,1.0173038527365206
p13udm33085,1.0165523808025616
p13udm33086,1.0163765749775235
p13udm33090,1.017007234224685
p13udm33092,1.014932699535125
p13udm33094,1.017185052403782
p13udm33095,1.0187993436732876
p13udm33096,1.0169554448648568
p13udm33098,1.0186662540629061
p13udm33099,1.0193391924572208
p13udm33101,1.0197271221957966
p13udm33102,1.0200690949109308
p13udm33104,1.0181648228328186
p13udm33109,1.0178739772775447
p13udm33110,1.0194720420666648
p13udm33112,1.0181731432719876
p13udm33113,1.0216048727290488
p13udm33114,1.0213448378011927
p13udm33115,1.020572849506184
p13udm33116,1.0207734897978211
p13udm33118,1.01947975981755
p13udm33120,1.0191334928835796
p13udm33122,1.0198025528686365
p13udm33123,1.0196865593622289
p13udm33124,1.0200262434875191
p13udm33126,1.0189912200089724
p13udm33130,1.0183418516940022
p13udm33131,1.01898637795306
p13udm33134,1.0161811551283852
p13udm33135,1.0181995925833751
p13udm33136,1.018082367649909
p13udm33137,1.015137955828115
p13udm33138,0.9559733867914815
p13udm33140,0.9884832639735823
p13udm33141,0.9928178074654903
p13udm33142,0.9933680813263641
p13udm33143,0.993995195401354
p13udm33146,0.9730720938113568
p13udm33147,0.9947113621567496
p13udm33150,1.0199887840035946
p13udm33151,1.0191403008750237
p13udm33154,1.0201657892782885
p13udm33159,1.0178300413255075
p13udm33160,1.0168344691070437
p13udm33163,1.0158401813516384
p13udm33165,1.0186237326458163
p13udm33166,1.0191344139341654
p13udm33171,1.0204405839064141
p13udm33173,1.0201115321182601
p13udm33177,1.0196686567414082
p13udm33179,1.0201552861647694
p13udm33182,1.0198834588361727
p13udm33183,1.0191857592689981
p13udm33184,1.0210668025526164
p13udm33185,1.0220264891923343
p13udm33194,1.0213897139295383
p13udm33198,1.0212357931060136
p13udm33199,1.0203669247816116
p13udm33202,1.0214428932793291
p13udm33203,1.020499197109741
p13udm33204,1.0204863584704378
p13udm33207,1.019997405750546
p13udm33211,1.0209490478350944
p13udm33212,1.0210783363990559
p13udm33216,1.0172673067144684
p13udm33217,1.0178224324164231
p13udm33218,1.018945189283757
p13udm33219,1.018329926081179
p13udm33221,1.0194088907908538
p13udm33222,1.0191129147952316
p13udm33224,1.018405923543152
p13udm33225,1.0185794073105305
p13udm33227,1.0193972231123445
p13udm33228,1.0209799621416171
p13udm33230,1.020739026395133
p13udm33231,1.0217635233676543
p13udm33232,1.0222771056780422
p13udm33233,1.022201411563466
p13udm33234,1.0208951066679468
p13udm33235,1.0202256104543364
p13udm33237,1.0219386698619752
p13udm33239,1.0177866936727515
p13udm33240,1.0187907219364072
p13udm33243,1.0206405028325123
p13udm33246,1.0199970473849
p13udm33247,1.0207042428241397
p13udm33252,1.0239621575457574
p13udm33254,1.0244528241917608
p13udm33258,1.0227670808600047
p13udm33261,1.0217012590210612
p13udm33262,1.0221233009447923
p13udm33263,1.0227000055694146
p13udm33265,1.022892864947762
p13udm33266,1.022540485818032
p13udm33268,1.0219238521331584
p13udm33269,1.021979687680059
p13udm33271,1.0227028230469295
p13udm33272,1.022643976367936
p13udm33273,1.0215898997760529
p13udm33274,1.020780494275672
p13udm33275,1.0215976479382878
p13udm33276,1.021637462136101
p13udm33277,1.0213371431344531
p13udm33280,1.0231823734465508
p13udm33282,1.02369297559589
p13udm33286,1.0201364820942502
p13udm33287,1.0207313110062977
p13udm33292,1.0196020595302653
p13udm33295,1.0205992500358505
p13udm33296,1.0214043804156412
p13udm33298,1.0217256692942236
p13udm33302,1.0226145090995404
p13udm33303,1.0238604429959948
p13udm33304,1.0235954539821979
p13udm33305,1.0235810938825969
p13udm33895,1.0225431670517067
p13udm33898,1.0223894915537588
p13udm33900,1.021612325099671
p13udm33902,1.0211864560836585
p13udm33903,1.0199996651103262
p13udm33905,1.021389628454178
p13udm33907,1.0210394565732352
p13udm33908,1.017631997454113
p13udm33909,1.0214013099360952
p13udm33910,1.021904610658782
p13udm33911,1.021412995584418
p13udm33912,1.0196055246171218
p13udm33914,1.0215626694932345
p13udm33916,1.021898351686326
p13udm33917,1.0219527204704546
p13udm33919,1.0217293034031476
p13udm33921,1.024317792820861
p13udm33922,1.0235716967300514
p13udm33924,1.0239688573283003
p13udm33925,1.0231786955575126
p13udm33926,1.0230656165327234
p13udm33930,1.023237707780464
p13udm33932,1.0214525716537723
p13udm33935,1.0229555188695292
p13udm33936,1.0225295944085988
p13udm33938,1.0233734696908199
p13udm33939,1.0225724957762983
p13udm33940,1.0221698114800535
p13udm33960,1.0198648809534843
p13udm33961,1.0203530429600445
p13udm33962,1.0194383249598427
p13udm34238,1.0199828805279096
p13udm34239,1.018346735000057
p13udm34240,1.0195845028268669
p13udm34241,1.018770250882238
p13udm34244,1.021299693413026
p13udm34245,1.0175883744107006
p13udm34246,1.018879272920111
p13udm34247,1.019886916368213
p13udm34248,1.0198156694899838
p13udm34253,1.020339906400509
p13udm34306,1.0178515356835627
p13udm34308,1.016249907939021
p13udm34310,1.0177569014835255
p13udm34311,1.0185024608083637
p13udm34312,1.0176929352957207
p13udm34314,1.0182759483195025
p13udm34315,1.0173584187672413
p13udm34316,1.017347670433804
p13udm34317,1.0166074810695203
p13udm34318,1.0185800769085223
p13udm34320,1.0176853716384957
p13udm34321,1.0181973128183932
p13udm34322,1.0175247900156448
p13udm34323,1.0162903688749472
p13udm34325,1.0204253908046357
p13udm34326,1.0192742834231105
p13udm34327,1.0188871526894057
p13udm34328,1.019683389817876
p13udm34329,1.0193387250100392
p13udm34330,1.0201213379341594
p13udm34334,1.0187443377297956
p13udm34335,1.0180102464806005
p13udm34336,1.0187603679408284
p13udm34340,1.0185023154769972
p13udm34342,1.018868891819702
p13udm34343,1.017692592726775
p13udm34344,1.0187655399843654
p13udm34346,1.0192020146961438
p13udm34350,1.018932888309935
p13udm34353,1.0172247614544379
p13udm34354,1.017838790814225
p13udm34355,1.018195293591162
p13udm34356,1.0202867437830916
p13udm34360,1.0160806727867788
p13udm34361,1.0151949324490612
p13udm34362,1.0154562454159075
p13udm34363,1.0172552370041266
p13udm34364,1.0172173882842341
p13udm34366,1.017744327856875
p13udm34368,1.0176380002699703
p13udm34370,1.0196460857433807
p13udm34372,1.0191801050270601
p13udm34373,1.0197443065876741
p13udm34374,1.0188410244004706
p13udm34375,1.018086707543711
p13udm34378,1.0162986759853725
p13udm34379,1.0170221413432112
p13udm34380,1.0171174872372295
p13udm34384,1.016949445075198
p13udm34385,1.0193319302427808
p13udm34387,1.0202093308518374
p13udm34388,1.01746542257157
p13udm34390,1.0184853583401314
p13udm34391,1.0195256737342846
p13udm34394,1.0191795200238123
p13udm34395,1.0202761390197772
p13udm34398,1.0184179137665568
p13udm34399,1.0195555722224217
p13udm34400,1.0188259303394775
p13udm34402,1.0189481063361603
p13udm34403,1.0198701859431738
p13udm34407,1.0181666378350558
p13udm34408,1.0178748752178683
p13udm34410,1.0198706476926982
p13udm34411,1.018985339750927
p13udm34412,1.0177328754514487
p13udm34413,1.018553813761083
p13udm34416,1.018194038859074
p13udm34418,1.0190310537121472
p13udm34419,1.0197021805178035
p13udm34420,1.020066192516907
p13udm34421,1.0184405100867977
p13udm34422,1.0192685321058153
p13udm34428,1.0207989348070563
p13udm34432,1.0200926553712497
p13udm34435,1.0186749974519895
p13udm34436,1.0192199463117095
p13udm34437,1.0189525168889433
p13udm34438,1.0195151347593814
p13udm34440,1.0210232130165995
p13udm34441,1.0212617744012296
p13udm34443,1.021238594367783
p13udm34444,1.021420593420907
p13udm34447,1.020196222856408
p13udm34448,1.0204956637333447
p13udm34450,1.0196119004873654
p13udm34451,1.0207477652472445
p13udm34453,1.0191128019496545
p13udm34454,1.0160963685945337
p13udm34456,1.0152467642248206
p13udm34457,1.015450781758212
p13udm34816,1.0236380155864275
p13udm34817,1.0230757336109249
p13udm34818,1.0238196797967998
p13udm34820,1.0224769807829182
p13udm34824,1.0207399519668279
p13udm34825,1.0213948575342775
p13udm34826,1.0236409403346425
p13udm34827,1.0229600720189973
p13udm34828,1.0229095664379022
p13udm34832,1.0226803006771368
p13udm34833,1.0179154497923046
p13udm34835,1.0162714103893076
p13udm34837,1.0201795105972016
p13udm34838,1.0209999770743081
p13udm34839,1.0220889620574471
p13udm34841,1.021428244804964
p13udm34844,1.021494019668089
p13udm34845,1.020417117264029
p13udm34846,1.022169401609891
p13udm34849,1.0208972875254894
p13udm34850,1.0231498490739277
p13udm34851,1.0219702214296376
p13udm34853,1.0218811782305437
p13udm34854,1.0224287118287254
p13udm34855,1.023069827687058
p13udm34857,1.0233070053607485
p13udm34860,1.0238737027686846
p13udm34863,1.0239249600200324
p13udm34865,1.0218579606966207
p13udm34867,1.0222203496890292
p13udm34868,1.0222011459363227
p13udm34872,1.0230611034941002
p13udm34873,1.023934476617347
p13udm34878,1.0233377698821022
p13udm34879,1.0220158914694335
p13udm34880,1.0229933453985138
p13udm34881,1.023555717965737
p13udm34883,1.0225781385175505
p13udm34888,1.0243674116670956
p13udm34889,1.0222602451458846
p13udm34891,1.0234396006236062
p13udm34892,1.02368234093694
p13udm34895,1.025879848004512
p13udm34897,1.025931167088183
p13udm35186,1.0251309007252745
p13udm35187,1.0247534218109169
p13udm35188,1.0249646658039744
