hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
555, 2700.00000, 2625.69, 7.39089, 2726.51, 10.9846, 2673.31, 7.8205
556, 0.00000, 584.109, 86.9528, 866.388, 72.0428, 671.856, 54.0659
556, 900.00000, 1762.99, 12.4086, 2043.61, 17.3458, 1889.3, 11.8151
556, 1800.00000, 2670.71, 7.25726, 2717.12, 11.6841, 2671.45, 7.47971
556, 2700.00000, 2666.82, 7.22636, 2871.59, 11.1921, 2712.7, 7.44938
557, 0.00000, 2690.5, 7.21213, 2814.4, 11.6971, 2749.48, 7.55177
557, 900.00000, 2723.12, 7.45208, 2862.94, 11.2827, 2712.62, 7.58735
557, 1800.00000, 2305.43, 10.1691, 2378.89, 15.0141, 2349.46, 10.1299
557, 2700.00000, 2381.13, 10.0653, 2463.33, 13.4193, 2419.44, 10.1806
558, 0.00000, 2863.69, 8.13246, 2874.13, 11.2589, 2905.62, 8.53526
558, 900.00000, 2825.84, 7.59834, 2964.18, 10.3538, 2902.83, 7.97255
558, 1800.00000, 2806.44, 6.9966, 2907.23, 11.0665, 2855.16, 7.36137
558, 2700.00000, 2719.99, 6.32805, 2902.68, 9.90621, 2763.65, 6.9529
559, 0.00000, 2561.16, 6.559, 2650.72, 9.8031, 2604.09, 6.97335
559, 900.00000, 2352.34, 6.42562, 2570.6, 10.8718, 2349.47, 6.82292
559, 1800.00000, 2246.79, 5.04929, 2270.34, 9.02409, 2287.71, 5.72581
559, 2700.00000, 2081.2, 3.84973, 2196.76, 7.59865, 2127.66, 4.36572
560, 0.00000, 2007.01, 3.23309, 2021.5, 7.29802, 2063.97, 3.87706
560, 900.00000, 1961.32, 2.63361, 2040.81, 6.07662, 2024.11, 3.39337
560, 1800.00000, 1930.95, 2.25121, 1908.73, 6.0875, 2006.71, 2.9519
560, 2700.00000, 822.313, 149.87, 687.748, 132.803, 465.95, 131.299
561, 0.00000, 1535.16, 4.18765, 1533.69, 8.72585, 1662.73, 4.69661
561, 900.00000, 2085.66, 3.00717, 2139.78, 5.93757, 2175.93, 3.77298
561, 1800.00000, 2157.89, 3.04488, 2219.74, 7.79408, 2272.83, 4.03916
561, 2700.00000, 2333.45, 3.97123, 2425.16, 6.6079, 2399.15, 4.49876
562, 0.00000, 2434.57, 4.74077, 2423, 7.47823, 2493.16, 5.17117
562, 900.00000, 904.562, 31.4539, 1262.26, 31.1587, 1131.75, 22.249
562, 1800.00000, 626.037, 57.3004, 1036.55, 50.6754, 810.805, 38.5486
562, 2700.00000, 2900.71, 6.70961, 3138.57, 10.897, 2870.9, 6.95806
563, 0.00000, 2899.72, 6.51314, 2898.55, 9.82005, 2943.23, 7.01877
563, 900.00000, 2919.62, 6.91173, 3061.04, 10.4494, 2985.28, 7.29691
563, 1800.00000, 2954.31, 7.05234, 2957.37, 10.1028, 3007.3, 7.51191
563, 2700.00000, 2739.55, 7.86507, 2972.61, 11.8626, 2766.87, 8.20605
564, 0.00000, 1430.04, 20.0077, 1722.72, 25.0284, 1621.07, 17.5549
564, 900.00000, 1602.38, 15.9652, 1869.44, 18.8078, 1791.23, 15.1194
564, 1800.00000, 2964.47, 7.02335, 2998.24, 10.3488, 2938.35, 7.45265
564, 2700.00000, 2947.73, 7.07551, 3137.4, 10.6516, 2945.18, 7.26528
565, 0.00000, 2952.39, 7.23434, 2910.65, 10.2001, 2937.54, 7.61371
565, 900.00000, 2876.77, 6.93542, 2998.59, 9.8851, 2923.07, 7.46353
565, 1800.00000, 2116.14, 11.103, 2296.7, 16.6493, 2265.53, 11.2947
565, 2700.00000, 2362.26, 9.94435, 2623.66, 14.9838, 2415.59, 10.456
566, 0.00000, 2956.67, 6.99551, 3005.52, 10.4453, 2954.81, 7.4284
566, 900.00000, 3087.77, 6.83663, 3298.09, 10.7446, 3046.23, 7.31026
566, 1800.00000, 3034.25, 6.33091, 3132.1, 10.2213, 3041.03, 6.96785
566, 2700.00000, 2984.62, 6.18151, 3084.62, 8.91445, 2948.73, 6.6698
567, 0.00000, 2382.48, 8.61286, 2498.18, 12.8939, 2382.16, 8.46524
567, 900.00000, 1254.72, 17.319, 1616.58, 22.109, 1382.26, 14.8752
567, 1800.00000, 1797.25, 7.84091, 1932.19, 13.6275, 1797.81, 7.46655
567, 2700.00000, 2223.75, 3.96296, 2385.79, 8.93686, 2183.93, 4.17555
568, 0.00000, 2212.27, 3.83634, 2205.34, 8.66174, 2149.09, 3.75358
568, 900.00000, 2105.87, 3.3255, 2218.19, 7.97746, 2072.85, 3.44453
568, 1800.00000, 2082.34, 3.40753, 2003.95, 6.82224, 2050.27, 3.5589
568, 2700.00000, 383.317, 111.082, 467.834, 83.6936, 347.178, 65.3248
569, 0.00000, 1235.27, 7.50684, 1237.66, 13.1148, 1338.21, 7.28468
569, 900.00000, 2115.57, 3.13338, 2152, 6.25493, 2153.79, 3.88575
569, 1800.00000, 2218.83, 3.58132, 2151.52, 6.82664, 2242.28, 4.28474
569, 2700.00000, 2350.7, 3.96271, 2436.29, 6.77876, 2353.75, 4.60272
570, 0.00000, 2430.06, 4.64792, 2399.27, 7.50306, 2408.05, 4.9954
570, 900.00000, 1898.03, 8.75801, 1955.8, 11.8749, 1927.95, 8.6221
570, 1800.00000, 1634.44, 12.3252, 1716.96, 17.8908, 1683.76, 11.7306
570, 2700.00000, 2704.1, 6.64518, 2831.57, 9.84746, 2669.67, 7.10366
571, 0.00000, 2665.82, 6.40974, 2666.41, 9.7108, 2638.49, 6.86589
571, 900.00000, 2634.28, 6.42143, 2768.03, 9.49287, 2660.09, 7.17721
571, 1800.00000, 2673.19, 6.55957, 2678.1, 9.7115, 2679.19, 7.11741
571, 2700.00000, 2527.2, 6.72486, 2664.3, 9.83615, 2542.18, 7.19056
572, 0.00000, 2441.68, 7.39267, 2497.34, 10.9486, 2454.03, 7.68221
572, 900.00000, 2052.29, 9.38895, 2323.27, 13.9103, 2078.42, 9.41318
572, 1800.00000, 2608.9, 7.02146, 2750.39, 11.3569, 2632.12, 7.53703
572, 2700.00000, 2550.06, 6.82057, 2731.98, 9.97858, 2622.49, 7.38587
573, 0.00000, 2513.74, 6.56128, 2608.54, 10.9028, 2551.86, 7.19122
573, 900.00000, 2604.09, 6.79544, 2785.05, 11.4601, 2587.73, 7.37472
573, 1800.00000, 645.19, 67.5471, 885.486, 60.881, 770.999, 44.6753
573, 2700.00000, 598.325, 96.0103, 887.657, 68.4655, 613.918, 64.7912
574, 0.00000, 2703.91, 7.18237, 2796.43, 11.7382, 2679.14, 7.55957
574, 900.00000, 2772.56, 6.93281, 2940.84, 10.8386, 2759.77, 7.46425
574, 1800.00000, 2771.03, 6.37193, 2919.2, 10.8545, 2774.55, 6.83921
574, 2700.00000, 2771.96, 5.94512, 3020.45, 10.0629, 2798.71, 6.70996
575, 0.00000, 2232.29, 7.40907, 2438.76, 12.7702, 2304.46, 7.78063
575, 900.00000, 809.578, 136.913, 790.717, 99.9831, 535.229, 110.484
575, 1800.00000, 1428.42, 8.20778, 1616.68, 15.0339, 1529.48, 8.30631
575, 2700.00000, 2112.82, 3.76433, 2203.88, 7.40806, 2133.92, 4.0782
576, 0.00000, 2062.6, 3.263, 2045.78, 7.12082, 2081.98, 3.51974
576, 900.00000, 2014.07, 2.80914, 2176.73, 7.90267, 2050.1, 3.33081
576, 1800.00000, 1937.2, 2.25838, 1900.45, 5.94427, 1973.69, 2.71239
576, 2700.00000, 921.5, 152.649, 763.068, 137.135, 547.688, 139.523
577, 0.00000, 468.152, 142.011, 453.15, 119.58, 273.718, 97.7879
577, 900.00000, 1990.65, 2.51017, 2056.66, 5.71071, 2072.74, 3.26949
577, 1800.00000, 2058.54, 2.74352, 2044.66, 6.18213, 2150.6, 3.634
577, 2700.00000, 2189.52, 3.42518, 2302, 6.36942, 2262.33, 4.24713
578, 0.00000, 2270.06, 4.15357, 2289.54, 7.39049, 2318.85, 4.58113
578, 900.00000, 737.096, 34.1867, 999.529, 32.3299, 971.067, 23.1086
578, 1800.00000, 822.816, 136.8, 777.313, 118.617, 545.118, 112.574
578, 2700.00000, 2555.85, 6.09715, 2690.22, 9.2811, 2584.28, 6.68673
579, 0.00000, 2477.4, 5.91658, 2592.35, 10.6077, 2520.74, 6.61778
579, 900.00000, 2478.94, 6.20242, 2655.3, 9.70145, 2528.49, 7.0642
579, 1800.00000, 2492.01, 6.10213, 2663.35, 11.2821, 2533.07, 6.64529
579, 2700.00000, 1929.99, 9.91694, 2216.66, 15.0259, 2032, 9.3365
580, 0.00000, 803.754, 130.381, 843.55, 102.671, 560.836, 97.7809
580, 900.00000, 1058.38, 22.7174, 1439.23, 25.9091, 1225.32, 19.5253
580, 1800.00000, 2487.28, 6.38477, 2629.45, 11.079, 2491.45, 6.74814
580, 2700.00000, 2425.84, 6.44488, 2650.93, 10.534, 2453.53, 6.91029
581, 0.00000, 2381.11, 6.10036, 2553.51, 11.3821, 2429.45, 6.74626
581, 900.00000, 2395.84, 6.34369, 2672.96, 11.6563, 2432.01, 6.81722
581, 1800.00000, 592.406, 65.0383, 976.817, 54.3394, 787.732, 39.4449
581, 2700.00000, 595.384, 112.884, 855.822, 72.6208, 547.227, 75.5352
582, 0.00000, 2503.65, 6.68786, 2699.83, 12.1053, 2543.03, 7.23016
582, 900.00000, 2656.65, 6.97412, 2873.88, 11.2573, 2659.68, 7.33914
582, 1800.00000, 2695.82, 6.28913, 2775.01, 9.89702, 2729.89, 6.64433
582, 2700.00000, 2659.17, 5.69716, 2940.45, 10.0061, 2692.89, 5.95986
583, 0.00000, 1381.66, 16.7273, 1656.64, 20.6535, 1590.48, 13.6129
583, 900.00000, 908.311, 141.443, 769.145, 110.445, 557.743, 117.433
583, 1800.00000, 2045.23, 4.22252, 2201.88, 9.58921, 2120.87, 4.57116
583, 2700.00000, 2170.08, 3.24952, 2276.26, 6.4803, 2204.13, 3.35755
584, 0.00000, 2101.96, 2.81159, 2199.73, 6.0822, 2147.9, 2.99905
584, 900.00000, 2058.68, 2.19834, 2133, 5.58888, 2093.6, 2.57125
584, 1800.00000, 2048.01, 2.03975, 2004.71, 5.51802, 2087.01, 2.36581
584, 2700.00000, 324.116, 105.268, 433.367, 74.2276, 376.587, 46.5974
585, 0.00000, 596.765, 20.4839, 736.254, 26.8063, 849.205, 14.0527
585, 900.00000, 2239.25, 2.5198, 2307.46, 5.25234, 2354.51, 3.18186
585, 1800.00000, 2395.9, 3.17846, 2376.97, 5.93714, 2506.55, 3.74441
585, 2700.00000, 2570.42, 3.80627, 2692.38, 6.33284, 2666.37, 4.25411
586, 0.00000, 2691.17, 4.52918, 2780.85, 7.94862, 2782.69, 4.88732
586, 900.00000, 2066.24, 9.16341, 2246.65, 12.136, 2192.36, 8.53872
586, 1800.00000, 2460.15, 7.39104, 2576.94, 11.4467, 2579.94, 7.57675
586, 2700.00000, 2939.74, 6.1608, 3144.6, 10.0054, 2987.47, 6.43416
587, 0.00000, 2947.8, 6.2359, 2922.03, 9.45129, 2984.69, 6.56689
587, 900.00000, 2987.71, 6.79943, 3093.07, 9.74511, 3037, 7.09786
587, 1800.00000, 2961.25, 6.78067, 2984.59, 10.1631, 3033.46, 7.23523
587, 2700.00000, 2855.34, 6.71605, 2983.32, 9.91445, 2914.08, 6.97557
588, 0.00000, 2640.15, 7.2413, 2700.56, 11.9109, 2748.34, 7.48039
588, 900.00000, 2814.1, 7.11626, 2891.93, 9.67972, 2951.3, 7.50596
588, 1800.00000, 2786.34, 6.54612, 2827.99, 9.91011, 2862.82, 7.11724
588, 2700.00000, 2838.75, 6.80532, 2932.68, 9.46669, 2936.92, 7.29267
589, 0.00000, 2763.31, 6.68982, 2810.35, 10.0862, 2871.22, 7.19768
589, 900.00000, 2810.32, 6.85436, 2972.18, 10.5214, 2863.97, 7.18005
589, 1800.00000, 2122.92, 9.60905, 2197.6, 14.139, 2247.3, 9.63412
589, 2700.00000, 2122.06, 9.71005, 2303.2, 13.5584, 2307.43, 9.90936
590, 0.00000, 2740.53, 6.3058, 2828.48, 10.4985, 2817.3, 7.11593
590, 900.00000, 2749.38, 6.02058, 2960.63, 9.37506, 2854.41, 6.79322
590, 1800.00000, 2778.85, 5.70481, 2952.64, 10.3713, 2845.82, 6.20732
590, 2700.00000, 2752.51, 5.30005, 2979.11, 9.29323, 2813.34, 5.79877
591, 0.00000, 2511.8, 5.65595, 2557.3, 9.66418, 2546.5, 6.07924
591, 900.00000, 2284.93, 5.20832, 2506.61, 9.69408, 2337.83, 5.58724
591, 1800.00000, 2234.87, 3.77869, 2293.23, 8.25333, 2276.84, 4.35796
591, 2700.00000, 2194.64, 3.05952, 2371.74, 7.92643, 2237.71, 3.62219
592, 0.00000, 2191.51, 3.02489, 2170.38, 6.40538, 2216.1, 2.98428
592, 900.00000, 2146.8, 2.54812, 2188.93, 5.61986, 2153.33, 2.61126
592, 1800.00000, 2123.73, 2.36441, 2069.22, 5.74722, 2147.44, 2.5932
592, 2700.00000, 696.011, 143.909, 602.75, 122.701, 382.507, 115.498
593, 0.00000, 263.55, 85.6003, 410.485, 67.471, 414.796, 36.9206
593, 900.00000, 2295.36, 2.57613, 2323.39, 5.35506, 2354.98, 3.2812
593, 1800.00000, 2422.27, 3.29821, 2366.52, 6.10873, 2494.47, 3.93758
593, 2700.00000, 2622.62, 4.00948, 2713.71, 6.37201, 2657.26, 4.57461
594, 0.00000, 2771.14, 4.90378, 2892.21, 8.66012, 2788.99, 5.20415
594, 900.00000, 2530.97, 6.4368, 2673.53, 9.59775, 2587.02, 6.81216
594, 1800.00000, 2606.7, 7.41261, 2668.89, 11.7224, 2642.1, 7.39428
594, 2700.00000, 2990.24, 6.39375, 3118.31, 9.05978, 2985.74, 6.62818
595, 0.00000, 2963.63, 6.6965, 2984.44, 9.67075, 3006.9, 7.05149
595, 900.00000, 2954.97, 6.96423, 3180.83, 10.7256, 3020.92, 7.38675
595, 1800.00000, 2931.21, 6.76251, 3008.53, 10.6596, 3008.01, 7.16085
595, 2700.00000, 2844.61, 6.87737, 3032.43, 10.7668, 2911.63, 7.22375
596, 0.00000, 2746.23, 6.94957, 2853.2, 11.6941, 2829.13, 7.35285
596, 900.00000, 2738.58, 8.0407, 2865.19, 10.9692, 2800.18, 8.14715
596, 1800.00000, 2933.26, 7.05473, 2977.6, 10.4502, 3021.71, 7.43521
596, 2700.00000, 2954.67, 6.86729, 3133.74, 10.6, 3050.37, 7.3496
597, 0.00000, 2898.3, 7.2398, 2892.94, 10.1613, 2994.21, 7.61345
597, 900.00000, 2859.13, 6.88441, 3051.71, 10.874, 2961.58, 7.52566
597, 1800.00000, 2399.14, 9.30187, 2510.33, 13.9706, 2511.06, 9.46854
597, 2700.00000, 1950.47, 12.2797, 2255.13, 17.1323, 2168.58, 12.243
598, 0.00000, 2864.92, 6.82343, 2917.02, 11.3716, 2919.14, 7.43044
598, 900.00000, 2815.41, 6.41064, 3133.69, 10.4957, 2929.49, 7.12814
598, 1800.00000, 2827.97, 5.80169, 3019.44, 10.1128, 2875.16, 6.24547
598, 2700.00000, 2803.13, 5.52381, 3005.68, 9.55354, 2837.28, 6.11613
599, 0.00000, 2395.02, 6.41289, 2525.55, 11.2841, 2450.85, 6.70122
599, 900.00000, 2169.71, 6.74429, 2403.77, 11.5465, 2228.78, 6.68119
599, 1800.00000, 1795.69, 6.80531, 1993.11, 12.6536, 1899.83, 6.99876
599, 2700.00000, 2262.48, 3.61375, 2432.07, 8.24893, 2294.06, 3.87585
600, 0.00000, 2227.76, 3.3284, 2307.7, 8.45326, 2282.4, 3.75085
600, 900.00000, 2206.83, 3.1456, 2346.97, 7.3622, 2263.76, 3.65581
600, 1800.00000, 2190.33, 2.80498, 2211.9, 7.39854, 2247.02, 3.26427
600, 2700.00000, 1156.97, 8.97139, 1350.57, 14.9184, 1350.43, 7.98929
601, 0.00000, 511.144, 29.0939, 643.829, 34.4656, 757.155, 18.427
601, 900.00000, 2300.85, 2.92333, 2364.26, 5.6403, 2385.27, 3.27744
601, 1800.00000, 2378.54, 2.97944, 2361.22, 5.9492, 2483.79, 3.60449
601, 2700.00000, 2535.6, 3.60987, 2651.2, 6.13349, 2604.58, 4.06302
602, 0.00000, 2666.17, 4.24454, 2731.62, 7.48061, 2764.68, 4.74045
602, 900.00000, 2504.72, 5.97677, 2691.54, 9.61433, 2637.76, 6.18149
602, 1800.00000, 570.064, 86.9341, 801.003, 70.6314, 688.965, 49.0397
602, 2700.00000, 2802.99, 6.71102, 2992.8, 10.5745, 2863.97, 6.89051
603, 0.00000, 2934.99, 6.77782, 2942.45, 10.5039, 2994.69, 7.12858
603, 900.00000, 2952.85, 7.36652, 3110.91, 11.0093, 3039.23, 7.66354
603, 1800.00000, 2957.37, 7.34292, 2993.14, 11.3323, 3010.02, 7.34385
603, 2700.00000, 2544.02, 8.73169, 2664.72, 12.2877, 2644.87, 8.56929
604, 0.00000, 642.621, 89.7843, 823.251, 78.5582, 724.305, 53.9331
604, 900.00000, 1169.75, 24.4874, 1472.28, 26.0411, 1479.97, 19.9215
604, 1800.00000, 2895.09, 7.55291, 2874.03, 10.7127, 2983.36, 7.65689
604, 2700.00000, 2944.54, 7.85587, 3030.58, 10.6225, 3057.43, 8.03224
605, 0.00000, 2983.66, 8.08398, 2985.72, 11.5999, 3057.44, 8.15051
605, 900.00000, 2954.22, 7.79308, 3061.26, 11.5159, 3087.9, 8.21164
605, 1800.00000, 1530.42, 19.7754, 1756.01, 26.1779, 1799.21, 16.7078
605, 2700.00000, 1787.2, 15.9429, 2015.3, 20.0293, 2035.35, 14.6996
606, 0.00000, 2908.3, 7.29267, 2970.67, 12.0402, 2959.45, 7.73586
606, 900.00000, 2865.09, 6.66934, 3120.4, 10.8394, 2979.47, 7.07376
606, 1800.00000, 2891.29, 6.46399, 3133.1, 11.2568, 2982.81, 6.81918
606, 2700.00000, 2857.73, 6.18109, 3120.28, 10.4688, 2933.9, 6.50579
607, 0.00000, 2389.14, 7.5488, 2587.97, 12.7829, 2525.21, 7.63479
607, 900.00000, 895.418, 26.1332, 1311.48, 29.6745, 1183.24, 19.632
607, 1800.00000, 1916.16, 6.89585, 1980.67, 11.0382, 2071.39, 7.00967
607, 2700.00000, 2311.6, 4.38945, 2453.71, 8.22562, 2428.1, 5.1026
608, 0.00000, 2204.45, 3.55025, 2220.15, 7.31618, 2321.38, 4.16247
608, 900.00000, 2140.25, 2.93476, 2235.88, 6.21814, 2236.48, 3.51272
608, 1800.00000, 2133.92, 3.03101, 2088.84, 6.15049, 2227.99, 3.59462
608, 2700.00000, 1347.04, 6.96519, 1467.75, 10.8421, 1527.33, 6.68896
609, 0.00000, 1237.35, 7.30143, 1293.7, 12.423, 1437.5, 6.99153
609, 900.00000, 2191.3, 2.71411, 2292.31, 5.60469, 2298.73, 3.38357
609, 1800.00000, 2265.28, 2.89338, 2282.19, 6.10832, 2385.57, 3.70289
609, 2700.00000, 2412.24, 3.4785, 2549.11, 6.14326, 2511.07, 4.11265
610, 0.00000, 2523.02, 4.13783, 2656.44, 8.10103, 2652.3, 4.78947
610, 900.00000, 1564.34, 11.8982, 1838.26, 16.1372, 1759.53, 10.4128
610, 1800.00000, 698.789, 42.0898, 988.841, 42.2836, 968.184, 27.3184
610, 2700.00000, 2713.27, 6.94788, 2887.56, 10.4561, 2770.32, 7.0854
611, 0.00000, 2790.1, 6.66592, 2775.76, 9.74566, 2890.37, 7.05071
611, 900.00000, 2862.02, 7.57687, 3034.92, 11.0574, 2973.07, 7.78933
611, 1800.00000, 2882.5, 7.49436, 2918.07, 10.943, 3000.87, 7.85777
611, 2700.00000, 2850.9, 7.48576, 3079.18, 12.3901, 2962.94, 7.83138
612, 0.00000, 2486.66, 9.46861, 2574.23, 14.5947, 2587.42, 9.39852
612, 900.00000, 2458.47, 9.59795, 2580.13, 13.2397, 2591.82, 9.68902
612, 1800.00000, 2844, 7.58937, 2859.76, 11.1442, 2948.9, 7.89372
612, 2700.00000, 2917.87, 7.94095, 3001.14, 10.8883, 2999.22, 8.11398
613, 0.00000, 2945.03, 8.26691, 2929.31, 11.6673, 2994.33, 8.35604
613, 900.00000, 2871.68, 7.90169, 2946.66, 10.8222, 2969.06, 8.20783
613, 1800.00000, 841.242, 52.789, 1185.23, 50.639, 1106.94, 34.9979
613, 2700.00000, 762.216, 55.6621, 1239.97, 47.2302, 1034.4, 37.0248
614, 0.00000, 2890.29, 8.05394, 2954.82, 12.0418, 3000.55, 8.50384
614, 900.00000, 2838.77, 7.25076, 3159.55, 12.0479, 2971.15, 7.91409
614, 1800.00000, 2839.22, 6.78668, 3014.69, 11.5608, 2950.17, 7.42831
614, 2700.00000, 2767.49, 6.1931, 3061.01, 11.1344, 2848.75, 6.7058
615, 0.00000, 1602.37, 15.9974, 1890.53, 22.0902, 1819.74, 13.5261
615, 900.00000, 867.516, 134.371, 887.437, 106.062, 585.108, 109.377
615, 1800.00000, 1326.46, 11.095, 1540.55, 18.4264, 1536.41, 10.6985
615, 2700.00000, 2181.14, 3.786, 2294.46, 7.40022, 2257.52, 4.5414
616, 0.00000, 2122.53, 3.2722, 2112.68, 7.18287, 2176.7, 3.89725
616, 900.00000, 2075.63, 2.75001, 2151.87, 6.07393, 2120.77, 3.34526
616, 1800.00000, 2084.84, 2.63184, 2046.06, 5.98688, 2136.28, 2.97719
616, 2700.00000, 717.697, 17.6894, 889.078, 21.72, 948.083, 12.7117
617, 0.00000, 1363.37, 5.86907, 1378.04, 10.7654, 1532.89, 5.7719
617, 900.00000, 2263.3, 3.07589, 2331.05, 5.70294, 2351.36, 3.51705
617, 1800.00000, 2376.18, 3.37683, 2381.59, 6.43051, 2489.33, 4.06706
617, 2700.00000, 2574.15, 4.10121, 2699.78, 6.6524, 2645.73, 4.49193
618, 0.00000, 2749.85, 5.12812, 2730.2, 7.43844, 2825.78, 5.42045
618, 900.00000, 1719.6, 12.5845, 2039.08, 16.6374, 1932.31, 11.1499
618, 1800.00000, 1376.92, 18.8849, 1587.87, 24.1277, 1550.66, 16.2079
618, 2700.00000, 2610.69, 7.75429, 2755.35, 10.701, 2657.1, 8.23814
619, 0.00000, 2947.13, 6.86156, 3034.79, 11.1066, 2978.96, 7.42923
619, 900.00000, 2936.41, 6.97852, 3101.89, 10.2212, 2996.92, 7.29942
619, 1800.00000, 2888.33, 7.03325, 3007.7, 11.2799, 2947.56, 7.40701
619, 2700.00000, 2421.82, 9.30454, 2561.86, 12.4545, 2504.89, 9.1179
620, 0.00000, 788.329, 117.028, 875.325, 97.821, 631.651, 83.4135
620, 900.00000, 1028.85, 30.5714, 1356.48, 30.1822, 1284.63, 24.1013
620, 1800.00000, 2926.27, 7.6612, 2923.47, 10.6657, 2982.62, 7.86743
620, 2700.00000, 2970.87, 7.90829, 3144.53, 11.3967, 3002.31, 8.02697
621, 0.00000, 2920.65, 7.88344, 3094.18, 12.7437, 2963.61, 8.128
621, 900.00000, 2849.66, 7.4946, 3016.1, 10.5178, 2923.12, 7.97779
621, 1800.00000, 2168.17, 12.0402, 2361.05, 17.1975, 2278.47, 11.6474
621, 2700.00000, 2619.59, 8.79743, 2880.47, 13.3274, 2718.87, 9.44247
622, 0.00000, 2835.68, 7.28059, 2904.84, 11.1804, 2878.17, 7.89882
622, 900.00000, 2819.48, 6.9573, 3124.25, 11.429, 2864.24, 7.52229
622, 1800.00000, 2835.56, 6.4082, 3038.55, 11.1907, 2876.02, 7.00023
622, 2700.00000, 2785.73, 6.20246, 3028.81, 10.2319, 2794.76, 6.66918
623, 0.00000, 1816.72, 12.0983, 2077.97, 17.8741, 1950.16, 11.4386
623, 900.00000, 525.392, 78.2454, 815.839, 60.9724, 567.763, 52.8051
623, 1800.00000, 1122.9, 14.1197, 1370.01, 21.0436, 1236.25, 12.6458
623, 2700.00000, 2191.82, 4.37785, 2355.55, 9.04444, 2174.25, 4.45379
624, 0.00000, 2086.87, 3.49793, 2168.02, 8.94658, 2084.6, 3.77662
624, 900.00000, 2007.23, 2.89739, 2085.38, 6.72335, 2019.58, 3.16401
624, 1800.00000, 1980.21, 2.88314, 1932.85, 6.53073, 1997.81, 3.16618
624, 2700.00000, 695.393, 145.044, 619.586, 126.659, 408.245, 123.298
625, 0.00000, 280.426, 101.571, 387.765, 86.6641, 322.475, 52.1791
625, 900.00000, 2036.71, 3.16439, 2081.06, 6.24743, 2095.29, 3.81168
625, 1800.00000, 2123.75, 3.53584, 2119.18, 7.54263, 2190.7, 4.21781
625, 2700.00000, 2270.62, 4.16291, 2391.37, 7.25555, 2327.82, 4.78893
626, 0.00000, 2330.1, 4.86825, 2329.89, 7.90823, 2404.34, 5.65275
626, 900.00000, 746.7, 39.2116, 1009.04, 36.7065, 964.659, 26.6244
626, 1800.00000, 646.579, 118.241, 743.44, 94.7047, 544.279, 83.6303
626, 2700.00000, 2184.77, 8.87762, 2304.08, 11.7603, 2242.95, 9.007
627, 0.00000, 2623.69, 6.87458, 2635.02, 10.5916, 2652.83, 7.56677
627, 900.00000, 2654.51, 7.1827, 2807.93, 10.8186, 2668.35, 7.64269
627, 1800.00000, 2668.91, 7.22425, 2724.36, 11.2061, 2687.09, 7.70537
627, 2700.00000, 1994.29, 11.3495, 2296.34, 15.9989, 2110.17, 10.9507
628, 0.00000, 1008.96, 136.248, 993.502, 118.029, 682.637, 111.874
628, 900.00000, 777.809, 38.7085, 1095.98, 34.735, 1000.85, 28.9202
628, 1800.00000, 2668.21, 7.22165, 2781.7, 11.5988, 2706.58, 7.7718
628, 2700.00000, 2579.44, 7.02499, 2725.52, 9.93875, 2635.8, 7.64816
629, 0.00000, 2610.54, 7.25262, 2662.85, 10.8011, 2656.27, 8.03473
629, 900.00000, 2594.2, 7.12945, 2791.02, 11.4402, 2657.68, 8.02345
629, 1800.00000, 1730.81, 13.1539, 1939.29, 19.4737, 1887.31, 12.7265
629, 2700.00000, 765.487, 42.0559, 1086.58, 39.8528, 978.939, 31.6077
630, 0.00000, 2628.66, 7.46412, 2676.69, 11.1743, 2688.78, 8.14733
630, 900.00000, 2690.97, 7.15575, 2853.16, 10.5391, 2748.88, 7.72713
630, 1800.00000, 2738.28, 6.59753, 2940.24, 11.4215, 2798.6, 7.21285
630, 2700.00000, 2675.05, 6.27259, 2886.34, 9.59633, 2773.54, 6.93968
631, 0.00000, 1851.58, 10.9093, 2017.45, 15.6118, 1958.24, 10.3307
631, 900.00000, 1030.3, 143.647, 925.598, 113.772, 704.36, 130.442
631, 1800.00000, 984.935, 15.4742, 1197.83, 22.5977, 1127.91, 14.0676
631, 2700.00000, 2093.59, 4.02721, 2171, 7.27932, 2106.49, 4.38897
632, 0.00000, 2020.33, 3.62519, 1993.01, 7.43644, 2029.05, 3.8667
632, 900.00000, 1991.66, 3.47924, 2053.67, 6.79964, 2002.36, 3.63073
632, 1800.00000, 1877.71, 3.06404, 1840.37, 6.92549, 1906.68, 3.23549
632, 2700.00000, 1178.52, 157.25, 1006.86, 146.561, 760.596, 149.773
633, 0.00000, 755.035, 154.097, 706.059, 141.72, 454.814, 139.9
633, 900.00000, 1953.58, 3.1105, 1999.2, 6.12858, 2053, 3.9965
633, 1800.00000, 2012.66, 3.32886, 1980.39, 6.74813, 2115.16, 4.06044
633, 2700.00000, 2153.1, 3.92181, 2286.7, 7.47187, 2235.66, 4.88825
634, 0.00000, 2186.84, 4.27268, 2195.15, 7.70523, 2267.19, 4.99171
634, 900.00000, 854.829, 26.8579, 1096.17, 28.4695, 1079.81, 19.8995
634, 1800.00000, 979.382, 143.564, 917.677, 121.294, 650.763, 126.407
634, 2700.00000, 1850.97, 10.3679, 2043.94, 13.7122, 1898.38, 10.3219
635, 0.00000, 2550.51, 6.81594, 2609.97, 11.5792, 2504.35, 7.1119
