hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
423, 2700.00000, 1614.35, 14.9578, 1547.59, 13.6028, 1925.39, 14.8646
424, 0.00000, 1528.36, 15.4914, 1470.58, 12.9158, 1699.42, 14.7643
424, 900.00000, 1509.8, 13.314, 1450.62, 12.2023, 1976.85, 20.207
424, 1800.00000, 1081.83, 24.16, 1122.57, 17.4086, 1374.95, 18.7449
424, 2700.00000, 114892, 37.8423, 683.111, 92.5167, 144.466, 139.55
425, 0.00000, 5486.43, -133.553, 673.983, 70.2919, 771.32, 77.6632
425, 900.00000, 1554.31, 12.0953, 1576.32, 11.1928, 1850.86, 12.1185
425, 1800.00000, 1646.27, 13.2711, 1679.54, 11.2309, 1893.51, 12.6362
425, 2700.00000, 1834.75, 11.9701, 1791.42, 11.1897, 2117.02, 12.2143
426, 0.00000, 1893.11, 13.6361, 1864.83, 11.1838, 2320.83, 18.4749
426, 900.00000, 31688.5, 45.9031, 792.37, 52.8524, 1264.75, 33.1005
426, 1800.00000, 919839, -124.996, 2687.9, -109.217, 6441.52, 147.857
426, 2700.00000, 1675.62, 24.5498, 1765.5, 20.4199, 2219.02, 27.7882
427, 0.00000, 2019.38, 16.798, 2057.27, 14.6298, 2437.38, 21.0687
427, 900.00000, 2019.7, 16.2549, 2089.38, 14.7221, 2492.67, 20.8112
427, 1800.00000, 2055.54, 17.4725, 2057.25, 15.4667, 2176.72, 16.8358
427, 2700.00000, 1825.14, 20.8194, 1877.88, 18.2718, 2050.88, 19.3967
428, 0.00000, 16839.4, 49.1031, 822.228, 74.0142, 1188.49, 74.4513
428, 900.00000, 1083.12, 60.8238, 1221.16, 38.6081, 1229.99, 46.9893
428, 1800.00000, 1958.97, 17.9261, 2019.74, 15.8325, 1983.74, 17.4781
428, 2700.00000, 1961.93, 17.3925, 2037.46, 16.5062, 2156.53, 18.7024
429, 0.00000, 1982.74, 18.2241, 2037.88, 16.4883, 1998.29, 17.5542
429, 900.00000, 1923.43, 19.5949, 1977.87, 17.6589, 2012.5, 18.3997
429, 1800.00000, 2838.88, 71.0799, 1181.87, 44.1881, 1438.01, 53.1813
429, 2700.00000, 1201.62, 61.3777, 1363.89, 38.2482, 1344.1, 44.8106
430, 0.00000, 2167.61, 19.6005, 2205.32, 16.5484, 2342.56, 22.4211
430, 900.00000, 2319.22, 16.4749, 2301.47, 14.9732, 2456.01, 15.9895
430, 1800.00000, 2272.27, 16.9742, 2284.05, 14.6607, 2475.79, 21.1451
430, 2700.00000, 2214.77, 16.2552, 2168.91, 14.498, 2292.23, 15.5317
431, 0.00000, 1545.14, 31.5456, 1663.43, 23.3213, 1626.03, 27.1371
431, 900.00000, 2365.76, 75.4525, 871.94, 59.4442, 1485.94, 56.2121
431, 1800.00000, 1461.06, 25.9865, 1426.38, 19.7952, 1843.76, 29.1483
431, 2700.00000, 1621.9, 15.1155, 1537.81, 13.2629, 2066.23, 21.4128
432, 0.00000, 1587.17, 16.0802, 1507.35, 13.2733, 1906.31, 21.6106
432, 900.00000, 1557.66, 13.7625, 1430.53, 12.4766, 1819.87, 15.9305
432, 1800.00000, 1454.7, 15.3326, 1386.79, 12.928, 1639.86, 14.4687
432, 2700.00000, 752.208, 56.3308, 852.085, 31.8721, 1058.13, 34.1451
433, 0.00000, 887.272, 104.56, 621.816, 62.508, 802.858, 66.616
433, 900.00000, 1552.13, 12.4008, 1545.46, 11.3582, 1850.4, 12.3757
433, 1800.00000, 1630.15, 13.4765, 1661.23, 11.8003, 1882.25, 12.919
433, 2700.00000, 1768.66, 12.0431, 1754.51, 11.7899, 2039.6, 12.3165
434, 0.00000, 1807.64, 13.3731, 1818.39, 12.1931, 2014.48, 12.803
434, 900.00000, 1352.31, 25.1169, 1501.57, 20.3892, 1727.44, 20.3818
434, 1800.00000, 1197.41, 38.0852, 1349.61, 26.778, 1511.43, 27.676
434, 2700.00000, 1768.51, 20.0263, 1835.86, 17.5824, 2041.93, 18.6779
435, 0.00000, 1953.4, 16.6093, 2010.54, 15.1562, 2168.28, 15.9962
435, 900.00000, 1979.67, 16.6771, 1981.5, 15.6055, 2345, 21.2116
435, 1800.00000, 2017.16, 17.5908, 1946.99, 15.7552, 2076.39, 16.8386
435, 2700.00000, 1310.87, 36.7908, 1396.29, 27.4904, 1541.18, 27.8148
436, 0.00000, 10738.8, 42.1796, 823.18, 67.6805, 990.884, 79.3104
436, 900.00000, 1451.71, 29.646, 1501.86, 24.0892, 1593.14, 26.5039
436, 1800.00000, 1839.44, 18.0571, 1864.32, 16.177, 1854.48, 18.0272
436, 2700.00000, 1865.75, 16.8207, 1940.45, 15.8639, 1992.98, 16.7732
437, 0.00000, 1891.12, 18.7319, 1908.79, 16.0277, 2102.48, 23.3385
437, 900.00000, 1940.6, 17.2999, 1951.37, 15.8559, 2051.76, 17.2412
437, 1800.00000, 1543.59, 30.9592, 1606.73, 23.2901, 1744.01, 31.798
437, 2700.00000, 1162.68, 54.5692, 1303.17, 35.9874, 1367.49, 40.9917
438, 0.00000, 2073.51, 18.1298, 2073.64, 16.0188, 2259.56, 23.0219
438, 900.00000, 2264.35, 16.7553, 2215.39, 15.1166, 2475.22, 20.0867
438, 1800.00000, 2261.44, 17.1208, 2201.55, 14.3137, 2288.14, 16.0798
438, 2700.00000, 2218.94, 16.0067, 2185.42, 13.9503, 2441.09, 20.8024
439, 0.00000, 1523.78, 34.4113, 1677.94, 23.5103, 1683.78, 26.8587
439, 900.00000, 1081.32, 64.9013, 1099.94, 40.0634, 1581.37, 45.3335
439, 1800.00000, 1257.48, 34.0186, 1295.28, 25.4546, 1527.89, 33.2479
439, 2700.00000, 1627.44, 15.2738, 1547.97, 14.0333, 1798.65, 14.8127
440, 0.00000, 1553.41, 16.2498, 1464.35, 13.4091, 1838.88, 21.7217
440, 900.00000, 1448.06, 13.9453, 1377.17, 13.0938, 1677.16, 13.7992
440, 1800.00000, 1132.99, 22.2262, 1126.03, 17.0081, 1351.39, 18.4563
440, 2700.00000, 764.685, 84.1816, 685.481, 43.6292, 874.875, 44.1401
441, 0.00000, 839.281, 106.775, 579.819, 65.0092, 740.896, 70.7455
441, 900.00000, 1431.24, 13.0017, 1444.19, 11.9464, 1709.21, 12.8633
441, 1800.00000, 1486.04, 14.4612, 1548.12, 12.0917, 1887.97, 20.5578
441, 2700.00000, 1651.48, 12.9539, 1629.85, 12.3102, 1909.64, 13.1324
442, 0.00000, 1689.42, 14.5051, 1666.02, 12.2108, 1888.96, 13.619
442, 900.00000, 1203.85, 28.6918, 1340.48, 21.9259, 1584.56, 21.9952
442, 1800.00000, 3133.73, 79.5767, 821.624, 70.8435, 1232.69, 71.836
442, 2700.00000, 1557.89, 23.4092, 1610.65, 20.173, 2041, 26.0201
443, 0.00000, 1859.51, 18.4612, 1867.26, 16.4214, 2039.16, 16.3423
443, 900.00000, 1881.15, 17.6648, 1833.61, 16.6527, 1990, 16.32
443, 1800.00000, 1902.52, 18.3504, 1841.13, 16.7431, 1875.43, 17.6017
443, 2700.00000, 1225.18, 52.4573, 1259.86, 32.4177, 1308.03, 33.4366
444, 0.00000, 4849.46, 15.0789, 815.689, 69.5259, 991.098, 82.5919
444, 900.00000, 1098.59, 57.0948, 1192.6, 38.4259, 1187.53, 45.9782
444, 1800.00000, 1905.5, 19.3103, 1874.43, 16.5419, 1873.65, 18.2352
444, 2700.00000, 1885.74, 18.4426, 1874.52, 16.8243, 2004.11, 17.7909
445, 0.00000, 1880.79, 19.3657, 1921.53, 17.0125, 1894.26, 19.0209
445, 900.00000, 1792.09, 20.4515, 1840.08, 18.7212, 1901.79, 20.0875
445, 1800.00000, 45237.3, 45.5626, 874.987, 71.8979, 971.533, 53.3589
445, 2700.00000, 23360.8, -131.6, 1498.66, 44.9697, 1449.68, 77.9694
446, 0.00000, 2083.34, 19.3031, 2053.54, 17.0612, 2078.26, 18.3311
446, 900.00000, 2217.05, 17.7976, 2157.16, 16.2582, 2468.98, 22.0608
446, 1800.00000, 2225.07, 18.4093, 2183.07, 15.3341, 2313.51, 18.4965
446, 2700.00000, 2229.08, 17.1482, 2138.68, 14.9178, 2514.78, 21.7054
447, 0.00000, 4358.74, 62.222, 1200.92, 37.8742, 1395.05, 44.9999
447, 900.00000, 197509, -105.475, 55.6607, -91.0873, 1589.08, 127.087
447, 1800.00000, 1133.09, 39.8951, 1176.29, 28.3614, 1251.47, 32.9847
447, 2700.00000, 1513.9, 15.7918, 1508.74, 14.8162, 1698.29, 15.1926
448, 0.00000, 1441.42, 17.3341, 1396.04, 14.1281, 1514.91, 15.2933
448, 900.00000, 1358.83, 14.9143, 1287.78, 13.7496, 1527.79, 14.1201
448, 1800.00000, 825.472, 37.5098, 879.394, 24.0239, 1022.15, 25.0411
448, 2700.00000, 73946.2, 30.1092, 622.746, 125.133, 453.501, 114.315
449, 0.00000, 882.662, 142.386, 517.861, 85.7119, 668.237, 92.0041
449, 900.00000, 1317.77, 13.9858, 1289.31, 12.9697, 1474.35, 13.4193
449, 1800.00000, 1387.03, 15.8997, 1375.28, 13.2111, 1641.8, 22.0355
449, 2700.00000, 1547.02, 14.114, 1500.99, 13.5065, 1873.31, 20.4626
450, 0.00000, 1629.86, 15.7015, 1577.73, 13.4533, 1715.02, 14.2071
450, 900.00000, 12339.1, 53.5505, 805.079, 52.752, 1177.54, 50.2073
450, 1800.00000, 1006.23, 58.858, 1131.1, 36.4968, 1217.49, 40.841
450, 2700.00000, 1751.66, 21.1858, 1781.88, 19.1531, 2165.89, 24.3557
451, 0.00000, 2005.78, 17.7188, 1952.9, 16.1019, 2145.46, 17.2289
451, 900.00000, 1961.15, 16.9036, 2031.02, 16.1888, 2199.84, 15.9596
451, 1800.00000, 1934.77, 18.1721, 1962.46, 16.3329, 2218.48, 22.5681
451, 2700.00000, 1490.65, 28.4242, 1650.98, 22.9782, 1939.67, 29.1004
452, 0.00000, 24662.7, 40.5785, 735.766, 86.6512, 887.805, 76.7787
452, 900.00000, 1091.67, 50.737, 1208.91, 35.2009, 1484.7, 45.0258
452, 1800.00000, 1890.79, 17.5756, 1931.19, 16.0991, 1903.02, 16.8324
452, 2700.00000, 1906.59, 16.4315, 1951.26, 15.7567, 2011.88, 16.0646
453, 0.00000, 1888.3, 17.5229, 1910.46, 15.4582, 1916.57, 17.1931
453, 900.00000, 1999.19, 17.3016, 1992.89, 15.5941, 2246.61, 21.7644
453, 1800.00000, 8400.18, 55.3533, 1025.2, 51.3756, 982.98, 58.9617
453, 2700.00000, 711.565, 161.191, 1086.42, 52.4194, 1179.5, 58.4755
454, 0.00000, 2167.2, 17.8258, 2206.49, 15.5808, 2170.01, 16.7684
454, 900.00000, 2242.96, 16.2042, 2261.25, 14.8538, 2510.88, 21.0265
454, 1800.00000, 2237.25, 17.0263, 2224.95, 14.5207, 2403.46, 21.4484
454, 2700.00000, 2137.19, 15.8894, 2070.42, 14.8875, 2160.58, 15.802
455, 0.00000, 2612.38, 62.9632, 1227.17, 35.1452, 1242.24, 40.1337
455, 900.00000, 70909.2, -87.5305, 467.343, 51.6305, 1437.29, 97.9061
455, 1800.00000, 1190.27, 35.3698, 1225.02, 25.6264, 1391, 29.8718
455, 2700.00000, 1574.94, 15.167, 1532.05, 14.0647, 1819.13, 14.6789
456, 0.00000, 1502.51, 16.0884, 1460.56, 13.4924, 1635.36, 14.6786
456, 900.00000, 1425.17, 14.158, 1409.07, 13.3503, 1665.99, 13.5598
456, 1800.00000, 919.133, 31.6692, 999.779, 21.3509, 1214.61, 21.9851
456, 2700.00000, 67267.3, 33.2712, 568.446, 111.207, 361.008, 84.2323
457, 0.00000, 670.218, 127.275, 605.314, 61.2235, 766.072, 66.3527
457, 900.00000, 1449.9, 12.9431, 1466.93, 11.8717, 1733.61, 12.5235
457, 1800.00000, 1497.23, 14.3551, 1526.4, 12.2105, 1687.91, 13.2104
457, 2700.00000, 1674.12, 12.8551, 1652.01, 11.9812, 1946.03, 12.4134
458, 0.00000, 1753.15, 14.2399, 1713.44, 11.7151, 1978.33, 12.7498
458, 900.00000, 6491.81, 61.601, 808.815, 49.5833, 1138.87, 43.9442
458, 1800.00000, 59332.8, -111.835, 855.592, 57.2093, 1594.7, 104.18
458, 2700.00000, 1677.22, 23.3458, 1648.68, 19.333, 2091.71, 26.8054
459, 0.00000, 1914.15, 18.4981, 1890.67, 15.6081, 2226.22, 22.6608
459, 900.00000, 2036.75, 19.6828, 1922.45, 16.1064, 2251.86, 22.0344
459, 1800.00000, 2112.26, 19.7431, 1954.88, 16.2609, 2180.97, 23.1131
459, 2700.00000, 1365.12, 52.0161, 1336.09, 31.6322, 1661.71, 37.5343
460, 0.00000, 61463.2, -23.9682, 634.539, 78.4308, 1009.58, 86.2497
460, 900.00000, 1079.33, 56.6159, 1176.13, 38.8943, 1441.1, 49.9769
460, 1800.00000, 1950.38, 19.0664, 1912.92, 17.3956, 1881.86, 18.2052
460, 2700.00000, 1908.19, 18.1104, 1941.06, 17.6292, 2000.56, 18.3471
461, 0.00000, 1969.81, 19.8167, 1954.98, 17.8456, 1903.42, 18.4859
461, 900.00000, 1874.47, 20.7457, 1879.75, 19.0084, 2113.17, 23.716
461, 1800.00000, 28417.4, 43.1354, 841.037, 70.4044, 848.867, 64.839
461, 2700.00000, 6692.99, -140.196, 1307.36, 54.0265, 1158.62, 67.5437
462, 0.00000, 2160.54, 19.476, 2129.96, 17.6391, 2136.62, 17.3916
462, 900.00000, 2230.82, 18.0006, 2151.52, 16.664, 2349.63, 19.3511
462, 1800.00000, 2280.68, 18.013, 2152.66, 15.6817, 2335.26, 21.4699
462, 2700.00000, 2153.9, 16.7891, 2071.88, 14.8293, 2178.98, 16.295
463, 0.00000, 3058.48, 64.3358, 1236.31, 34.5427, 1506.59, 43.3332
463, 900.00000, 78655.1, -88.238, 432.073, 57.2285, 1384.01, 105.139
463, 1800.00000, 1239.7, 34.1668, 1223.56, 25.3227, 1514.3, 36.4175
463, 2700.00000, 1579.85, 15.571, 1507.13, 14.6945, 1884.29, 22.5198
464, 0.00000, 1460.07, 16.2475, 1418.3, 14.1178, 1552.65, 15.1063
464, 900.00000, 1427.23, 13.8934, 1353.38, 13.1241, 1608.73, 13.5323
464, 1800.00000, 1263.73, 17.7436, 1224.26, 14.3383, 1421.59, 15.5944
464, 2700.00000, 34303.7, 50.7337, 563.903, 118.91, 525.889, 88.3285
465, 0.00000, 731.142, 110.071, 552.318, 65.2003, 697.935, 71.4415
465, 900.00000, 1409.32, 12.8542, 1394.12, 11.9138, 1646.43, 12.4731
465, 1800.00000, 1497.67, 14.5025, 1489, 11.9017, 1664.21, 13.0115
465, 2700.00000, 1725.24, 13.9859, 1561.55, 12.2401, 1836.38, 12.3656
466, 0.00000, 1637.12, 14.2627, 1608.27, 12.2291, 1825.46, 12.943
466, 900.00000, 9313.38, 60.4659, 729.383, 53.5592, 939.539, 42.7293
466, 1800.00000, 31098.4, -112.843, 921.275, 66.1476, 1391.69, 89.2869
466, 2700.00000, 1651.43, 20.1664, 1697.75, 17.0377, 2032.74, 22.1711
467, 0.00000, 1843.72, 17.4304, 1825.35, 15.3336, 2149.21, 21.7915
467, 900.00000, 1889.43, 16.8999, 1851.49, 15.2924, 2234.21, 21.8661
467, 1800.00000, 1889.24, 17.6617, 1841.49, 15.9598, 1972.92, 18.6852
467, 2700.00000, 1218.47, 39.4401, 1346.73, 27.7419, 1649.81, 34.9689
468, 0.00000, 19747, 22.8685, 696.182, 86.1032, 1222.7, 83.4282
468, 900.00000, 991.89, 53.808, 1181.41, 35.5019, 1174.11, 42.5246
468, 1800.00000, 1747.8, 18.601, 1872.61, 16.1843, 1859.35, 20.669
468, 2700.00000, 1728.68, 17.2755, 1829.34, 16.2973, 1852.78, 16.9936
469, 0.00000, 1737.71, 19.1429, 1784.38, 16.1999, 1962.16, 23.6582
469, 900.00000, 1748.55, 18.2658, 1772.94, 16.1316, 1953.54, 19.6728
469, 1800.00000, 1077.56, 54.5024, 1194.43, 33.538, 1171.34, 39.2723
469, 2700.00000, 1257.42, 91.1146, 993.497, 55.218, 1041.2, 65.7969
470, 0.00000, 2010.57, 19.1011, 2060.06, 16.318, 1954.99, 18.2709
470, 900.00000, 2097.43, 17.8296, 2083.35, 15.5489, 2089.19, 16.8641
470, 1800.00000, 2053.2, 18.0337, 2201.31, 15.9607, 2066.77, 16.8748
470, 2700.00000, 2149.69, 18.5361, 2059.85, 14.8455, 2264.79, 20.499
471, 0.00000, 1881.53, 22.9288, 1814.16, 17.5133, 1816.16, 19.8794
471, 900.00000, 6629.41, 63.3549, 795.605, 74.5388, 1230.46, 72.1195
471, 1800.00000, 1213.04, 33.6306, 1258.7, 23.8511, 1498.19, 34.4135
471, 2700.00000, 1543.99, 15.8343, 1508.48, 14.3831, 1748.19, 15.8003
472, 0.00000, 1453.96, 16.5403, 1385.43, 13.5868, 1583.61, 15.0502
472, 900.00000, 1409.9, 14.5964, 1353.72, 13.4967, 1564.55, 14.0206
472, 1800.00000, 1090.46, 23.2577, 1100.63, 17.5244, 1251.34, 19.2133
472, 2700.00000, 1507.24, 95.3118, 564.399, 70.689, 686.357, 70.8709
473, 0.00000, 759.63, 100.165, 576.54, 61.047, 676.906, 71.2163
473, 900.00000, 1381.41, 13.7296, 1380.61, 12.9119, 1559.23, 13.2098
473, 1800.00000, 1460.25, 15.531, 1459.84, 12.8055, 1716.97, 20.6147
473, 2700.00000, 1613.85, 13.922, 1569.18, 13.0607, 1795.1, 13.3356
474, 0.00000, 1658.39, 15.4811, 1656.77, 13.1859, 1803.7, 14.0522
474, 900.00000, 5097.56, 62.3632, 905.878, 46.9507, 1050.87, 43.4154
474, 1800.00000, 5751.99, -117.383, 969.125, 59.1365, 1357.24, 69.4934
474, 2700.00000, 1792.1, 18.5274, 1848.77, 16.6968, 2062.1, 16.6922
475, 0.00000, 1944.4, 17.4083, 1968.6, 15.5344, 2117.73, 15.6443
475, 900.00000, 2029.69, 17.9498, 2006.74, 15.496, 2229.66, 16.8665
475, 1800.00000, 2130.92, 18.7571, 1976.36, 15.5033, 2301.38, 21.8077
475, 2700.00000, 1569.9, 25.9088, 1689.56, 20.646, 1851.8, 21.0541
476, 0.00000, 11625.7, 46.393, 812.327, 70.3145, 948.373, 75.0045
476, 900.00000, 1165.31, 45.7843, 1316.96, 32.1906, 1343.67, 36.7793
476, 1800.00000, 1894.78, 18.3637, 1901.62, 16.192, 1891.73, 17.7754
476, 2700.00000, 1890.58, 17.4049, 1937.57, 16.4068, 1986.2, 17.3926
477, 0.00000, 1880.69, 18.9929, 1897.49, 16.5788, 1943.02, 17.9441
477, 900.00000, 1956.05, 18.1232, 1962.31, 16.7074, 2027.84, 16.9143
477, 1800.00000, 1783.41, 73.3125, 1212.59, 41.1699, 1153.11, 48.7647
477, 2700.00000, 1163.26, 74.9591, 1198.65, 45.4206, 1174.55, 53.4504
478, 0.00000, 2167.78, 18.8216, 2185.68, 16.867, 2373.99, 22.2453
478, 900.00000, 2183.09, 17.0891, 2228.26, 16.4495, 2319.68, 18.29
478, 1800.00000, 2182.12, 16.9363, 2205.34, 15.4842, 2188.53, 16.1958
478, 2700.00000, 2188.14, 15.7628, 2186.63, 15.406, 2244.41, 14.8591
479, 0.00000, 1701.11, 30.2516, 1731.17, 21.5887, 1754.14, 26.4989
479, 900.00000, 2692.93, 75.629, 924.47, 57.2058, 1138.32, 54.8522
479, 1800.00000, 1661.17, 24.6683, 1523.76, 18.5132, 1687.89, 19.9926
479, 2700.00000, 1593.06, 15.8931, 1585.8, 14.5659, 1985.94, 21.3641
480, 0.00000, 1497.06, 16.9105, 1467.34, 13.8495, 1642.2, 15.1292
480, 900.00000, 1394.93, 15.2618, 1354.04, 13.8733, 1617, 14.25
480, 1800.00000, 1005.73, 27.5302, 1032.91, 20.1106, 1214.07, 21.2192
480, 2700.00000, 14638.9, 51.0761, 522.823, 98.4348, 663.127, 88.9431
481, 0.00000, 795.258, 42.4659, 900.224, 26.1376, 983.085, 30.851
481, 900.00000, 1381.95, 14.4119, 1379.25, 13.2029, 1585.8, 13.6417
481, 1800.00000, 1448.33, 15.8935, 1464.31, 13.2145, 1582.93, 14.4042
481, 2700.00000, 1631.66, 14.1662, 1587.71, 13.2874, 1965.76, 19.2727
482, 0.00000, 1719.21, 15.3517, 1814.67, 12.7586, 1871.78, 13.7537
482, 900.00000, 1094.51, 44.5108, 1298.98, 26.4013, 1449.1, 26.9975
482, 1800.00000, 1691.64, 86.6422, 889.018, 58.7064, 1000.07, 63.8431
482, 2700.00000, 1926.23, 19.6276, 1880.57, 16.3444, 2172.6, 18.8333
483, 0.00000, 1894.48, 17.5388, 1910.12, 15.6607, 2046.1, 15.8918
483, 900.00000, 1912.49, 16.9985, 1935.53, 15.6719, 2311.85, 21.1251
483, 1800.00000, 1988.86, 17.9993, 1989.88, 16.0447, 2012.4, 16.6283
483, 2700.00000, 1367.73, 46.1605, 1449.01, 27.3187, 1693.6, 34.0414
484, 0.00000, 16277.7, 13.1326, 734.952, 73.2363, 1301.19, 76.3739
484, 900.00000, 1290.32, 47.4225, 1362.29, 30.2107, 1625.99, 39.636
484, 1800.00000, 1965.24, 18.0617, 2013.02, 15.4457, 2155.84, 22.1483
484, 2700.00000, 1932.56, 17.3383, 1973.19, 15.9312, 2213.1, 21.5885
485, 0.00000, 1886.42, 18.4614, 1993.64, 16.7119, 2103.32, 22.9703
485, 900.00000, 1961.64, 17.1393, 2059.5, 16.044, 2224.25, 21.6388
485, 1800.00000, 3331.81, 71.0605, 1133.32, 46.8873, 1071.26, 54.3509
485, 2700.00000, 1146.54, 57.5765, 1311.89, 36.538, 1545.67, 45.7989
486, 0.00000, 2104.89, 18.3292, 2135.64, 15.6632, 2092.27, 17.2335
486, 900.00000, 2177.71, 16.8554, 2137.04, 15.4183, 2345.35, 20.8993
486, 1800.00000, 2136.33, 16.7089, 2311.53, 20.3162, 2095.67, 15.7943
486, 2700.00000, 2121.45, 15.3238, 2485.26, 19.3049, 2140.61, 14.7024
487, 0.00000, 1436.89, 38.5008, 1478.09, 25.1394, 1516.1, 29.7806
487, 900.00000, 1381.68, 78.8594, 945.655, 50.3976, 1265.11, 44.87
487, 1800.00000, 1422.09, 27.9652, 1358.52, 20.8562, 1602.22, 22.2395
487, 2700.00000, 1660.43, 17.1053, 1527.05, 14.4368, 1791.17, 14.7525
488, 0.00000, 1507.7, 16.9658, 1438.71, 14.1319, 1619.19, 15.245
488, 900.00000, 1442.81, 14.6375, 1415.54, 14.0791, 1692.2, 14.3844
488, 1800.00000, 1082.79, 24.9085, 1116.68, 18.8291, 1342.75, 19.7143
488, 2700.00000, 14489.2, 49.651, 525.572, 89.4188, 688.93, 78.8926
489, 0.00000, 712.651, 79.6013, 725.964, 42.5211, 845.952, 49.6293
489, 900.00000, 1464.46, 13.8143, 1510.02, 12.769, 1734.87, 13.2564
489, 1800.00000, 1519.83, 15.0403, 1549.77, 12.6445, 1723.47, 13.8369
489, 2700.00000, 1664.06, 13.4958, 1636.82, 12.5827, 2029.75, 18.7822
490, 0.00000, 1690.12, 15.0358, 1685.43, 12.5739, 2099.72, 22.7551
490, 900.00000, 5139.66, 62.5166, 878.991, 45.9975, 1152.01, 45.5267
490, 1800.00000, 823.914, 80.9627, 968.333, 43.5758, 1089.63, 46.3901
490, 2700.00000, 1848.21, 17.1763, 1858.45, 15.7428, 2152.76, 15.8363
491, 0.00000, 1845.74, 17.4898, 1861.01, 15.2768, 2283.44, 21.1689
491, 900.00000, 1846.43, 16.4784, 1897.09, 15.777, 2057.66, 15.9007
491, 1800.00000, 1864.46, 17.9708, 1897.49, 16.0765, 1916.08, 16.8832
491, 2700.00000, 1395.4, 28.9856, 1505.54, 23.4638, 1557.88, 24.4412
492, 0.00000, 4087.01, 61.9549, 847.413, 66.7659, 915.685, 78.7568
492, 900.00000, 1180.36, 40.2399, 1394.02, 27.4145, 1465.38, 30.6876
492, 1800.00000, 1916.59, 17.792, 1971.1, 15.6943, 1940.33, 18.5036
492, 2700.00000, 1910.94, 16.5943, 2028.07, 15.4978, 1959.8, 16.3444
493, 0.00000, 1856.89, 18.2632, 1950.36, 16.2397, 1891.54, 17.3065
493, 900.00000, 1858.93, 16.9043, 1930.4, 15.9515, 1956.48, 16.4603
493, 1800.00000, 7275.46, 57.2451, 930.532, 54.5752, 1028.45, 64.8848
493, 2700.00000, 977.918, 85.1832, 1042.75, 50.8329, 1091.08, 58.676
494, 0.00000, 2088.36, 18.6904, 2016.59, 16.518, 2006.4, 17.1348
494, 900.00000, 2268.26, 18.1284, 2069.71, 15.9089, 2341.68, 21.2376
494, 1800.00000, 2321.2, 18.4427, 2185.9, 15.3765, 2125.83, 16.0537
494, 2700.00000, 2164.63, 15.6866, 2136.42, 14.964, 2150.12, 14.8459
495, 0.00000, 1905.46, 59.4486, 1327.92, 31.2888, 1500.73, 40.8864
495, 900.00000, 8579.04, -57.0545, 820.591, 58.7576, 1474.69, 67.3292
495, 1800.00000, 1358.65, 28.1587, 1392.71, 22.0419, 1528.56, 24.3059
495, 2700.00000, 1613.97, 15.3552, 1543.39, 14.5205, 1854.04, 14.8319
496, 0.00000, 1524.69, 16.5601, 1481.84, 14.1917, 1842.67, 20.9834
496, 900.00000, 1469.37, 14.6629, 1416.3, 13.7952, 1721.38, 14.2601
496, 1800.00000, 1116.93, 24.1571, 1149.51, 18.4411, 1385.42, 19.304
496, 2700.00000, 14686.2, 53.0302, 532.876, 91.9655, 695.09, 75.7244
497, 0.00000, 732.285, 89.2489, 686.504, 48.8327, 826.604, 54.6517
497, 900.00000, 1447.83, 14.0602, 1488.61, 13.1344, 1768.7, 13.4724
497, 1800.00000, 1497.78, 15.3531, 1551.67, 12.8535, 1741.81, 14.0585
497, 2700.00000, 1649.33, 13.5996, 1650.03, 13.1504, 1918.69, 13.4678
498, 0.00000, 1632.51, 15.0751, 1641.52, 13.0805, 1856.39, 13.8911
498, 900.00000, 5077.46, 66.8095, 906.722, 45.0232, 1268.08, 43.7694
498, 1800.00000, 7529.87, -110.909, 865.593, 66.8496, 1345.93, 73.7406
498, 2700.00000, 1779.26, 16.4651, 1811.81, 15.7763, 2239.58, 21.4464
499, 0.00000, 1801.71, 17.7491, 1844.8, 15.495, 2107.68, 22.412
499, 900.00000, 1844.74, 17.2391, 1843.11, 16.1991, 2149.7, 22.0125
499, 1800.00000, 1839.55, 18.6245, 1857.79, 16.5064, 2086.06, 23.1513
499, 2700.00000, 1232.17, 38.1621, 1373.94, 27.0652, 1586.14, 34.7177
500, 0.00000, 3973.37, 57.5894, 845.657, 65.8643, 1151.15, 76.4612
500, 900.00000, 1226.85, 37.0465, 1343.86, 27.6607, 1318.12, 31.3731
500, 1800.00000, 1821.58, 18.5338, 1806.75, 16.4097, 1732.61, 17.6046
500, 2700.00000, 1831.96, 17.7741, 1793, 16.4209, 1980.68, 22.5623
501, 0.00000, 1849.44, 18.9816, 1767.23, 16.6992, 1736.53, 17.8471
501, 900.00000, 1894.66, 17.7917, 1819.71, 17.065, 1858.2, 16.9542
501, 1800.00000, 2105.68, 77.5037, 1040.39, 47.358, 995.5, 55.9457
501, 2700.00000, 1119.7, 57.8345, 1235.88, 37.5466, 1195.14, 44.8652
502, 0.00000, 1974.34, 19.3115, 1997.47, 16.7245, 2027.98, 22.0765
502, 900.00000, 2066.19, 17.4902, 2033.71, 16.1381, 2073.38, 16.9541
502, 1800.00000, 2110.02, 18.3898, 2054.46, 15.2508, 2041.04, 16.6003
502, 2700.00000, 2117.48, 17.9788, 1991.24, 14.685, 2123.64, 15.752
503, 0.00000, 1494.41, 53.8428, 1264.2, 30.2081, 1275.86, 34.7039
