"","h3","voltage","stddev","count","res","geometry","area"
"17","8a28308a48cffff",1.02602075162448,0.00234773717648131,64,10,list(c(-122.202524654469, -122.201883505285, -122.202089280659, -122.202936212196, -122.203577357123, -122.203371574769, -122.202524654469, 37.7964341369351, 37.7969394875597, 37.7976104602577, 37.7977760785722, 37.7972707255424, 37.7965997566034, 37.7964341369351)),15657.0839349829
"18","8a28308a48e7fff",1.02067376409236,0.00678736361045552,36,10,list(c(-122.201907335774, -122.201266193481, -122.201471961696, -122.202318879184, -122.20296001722, -122.202754242025, -122.201907335774, 37.7944211887371, 37.7949265408712, 37.7955975278662, 37.795763158968, 37.7952578044284, 37.7945868211925, 37.7944211887371)),15657.5467825236
"19","8a28308a48effff",1.02487317359282,0.00447087026884897,51,10,list(c(-122.20296001722, -122.202318879184, -122.202524654469, -122.203371574769, -122.204012708548, -122.203806926284, -122.20296001722, 37.7952578044284, 37.795763158968, 37.7964341369351, 37.7965997566034, 37.7960943996585, 37.7954234254506, 37.7952578044284)),15657.2353137653
"20","8a28308a48f7fff",1.02498400132243,0.00200486144638356,24,10,list(c(-122.200419278806, -122.199778121109, -122.199983882344, -122.200830808256, -122.201471961696, -122.201266193481, -122.200419278806, 37.7947608983362, 37.7952662441497, 37.7959372349037, 37.7961028760853, 37.7955975278662, 37.7949265408712, 37.7947608983362)),15657.7068734798
"21","8a28308a4907fff",1.01874385007309,0.00366745360356711,20,10,list(c(-122.20110812636, -122.200467008996, -122.200672762806, -122.20151964096, -122.202160754068, -122.201954993278, -122.20110812636, 37.7892187837684, 37.7897241428322, 37.7903951636837, 37.7905608217118, 37.7900554602421, 37.7893844431502, 37.7892187837684)),15658.6236509886
"22","8a28308a490ffff",1.02174748099065,0.00209326710081552,25,10,list(c(-122.202160754068, -122.20151964096, -122.20172540184, -122.202572282806, -122.203213391657, -122.203007623798, -122.202160754068, 37.7900554602421, 37.7905608217118, 37.7912318335371, 37.7913974801329, 37.7908921162574, 37.7902211081918, 37.7900554602421)),15658.3122227423
"23","8a28308a4917fff",1.02233427246415,0.00285979201896813,64,10,list(c(-122.199620133655, -122.198979000889, -122.19918474772, -122.200031634296, -122.200672762806, -122.200467008996, -122.199620133655, 37.7895584733721, 37.7900638261168, 37.7907348507276, 37.7909005188344, 37.7903951636837, 37.7897241428322, 37.7895584733721)),15658.7837707158
"24","8a28308a491ffff",1.0228433333534,0.00238568059149746,50,10,list(c(-122.200672762806, -122.200031634296, -122.200237388195, -122.201084277585, -122.20172540184, -122.20151964096, -122.200672762806, 37.7903951636837, 37.7909005188344, 37.7915715344191, 37.7917371910937, 37.7912318335371, 37.7905608217118, 37.7903951636837)),15658.4723483089
"25","8a28308a4927fff",1.01629206104856,0.00215705691994511,80,10,list(c(-122.201543478855, -122.200902372638, -122.20110812636, -122.201954993278, -122.202596095239, -122.202390334538, -122.201543478855, 37.7880423946743, 37.7885477576506, 37.7892187837684, 37.7893844431502, 37.7888790777679, 37.7882080554099, 37.7880423946743)),15658.7749331566
"26","8a28308a492ffff",1.01969415134103,0.00403304447978414,71,10,list(c(-122.202596095239, -122.201954993278, -122.202160754068, -122.203007623798, -122.203648721503, -122.203442953733, -122.202596095239, 37.7888790777679, 37.7893844431502, 37.7900554602421, 37.7902211081918, 37.7897157404037, 37.7890447270717, 37.7888790777679)),15658.4635109656
"27","8a28308a4937fff",1.01777313316882,0.00418102106202846,18,10,list(c(-122.200055508532, -122.199414386913, -122.199620133655, -122.200467008996, -122.20110812636, -122.200902372638, -122.200055508532, 37.788382086837, 37.7888874434947, 37.7895584733721, 37.7897241428322, 37.7892187837684, 37.7885477576506, 37.788382086837)),15658.9350669107
"28","8a28308a4947fff",1.01883389346313,0.00354970939452324,57,10,list(c(-122.204701357646, -122.204060264199, -122.204266039126, -122.205112914479, -122.205754003668, -122.205548221763, -122.204701357646, 37.7905523825812, 37.7910577527749, 37.7917287518138, 37.7918943768989, 37.7913890042996, 37.7907180090208, 37.7905523825812)),15657.8406328048
"29","8a28308a494ffff",1.01903191425758,0.00258193515593443,60,10,list(c(-122.205754003668, -122.205112914479, -122.205318696474, -122.206165574638, -122.206806659569, -122.206600870595, -122.205754003668, 37.7913890042996, 37.7918943768989, 37.7925653669106, 37.792730980563, 37.7922256055584, 37.7915546193067, 37.7913890042996)),15657.5291755301
"30","8a28308a4957fff",1.02310369062829,0.00276751318772582,28,10,list(c(-122.203213391657, -122.202572282806, -122.202778050754, -122.203624934532, -122.204266039126, -122.204060264199, -122.203213391657, 37.7908921162574, 37.7913974801329, 37.7920684829316, 37.7922341180949, 37.7917287518138, 37.7910577527749, 37.7908921162574)),15658.0007830888
"31","8a28308a495ffff",1.02299222834726,0.00314534536628275,33,10,list(c(-122.204266039126, -122.203624934532, -122.203830709549, -122.204677596138, -122.205318696474, -122.205112914479, -122.204266039126, 37.7917287518138, 37.7922341180949, 37.7929051118666, 37.7930707355973, 37.7925653669106, 37.7918943768989, 37.7917287518138)),15657.6893319404
"32","8a28308a4967fff",1.0226550469315,0.0027912449868859,52,10,list(c(-122.205136665109, -122.204495582809, -122.204701357646, -122.205548221763, -122.206189299806, -122.20598351799, -122.205136665109, 37.7893760041698, 37.7898813782756, 37.7905523825812, 37.7907180090208, 37.7902126325094, 37.7895416319641, 37.7893760041698)),15657.991913189
"33","8a28308a496ffff",1.02041844145385,0.00338572542335885,54,10,list(c(-122.206189299806, -122.205548221763, -122.205754003668, -122.206600870595, -122.20724194438, -122.207036155496, -122.206189299806, 37.7902126325094, 37.7907180090208, 37.7913890042996, 37.7915546193067, 37.79104924039, 37.7903782488715, 37.7902126325094)),15657.6804624594
"34","8a28308a4977fff",1.01983789851653,0.00321677942879172,76,10,list(c(-122.203648721503, -122.203007623798, -122.203213391657, -122.204060264199, -122.204701357646, -122.204495582809, -122.203648721503, 37.7897157404037, 37.7902211081918, 37.7908921162574, 37.7910577527749, 37.7905523825812, 37.7898813782756, 37.7897157404037)),15658.1520777613
"35","8a28308a49a7fff",1.01630451112557,0.000130493053327577,2,10,list(c(-122.198132117127, -122.197490968959, -122.197696708809, -122.198543603807, -122.19918474772, -122.198979000889, -122.198132117127, 37.7898981465779, 37.7904034930027, 37.7910745213726, 37.7912401995586, 37.7907348507276, 37.7900638261168, 37.7898981465779)),15658.9438715312
"36","8a28308a4a07fff",1.02314981056917,0.00343766230954328,36,10,list(c(-122.208658867712, -122.208017762117, -122.208223572657, -122.209070495772, -122.209711597107, -122.209505779589, -122.208658867712, 37.7982642673837, 37.7987696378632, 37.7994405759554, 37.7996061398082, 37.7991007669241, 37.7984298325919, 37.7982642673837)),15655.8291822558
"37","8a28308a4a17fff",1.02436969612074,0.00292475853713765,30,10,list(c(-122.207170841811, -122.206529720808, -122.206735524369, -122.207582455913, -122.208223572657, -122.208017762117, -122.207170841811, 37.7986040625759, 37.799109426736, 37.7997803685879, 37.7999459425201, 37.7994405759554, 37.7987696378632, 37.7986040625759)),15655.9893203762
"38","8a28308a4a27fff",1.02269043484349,0.00260898225837816,55,10,list(c(-122.20909415171, -122.208453057262, -122.208658867712, -122.209505779589, -122.210146869776, -122.209941052348, -122.20909415171, 37.7970879496283, 37.7975933240218, 37.7982642673837, 37.7984298325919, 37.7979244557936, 37.797253516192, 37.7970879496283)),15655.9805514905
"39","8a28308a4a2ffff",1.02236153953577,0.00191078457915491,67,10,list(c(-122.210146869776, -122.209505779589, -122.209711597107, -122.210558511792, -122.211199597719, -122.210993773222, -122.210146869776, 37.7979244557936, 37.7984298325919, 37.7991007669241, 37.799266320698, 37.7987609414953, 37.7980900109232, 37.7979244557936)),15655.6690245303
"40","8a28308a4a37fff",1.02287909303536,0.00321779820236109,50,10,list(c(-122.207606148195, -122.20696503834, -122.207170841811, -122.208017762117, -122.208658867712, -122.208453057262, -122.207606148195, 37.7974277473795, 37.7979331154542, 37.7986040625759, 37.7987696378632, 37.7982642673837, 37.7975933240218, 37.7974277473795)),15656.1407034698
"41","8a28308a4a57fff",1.02197399660312,0.00155585511726434,17,10,list(c(-122.210764336379, -122.210123239304, -122.210329063983, -122.211175992714, -122.211817085528, -122.211611253872, -122.210764336379, 37.7999372460003, 37.8004426212889, 37.8011135413211, 37.8012790823045, 37.8007737046117, 37.8001027883396, 37.7999372460003)),15655.2061044116
"42","8a28308a4a67fff",1.02286477557531,0.00250185654706261,9,10,list(c(-122.21268757449, -122.212046503972, -122.212252335537, -122.213099244597, -122.213740310853, -122.213534472311, -122.21268757449, 37.7984210996698, 37.7989264851905, 37.7995974067325, 37.7997629389933, 37.7992575510683, 37.7985866332869, 37.7984210996698)),15655.1973029834
"43","8a28308a4a77fff",1.02182645421516,0.00297520954628795,50,10,list(c(-122.211199597719, -122.210558511792, -122.210764336379, -122.211611253872, -122.212252335537, -122.212046503972, -122.211199597719, 37.7987609414953, 37.799266320698, 37.7999372460003, 37.8001027883396, 37.7995974067325, 37.7989264851905, 37.7987609414953)),15655.357485678
"44","8a28308a4b07fff",1.02481271411376,0.00180678742009872,12,10,list(c(-122.208476727791, -122.207835640231, -122.208041443522, -122.208888341351, -122.209529424651, -122.209323614382, -122.208476727791, 37.7950750894378, 37.7955804653399, 37.7962514229998, 37.7964170009973, 37.7959116226903, 37.7952406687907, 37.7950750894378)),15656.4434107123
"45","8a28308a4b0ffff",1.02222884982314,0.00267884484965839,23,10,list(c(-122.209529424651, -122.208888341351, -122.20909415171, -122.209941052348, -122.210582131388, -122.210376314051, -122.209529424651, 37.7959116226903, 37.7964170009973, 37.7970879496283, 37.797253516192, 37.7967481354802, 37.7960771906096, 37.7959116226903)),15656.1319015933
"46","8a28308a4b17fff",1.02157209350632,0.00294646521567935,53,10,list(c(-122.20698874521, -122.206347642244, -122.206553438556, -122.207400344814, -122.208041443522, -122.207835640231, -122.20698874521, 37.7954148759087, 37.7959202454925, 37.7965912069123, 37.7967567949885, 37.7962514229998, 37.7955804653399, 37.7954148759087)),15656.6035706897
"47","8a28308a4b1ffff",1.02327531479767,0.00257942821495162,62,10,list(c(-122.208041443522, -122.207400344814, -122.207606148195, -122.208453057262, -122.20909415171, -122.208888341351, -122.208041443522, 37.7962514229998, 37.7967567949885, 37.7974277473795, 37.7975933240218, 37.7970879496283, 37.7964170009973, 37.7962514229998)),15656.2920670064
"48","8a28308a4b27fff",1.01921403717655,0.00317920507383468,69,10,list(c(-122.208912001003, -122.20827092459, -122.208476727791, -122.209323614382, -122.209964686535, -122.209758876357, -122.208912001003, 37.7938987466946, 37.7944041265095, 37.7950750894378, 37.7952406687907, 37.7947352865708, 37.794064327403, 37.7938987466946)),15656.5947350595
"49","8a28308a4b2ffff",1.02029972988984,0.00286918155060826,53,10,list(c(-122.209964686535, -122.209323614382, -122.209529424651, -122.210376314051, -122.211017381944, -122.210811564697, -122.209964686535, 37.7947352865708, 37.7952406687907, 37.7959116226903, 37.7960771906096, 37.7955718059849, 37.7949008558458, 37.7947352865708)),15656.283231617
"50","8a28308a4b37fff",1.02350379990894,0.00127421104979057,19,10,list(c(-122.207424040807, -122.206782948988, -122.20698874521, -122.207835640231, -122.208476727791, -122.20827092459, -122.207424040807, 37.7942385357232, 37.7947439092204, 37.7954148759087, 37.7955804653399, 37.7950750894378, 37.7944041265095, 37.7942385357232)),15656.7549083624
"51","8a28308a4b47fff",1.02302649962035,0.00262563880247946,24,10,list(c(-122.212070087227, -122.211429023596, -122.211634848001, -122.212481743016, -122.213122802386, -122.212916971003, -122.212070087227, 37.7964083049364, 37.7969136919657, 37.7975846278069, 37.7977501728583, 37.7972447834246, 37.796573851344, 37.7964083049364)),15655.6601898331
"52","8a28308a4b4ffff",1.01908127667725,0.00288227256468057,14,10,list(c(-122.213122802386, -122.212481743016, -122.21268757449, -122.213534472311, -122.214175527419, -122.213969688968, -122.213122802386, 37.7972447834246, 37.7977501728583, 37.7984210996698, 37.7985866332869, 37.7980812414489, 37.7974103183981, 37.7972447834246)),15655.3486510261
"53","8a28308a4b57fff",1.02175331283157,0.00235079493799796,49,10,list(c(-122.210582131388, -122.209941052348, -122.210146869776, -122.210993773222, -122.211634848001, -122.211429023596, -122.210582131388, 37.7967481354802, 37.797253516192, 37.7979244557936, 37.7980900109232, 37.7975846278069, 37.7969136919657, 37.7967481354802)),15655.8203799719
"54","8a28308a4b5ffff",1.02226433761411,0.00267836688358814,69,10,list(c(-122.211634848001, -122.210993773222, -122.211199597719, -122.212046503972, -122.21268757449, -122.212481743016, -122.211634848001, 37.7975846278069, 37.7980900109232, 37.7987609414953, 37.7989264851905, 37.7984210996698, 37.7977501728583, 37.7975846278069)),15655.5088474549
"55","8a28308a4b67fff",1.02239779354474,0.00269776471298477,13,10,list(c(-122.212505315397, -122.211864262913, -122.212070087227, -122.212916971003, -122.213558019226, -122.213352187935, -122.212505315397, 37.7952319728848, 37.7957373638264, 37.7964083049364, 37.796573851344, 37.796068457998, 37.7953975206488, 37.7952319728848)),15655.8115122039
"56","8a28308a4b6ffff",1.02107444054256,0.00322967137334988,29,10,list(c(-122.213558019226, -122.212916971003, -122.213122802386, -122.213969688968, -122.214610732929, -122.21440489457, -122.213558019226, 37.796068457998, 37.796573851344, 37.7972447834246, 37.7974103183981, 37.7969049226477, 37.7962339943281, 37.796068457998)),15655.4999797544
"57","8a28308a4b77fff",1.01931579639646,0.00367656945079555,33,10,list(c(-122.211017381944, -122.210376314051, -122.210582131388, -122.211429023596, -122.212070087227, -122.211864262913, -122.211017381944, 37.7955718059849, 37.7960771906096, 37.7967481354802, 37.7969136919657, 37.7964083049364, 37.7957373638264, 37.7955718059849)),15655.9717165999
"58","8a28308a4b87fff",1.02493406091367,0.0021544319172512,52,10,list(c(-122.205065409756, -122.204424280235, -122.204630069658, -122.205476995582, -122.206118120844, -122.205912324442, -122.205065409756, 37.7969309744269, 37.797436333777, 37.7981072936873, 37.7982728904881, 37.7977675287329, 37.7970965725821, 37.7969309744269)),15656.6123402456
"59","8a28308a4b8ffff",1.02329379517491,0.00325747873869168,50,10,list(c(-122.206118120844, -122.205476995582, -122.205682792074, -122.206529720808, -122.207170841811, -122.20696503834, -122.206118120844, 37.7977675287329, 37.7982728904881, 37.7989438413694, 37.799109426736, 37.7986040625759, 37.7979331154542, 37.7977675287329)),15656.3008361253
"60","8a28308a4b97fff",1.02555368078342,0.00268350458988452,85,10,list(c(-122.203577357123, -122.202936212196, -122.20314199464, -122.203988928989, -122.204630069658, -122.204424280235, -122.203577357123, 37.7972707255424, 37.7977760785722, 37.7984470422417, 37.7986126491223, 37.7981072936873, 37.797436333777, 37.7972707255424)),15656.7724479257
"61","8a28308a4b9ffff",1.02544627514475,0.00218388676007601,36,10,list(c(-122.204630069658, -122.203988928989, -122.204194718502, -122.205041655663, -122.205682792074, -122.205476995582, -122.204630069658, 37.7981072936873, 37.7986126491223, 37.7992836037629, 37.7994491992093, 37.7989438413694, 37.7982728904881, 37.7981072936873)),15656.4609497518
"62","8a28308a4ba7fff",1.02288568724367,0.0069364147748287,92,10,list(c(-122.205500738796, -122.204859620423, -122.205065409756, -122.205912324442, -122.206553438556, -122.206347642244, -122.205500738796, 37.7957546459827, 37.7962600092474, 37.7969309744269, 37.7970965725821, 37.7965912069123, 37.7959202454925, 37.7957546459827)),15656.7637113643
"63","8a28308a4baffff",1.02376120861604,0.00256930885274028,56,10,list(c(-122.206553438556, -122.205912324442, -122.206118120844, -122.20696503834, -122.207606148195, -122.207400344814, -122.206553438556, 37.7965912069123, 37.7970965725821, 37.7977675287329, 37.7979331154542, 37.7974277473795, 37.7967567949885, 37.7965912069123)),15656.4522129917
"64","8a28308a4bb7fff",1.02111152822449,0.0110611746122058,45,10,list(c(-122.204012708548, -122.203371574769, -122.203577357123, -122.204424280235, -122.205065409756, -122.204859620423, -122.204012708548, 37.7960943996585, 37.7965997566034, 37.7972707255424, 37.797436333777, 37.7969309744269, 37.7962600092474, 37.7960943996585)),15656.9238324893
"65","8a2830988007fff",1.00960861614479,0.00330232235147879,17,10,list(c(-122.22084264129, -122.220201847726, -122.220407655703, -122.221254264215, -122.221895053516, -122.221689238569, -122.22084264129, 37.7653239027867, 37.7658293826277, 37.7665004680891, 37.7666660699442, 37.7661605876972, 37.765489506001, 37.7653239027867)),15660.0601359575
"66","8a283098800ffff",1.0105325804452,0.00363724004200946,11,10,list(c(-122.221895053516, -122.221254264215, -122.221460079256, -122.222306690567, -122.222947475605, -122.222741653595, -122.221895053516, 37.7661605876972, 37.7666660699442, 37.7673371463838, 37.7675027368111, 37.7669972521583, 37.766326179484, 37.7661605876972)),15659.7487703876
"67","8a2830988017fff",1.01094140978591,0.00331634059182244,6,10,list(c(-122.219355242015, -122.218714433048, -122.218920234055, -122.219766850999, -122.220407655703, -122.220201847726, -122.219355242015, 37.7656637693451, 37.7661692428827, 37.7668403321089, 37.7670059440327, 37.7665004680891, 37.7658293826277, 37.7656637693451)),15660.2206541218
"68","8a283098801ffff",1.01047542914832,0.00299672291924625,14,10,list(c(-122.220407655703, -122.219766850999, -122.219972659069, -122.220819278814, -122.221460079256, -122.221254264215, -122.220407655703, 37.7665004680891, 37.7670059440327, 37.7676770242372, 37.7678426247332, 37.7673371463838, 37.7666660699442, 37.7665004680891)),15659.909294311
"69","8a2830988037fff",1.00954451466211,0.00397858024440925,9,10,list(c(-122.219790238927, -122.2191494411, -122.219355242015, -122.220201847726, -122.22084264129, -122.220636833406, -122.219790238927, 37.7644871974274, 37.7649926748624, 37.7656637693451, 37.7658293826277, 37.7653239027867, 37.7646528120691, 37.7644871974274)),15660.3714893431
"70","8a2830988047fff",1.01095135854935,0.00289334229420272,8,10,list(c(-122.224434848116, -122.223794078482, -122.223999907555, -122.224846513231, -122.2254872786, -122.225281442558, -122.224434848116, 37.7666573415621, 37.7671628325174, 37.7678338961695, 37.7679994651006, 37.7674939717397, 37.7668229118533, 37.7666573415621)),15659.2768436288
"71","8a283098804ffff",1.00994842648222,0.00521617171941881,2,10,list(c(-122.2254872786, -122.224846513231, -122.225052349367, -122.22589895784, -122.226539718944, -122.22633387584, -122.2254872786, 37.7674939717397, 37.7679994651006, 37.7686705197301, 37.768836077233, 37.7683305814667, 37.767659530603, 37.7674939717397)),15658.9654495098
"72","8a2830988057fff",1.01064440489045,0.00251073969997144,6,10,list(c(-122.222947475605, -122.222306690567, -122.222512512671, -122.223359126781, -122.223999907555, -122.223794078482, -122.222947475605, 37.7669972521583, 37.7675027368111, 37.7681738042285, 37.7683393832279, 37.7678338961695, 37.7671628325174, 37.7669972521583)),15659.437392831
"73","8a283098805ffff",1.00557616119027,0.00727727497083302,3,10,list(c(-122.223999907555, -122.223359126781, -122.223564955948, -122.224411572857, -122.225052349367, -122.224846513231, -122.223999907555, 37.7678338961695, 37.7683393832279, 37.7690104416229, 37.769176009194, 37.7686705197301, 37.7679994651006, 37.7678338961695)),15659.1260042776
"74","8a2830988067fff",1.00911437095949,NA,1,10,list(c(-122.22486977763, -122.224229019136, -122.224434848116, -122.225281442558, -122.225922196787, -122.225716360839, -122.22486977763, 37.7654807778015, 37.7659862726533, 37.7666573415621, 37.7668229118533, 37.7663174145959, 37.765646349453, 37.7654807778015)),15659.4276641284
"75","8a283098806ffff",1.01096331289793,0.00312174008650266,4,10,list(c(-122.225922196787, -122.225281442558, -122.2254872786, -122.22633387584, -122.226974625804, -122.226768782793, -122.225922196787, 37.7663174145959, 37.7668229118533, 37.7674939717397, 37.767659530603, 37.7671540309402, 37.7664829748197, 37.7663174145959)),15659.1162757827
"76","8a2830988077fff",1.01085054856502,0.00300059646659048,11,10,list(c(-122.223382427492, -122.222741653595, -122.222947475605, -122.223794078482, -122.224434848116, -122.224229019136, -122.223382427492, 37.7658206909343, 37.766326179484, 37.7669972521583, 37.7671628325174, 37.7666573415621, 37.7659862726533, 37.7658206909343)),15659.5882271637
"77","8a2830988087fff",1.01120236920497,0.00253385288807634,18,10,list(c(-122.217432788573, -122.216791953064, -122.216997747192, -122.2178443838, -122.218485215048, -122.218279413948, -122.217432788573, 37.7671801797556, 37.7676856430904, 37.7683567308241, 37.7685223514586, 37.7680168857177, 37.7673458017484, 37.7671801797556)),15660.2302849472
"78","8a283098808ffff",1.01179145651906,0.00235148840382368,21,10,list(c(-122.218485215048, -122.2178443838, -122.218050184992, -122.218896824402, -122.219537651387, -122.219331843225, -122.218485215048, 37.7680168857177, 37.7685223514586, 37.7691934301705, 37.769359039377, 37.7688535712301, 37.7681824962828, 37.7680168857177)),15659.9189245717
"79","8a2830988097fff",1.0138584906235,0.00191529942267209,5,10,list(c(-122.215945319258, -122.215304468347, -122.215510255503, -122.216356900542, -122.216997747192, -122.216791953064, -122.215945319258, 37.767520011028, 37.7680254680575, 37.7686965595553, 37.7688621902597, 37.7683567308241, 37.7676856430904, 37.767520011028)),15660.390750926
"80","8a283098809ffff",1.01051891402184,0.00443965015714103,8,10,list(c(-122.216997747192, -122.216356900542, -122.216562694762, -122.217409342603, -122.218050184992, -122.2178443838, -122.216997747192, 37.7683567308241, 37.7688621902597, 37.7695332727358, 37.7696988920121, 37.7691934301705, 37.7685223514586, 37.7683567308241)),15660.0793965065
"81","8a28309880a7fff",1.01416918950974,NA,1,10,list(c(-122.217867818906, -122.217226994537, -122.217432788573, -122.218279413948, -122.218920234055, -122.218714433048, -122.217867818906, 37.7660036195313, 37.7665090867647, 37.7671801797556, 37.7673458017484, 37.7668403321089, 37.7661692428827, 37.7660036195313)),15660.3811535272
"82","8a28309880affff",1.01197506543845,0.00157467345534353,14,10,list(c(-122.218920234055, -122.218279413948, -122.218485215048, -122.219331843225, -122.219972659069, -122.219766850999, -122.218920234055, 37.7668403321089, 37.7673458017484, 37.7680168857177, 37.7681824962828, 37.7676770242372, 37.7670059440327, 37.7668403321089)),15660.0697990294
"83","8a28309880b7fff",1.01256748591812,0.00232155815028655,6,10,list(c(-122.216380371964, -122.215739532194, -122.215945319258, -122.216791953064, -122.217432788573, -122.217226994537, -122.216380371964, 37.7663434533443, 37.7668489142729, 37.767520011028, 37.7676856430904, 37.7671801797556, 37.7665090867647, 37.7663434533443)),15660.5416330388
"84","8a28309880d7fff",1.01305111097898,0.00236289223551532,5,10,list(c(-122.219537651387, -122.218896824402, -122.219102632657, -122.219949274869, -122.220590097592, -122.220384282365, -122.219537651387, 37.7688535712301, 37.769359039377, 37.7700301090666, 37.7701957068448, 37.7696902362922, 37.7690191703671, 37.7688535712301)),15659.6075526617
