bus,voltage
p13ulv85823,1.0187223287268194
p13ulv85824,1.0216962080264245
p13ulv87325,1.0218972409369491
p13ulv87339,1.0186850997250052
p13ulv87350,1.0130409321062523
p13ulv87354,1.0206413810483093
p13ulv87376,1.0143564794467728
p13ulv87381,1.0146847253022704
p13ulv87383,1.0126037144634772
p13ulv87396,1.0119269891802403
p13ulv87452,1.0120051020017282
p13ulv87500,1.014204637945384
p13ulv87502,1.0128692153416545
p13ulv87515,1.0119819979383649
p13ulv87522,1.0134793202223684
p13ulv87632,1.0238289496619761
p13ulv87669,1.0223246983769883
p13udm100144,1.0112901240702432
p13udm100150,1.0153766952131986
p13udm100151,1.0155218097624856
p13udm100156,1.018872287547998
p13udm100157,1.020320279456206
p13udm100162,0.9746149358263954
p13udm100165,0.9863973988035566
p13udm100166,0.9856744986293298
p13udm100171,1.0140263043293947
p13udm100174,1.0166768102777652
p13udm100176,1.0171300903010378
p13udm100180,1.0179137289321956
p13udm100182,1.0150948986164763
p13udm100185,1.0112012376648964
p13udm100186,1.0121081158286982
p13udm100188,1.0120649367977117
p13udm100189,1.0119227528418215
p13udm100191,1.0170097474398552
p13udm100193,1.0180745405216896
p13udm100195,1.0120210592194399
p13udm100197,1.0187239576334104
p13udm100199,1.0181987229868503
p13udm100200,1.0182809857460005
p13udm100204,1.0119884575194333
p13udm100205,1.011904116154668
p13udm100215,1.0106170001734305
p13udm100217,1.0110487555396563
p13udm100218,1.012085540836496
p13udm100990,1.0156284068515875
p13udm100992,1.0156693388060147
p13udm100998,1.0170250314904588
p13udm101000,1.0153051412607919
p13udm101001,1.0157670748647405
p13udm101002,1.0150605751180053
p13udm101007,1.0135526403917128
p13udm101011,1.0204110993705084
p13udm101014,1.019689095071072
p13udm101016,1.0193554861938234
p13udm101020,1.019382184533912
p13udm101026,1.0138282890141177
p13udm19605,1.0204228991697042
p13udm19606,1.020749222248544
p13udm19610,1.0188061566079298
p13udm19613,1.0190653371187859
p13udm27743,1.014895652323087
p13udm27744,1.013957368736925
p13udm27746,1.0169337985619182
p13udm27747,1.0169729779060077
p13udm27748,1.0114996178370743
p13udm27749,1.0111798867617874
p13udm27751,1.012491633567773
p13udm27753,1.014478202744673
p13udm27754,1.0150051673081673
p13udm27755,1.014267258682306
p13udm27756,1.0137690487548607
p13udm27759,1.0151106920611073
p13udm27769,1.0050482551642088
p13udm27770,1.004694147019154
p13udm27771,1.0090739405892315
p13udm27773,1.0088720950285712
p13udm27774,1.0112029980033457
p13udm27776,1.0117950132477038
p13udm27779,1.0169394440065067
p13udm27780,1.0162177373164671
p13udm27781,1.0169750153382704
p13udm27789,1.0125698535699383
p13udm27804,1.0170942049785259
p13udm27806,1.0161219066214184
p13udm27807,1.016687330952834
p13udm27812,1.0152498873155285
p13udm27814,1.0146577104384025
p13udm27815,1.0144090615388592
p13udm27821,1.016992249364172
p13udm27822,1.0163016723077685
p13udm27826,1.016459544313967
p13udm27827,1.0151503572718892
p13udm27828,0.9799658151294564
p13udm27831,0.9796214754485993
p13udm27832,0.9801711990851496
p13udm27835,1.014766010476958
p13udm27836,1.0153841863519784
p13udm27837,1.0154641488232192
p13udm27843,1.0138684216784548
p13udm27846,1.0091406284236568
p13udm27849,1.0096223271257774
p13udm27850,1.009960510119901
p13udm27852,1.0168366115190883
p13udm27854,1.0168836782496338
p13udm27856,1.0142348263124723
p13udm27858,1.0148749465205373
p13udm27859,1.0139095563489013
p13udm27861,1.0114779746637415
p13udm27863,1.011001752613606
p13udm27864,1.0105536831294528
p13udm27866,1.016058868493409
p13udm27867,1.0158368519167649
p13udm27868,1.0150937976897394
p13udm27869,1.014177833078627
p13udm28570,1.0104954236707522
p13udm33608,1.009921956669007
p13udm33610,1.0104762178744338
p13udm33614,1.0098259606309947
p13udm33616,1.0078168057579995
p13udm33619,1.0113349322156693
p13udm33620,1.0137081581063345
p13udm33621,1.0160697118593056
p13udm33622,1.0152631127104401
p13udm33627,1.0142870888625466
p13udm33629,1.0149349291304357
p13udm33645,1.0091747386171575
p13udm33648,1.007771615759549
p13udm33650,1.0095822153348655
p13udm33651,1.0093764551885198
p13udm33655,1.0153253212965816
p13udm33656,1.0153970891828141
p13udm33657,1.0145404283188677
p13udm33658,1.0137543520960877
p13udm33660,1.0148188231531905
p13udm33661,1.0162542149812523
p13udm33663,1.0165329817206845
p13udm33665,1.015839123771039
p13udm33668,1.0151560653733451
p13udm33670,1.0161809672480504
p13udm33671,1.0148159310799654
p13udm33672,1.0137964037503338
p13udm33674,1.0135703918653742
p13udm33676,1.0113461520173974
p13udm33679,1.0090301506561614
p13udm33681,1.008621888387312
p13udm33682,1.0070213904610295
p13udm33684,1.0018542633350065
p13udm33685,1.0047334657141562
p13udm33757,1.01631547593841
p13udm33758,1.0157132858599587
p13udm33762,1.0114596340612956
p13udm33763,1.0109208715337852
p13udm33766,1.0133013458678832
p13udm33768,1.017485560139416
p13udm33771,1.017152413644097
p13udm33772,1.0094428499612245
p13udm33773,1.0104873534824963
p13udm33822,1.0162664988484278
p13udm33823,1.0169102051494048
p13udm34147,1.0090918654966354
p13udm34148,1.0105288328809456
p13udm34150,1.0085726343636445
p13udm34152,1.010880819104309
p13udm34153,1.0079775256819365
p13udm34155,1.0106115433753728
p13udm34178,1.0117359725134065
p13udm34179,1.0104302043808255
p13udm34181,1.0112290019884833
p13udm34185,1.0116116547877236
p13udm34188,1.0107331625894882
p13udm34190,1.0104763627593853
p13udm34193,1.0127890024270287
p13udm34195,1.0129105981516504
p13udm34197,1.0126679209488136
p13udm34199,1.0125306964333396
p13udm34202,1.013250016412732
p13udm34204,1.0128852802122712
p13udm34461,1.010396252590363
p13udm34462,1.0087500956972026
p13udm34463,1.0074985875839881
p13udm34464,1.0083177320460712
p13udm34466,1.0138131269527635
p13udm34467,1.013584255310303
p13udm34682,1.0112338506221437
p13udm34683,1.011871236322905
p13udm34685,1.0125652474357962
p13udm34690,1.0122568915451096
p13udm34692,1.0116323602713617
p13udm34694,1.0111552254136906
p13udm34696,1.0111603275721244
p13udm34697,1.0129541531944115
p13udm34699,1.0141786255513017
p13udm34700,1.0135026436954235
p13udm34701,1.0130104392429953
p13udm34704,1.0116307107830642
p13udm34705,1.0156230267985031
p13udm34707,1.0113322856027374
p13udm34708,1.0133346221452164
p13udm34709,1.0139597300196708
p13udm34710,1.0158841512225563
p13udm34712,1.0147910140741652
p13udm34714,1.0144962073557007
p13udm34718,1.0149605527123002
p13udm34719,1.0141653751566557
p13udm34721,1.011418227894746
p13udm34722,1.011888704008519
p13udm34735,1.012456271216899
p13udm34737,1.0158450392170328
p13udm34738,1.0157589267654692
p13udm34743,1.0152855487513905
p13udm34744,1.014645131856413
p13udm34745,1.0168656225320127
p13udm34750,1.0150116120006458
p13udm34751,1.0150094448111355
p13udm34753,1.0161059890873143
p13udm34758,1.010278511053062
p13udm34759,1.0099006742077665
p13udm34763,1.0160048066425127
p13udm34768,1.0103463237885943
p13udm34771,1.0083442816753736
p13udm34776,1.0102276580914715
p13udm34779,1.016893121259995
p13udm34781,1.0168986605975099
p13udm53218,1.013259789834648
p13udm53219,1.012810924136551
p13udm53223,1.012639198138737
p13udm53225,1.0135986356160598
p13udm53226,1.0134700152193632
p13udm53227,1.013896466130119
p13udm53228,1.0148573325550858
p13udm53230,1.015568095216839
p13udm53231,1.0156533928836555
p13udm53233,1.0154686775594333
p13udm53248,1.0147739701171257
p13udm53249,1.0148144018295326
p13udm53263,1.014060191394272
p13udm53264,1.0149742089542084
p13udm53267,1.0164939422061698
p13udm53279,1.016617003723573
p13udm53280,1.0176653055120255
p13udm53281,1.0167884837693593
p13udm53282,1.017177825385486
p13udm53284,1.0119324566206824
p13udm53285,1.01178072383904
p13udm53286,1.0123024469081712
p13udm53289,1.0153846659641208
p13udm53294,1.015388256369139
p13udm53303,1.017270265553098
p13udm53304,1.017673272628985
p13udm53307,1.013116629298309
p13udm53308,1.0137508322963398
p13udm53310,1.013913109198552
p13udm53311,1.0122010482301453
p13udm53314,1.0127204138923358
p13udm53316,1.0136886505662446
p13udm53319,1.0141119355642434
p13udm53320,1.0135380399819658
p13udm53321,1.012061811391784
p13udm53324,1.0154007235820894
p13udm53325,1.0173844637429204
p13udm53326,1.0139258449838406
p13udm53327,1.0148618679215882
p13udm53328,1.0144392574023424
p13udm53332,1.014122141455443
p13udm53333,1.0114025517360097
p13udm53338,1.013159633156576
p13udm53339,1.0143466035948956
p13udm53341,1.00546448533164
p13udm53342,1.0154727458155448
p13udm53346,1.0137907009595888
p13udm53347,1.0143917758417986
p13udm53348,1.0144676131619597
p13udm53349,1.0134925540833097
p13udm53351,1.0171865456690372
p13udm53353,1.0164346533131245
p13udm53357,1.0107887623402703
p13udm53360,1.012254389237087
p13udm53361,1.0116372317014153
p13udm53365,1.0134742722771293
p13udm53391,1.019342250989783
p13udm53392,1.019086527224947
p13udm53393,1.02009530118548
p13udm53394,1.0197777725861554
p13udm53398,1.0198725215730358
p13udm53399,1.0189115043934884
p13udm53402,1.0190102561574501
p13udm53406,1.0195828939672098
p13udm53407,1.0200085393372351
p13udm53412,1.0190384949761464
p13udm53414,1.0178460371277973
p13udm53415,1.0170343038321175
p13udm53431,1.0004012175207195
p13udm53432,0.9958550739529644
p13udm53433,0.9869055609078552
p13udm53434,1.0122832168753182
p13udm53435,1.0131974845016631
p13udm53436,1.012743380449888
p13udm53438,1.0121409902981044
p13udm53439,1.0162301080475191
p13udm53440,1.0138593345373956
p13udm53441,1.0135148710540252
p13udm53444,1.020915801321571
p13udm53445,1.0182604847356995
p13udm53446,1.0211344684471726
p13udm53447,1.020379847882297
p13udm53450,1.0155689965342414
p13udm53453,1.0158051861056276
p13udm53454,1.0174687074261937
p13udm53455,1.0159818326984893
p13udm53460,1.0171814690325736
p13udm53462,1.0170177611941558
p13udm53463,1.0161562085439169
p13udm53469,1.0196197408432879
p13udm53472,1.0202132075690107
p13udm53473,1.0205356098397067
p13udm53474,1.0202345305822504
p13udm53479,1.0193245222839005
p13udm53480,1.0204302231645537
p13udm53482,1.0207427425356175
p13udm53483,1.019963903816178
p13udm53485,1.0195442756205444
p13udm53488,1.016122911405419
p13udm53490,1.0065841327183729
p13udm53493,1.015276680735825
p13udm53494,1.0184837918907523
p13udm53495,1.0186188201820219
p13udm53496,1.018461647636929
p13udm53498,1.019024636649744
p13udm53501,1.019622219663208
p13udm53503,1.0195862721150346
p13udm53504,1.0164937461731351
p13udm53505,1.019460586234854
p13udm53547,1.0144939237831507
p13udm53549,1.0149034704467668
p13udm53553,1.015271083352134
p13udm53555,1.015645721704853
p13udm53558,1.0148850586846287
p13udm53559,1.0152124441902304
p13udm53561,1.0157701891167186
p13udm56077,1.0112954362541178
p13udm56079,1.0105758134714757
p13udm56081,1.007713151143442
p13udm56082,1.0096576314914465
p13udm56083,1.0105222812960597
p13udm56084,1.0110579197528322
p13udm56085,1.0108199385638295
p13udm56088,1.0118477018092886
p13udm56089,1.0113723775461994
p13udm56218,1.0140413825311807
p13udm56223,1.0139111882058707
p13udm56224,1.0309914548729808
p13udm56225,1.018430023481117
p13udm56226,1.0180208333966139
p13udm56228,1.0177512705839924
p13udm56229,1.0168894662548267
p13udm56231,1.0173055007568608
p13udm56238,1.0148916733609334
p13udm56239,1.0152233825791548
p13udm56242,1.0141806002446918
p13udm56243,1.0150559871003928
p13udm56245,1.014967987397858
p13udm56247,1.0141713693655432
p13udm56250,1.0136201075769997
p13udm56251,1.0171601752930204
p13udm56253,1.016924320960187
p13udm56258,1.0162327807775404
p13udm56262,1.013394645399007
p13udm56269,1.0130680285393994
p13udm56271,1.018130952913421
p13udm56272,1.0178423903747666
p13udm56274,1.0125364135877652
p13udm56275,1.0126413394366183
p13udm56276,1.0164981502104555
p13udm56277,1.0196192451218833
p13udm56278,1.016296055371631
p13udm56281,1.0164407743239305
p13udm56282,1.0157527364039995
p13udm56284,1.0157681278273838
p13udm56285,1.0165052198526188
p13udm56294,1.0141238191905144
p13udm56297,1.0142566986141472
p13udm56298,1.0136789560203212
p13udm56302,1.0161201198324594
p13udm56303,1.0158944046794414
p13udm56304,1.016227273434173
p13udm56308,1.0159047488320319
p13udm56309,1.0107030660295282
p13udm56310,1.0110656054188685
p13udm56311,1.0119696368837428
p13udm56312,1.0126093576735313
p13udm56315,1.0141507045899572
p13udm56317,1.0118855468108148
p13udm56318,1.0070652443555197
p13udm56319,1.0125843300932549
p13udm56320,1.0122972892074462
p13udm56321,1.0073044287931312
p13udm56323,1.0117435613319232
p13udm56324,1.0113006285949706
p13udm56325,1.0148782336327526
p13udm56327,1.01445979192941
p13udm56344,1.0159246188318187
p13udm56348,1.0156608405616874
p13udm56349,1.0152107568377056
p13udm56350,1.0165620295814666
p13udm56351,1.0187588119811468
p13udm56352,1.0183758540090195
p13udm56354,1.0185944275995147
p13udm56355,1.0136845668086898
p13udm56358,1.0130753406209907
p13udm56359,1.0138447824151775
p13udm56418,1.0153342423858667
p13udm56420,1.0150737878592473
p13udm56423,1.0146115688776776
p13udm56424,1.0172460391964304
p13udm56425,1.0162690075873977
p13udm56426,1.0169819184689404
p13udm56429,1.0169275879394204
p13udm56442,1.0182640728873078
p13udm56443,1.0186900894797195
p13udm56447,1.0152809396327216
p13udm56448,1.0155965400974474
p13udm56449,1.0144945625810802
p13udm56453,1.012011593718205
p13udm56455,1.0121615465811735
p13udm56456,1.0137128217783788
p13udm56457,1.0136755730472777
p13udm56460,1.014548892587234
p13udm56461,1.0156081086584883
p13udm56463,1.015178028197235
p13udm56466,1.017799862584892
p13udm56467,1.0171133390950498
p13udm56470,1.018797438551188
p13udm56471,1.00984539495373
p13udm56472,1.0108422784055837
p13udm56474,1.0105153081976308
p13udm56477,1.0169182596488109
p13udm56478,1.0170111322736537
p13udm56479,1.0169948079556492
p13udm56480,1.0175221513408814
p13udm56483,1.0178784373814111
p13udm56485,1.0170681599686304
p13udm56488,1.0114855030825773
p13udm56489,1.0109167979798466
p13udm56490,1.0112613125014067
p13udm56491,1.0111904435312171
p13udm56495,1.0094888450256712
p13udm56497,1.0045929136958889
p13udm56498,1.0059224380720084
p13udm56499,1.006558894969453
p13udm56501,1.0089840614690115
p13udm56502,1.0091022393023827
p13udm56504,1.010610044050343
p13udm56505,1.0193388771413243
p13udm56508,1.017410811522402
p13udm56511,1.0122417940152935
p13udm56512,1.0111616835444366
p13udm56513,1.0112559814321949
p13udm56514,1.0122985421685593
p13udm56517,1.0108168471418724
p13udm56519,1.009006042790948
p13udm56520,1.0178518560813468
p13udm56521,1.017749631094897
p13udm56524,1.0170227416960584
p13udm56526,1.0166012983126382
p13udm56527,1.0166559392572574
p13udm56528,1.0164468687145989
p13udm56529,1.0168767183223664
p13udm56533,1.0170752797479437
p13udm56535,1.016679670919025
p13udm56537,1.0172229206822045
p13udm56538,1.0173473841272296
p13udm56539,1.0162960926816402
p13udm56540,1.0171659462761882
p13udm56542,1.0164399848067953
p13udm56544,1.01560302166863
p13udm56545,1.0152728680037035
p13udm56547,1.0158499480658232
p13udm56549,1.0116215676731741
p13udm56551,1.0142181397307035
p13udm56554,1.013763189884648
p13udm56555,1.0154950540935785
p13udm56556,1.0154948897221445
p13udm56557,1.0159596606031638
p13udm56559,1.0173250169177188
p13udm56561,1.016774988955327
p13udm56562,1.0174335883450212
p13udm56566,1.018051760633388
p13udm56568,1.0183435206546303
p13udm56569,1.0183072411967582
p13udm56572,1.0175559632777
p13udm56573,1.0170755654580557
p13udm56576,1.017708908545285
p13udm56577,1.0139825410226564
p13udm56578,1.015712809683551
p13udm56579,1.016382252442199
p13udm56582,1.0154776142233635
p13udm56584,1.016912540227804
p13udm56586,1.0151984958636382
p13udm56587,1.015795466685222
p13udm56591,1.0135667104812307
p13udm56592,1.0127827013323052
p13udm56595,1.0139273856070132
p13udm56596,1.014093824582753
p13udm56598,1.0140881522781902
p13udm56602,1.0173180228779013
p13udm56604,1.018067405499623
p13udm56607,1.01787211566389
p13udm56608,1.011105309074698
p13udm56609,1.012052329068211
p13udm56610,1.0124667321892447
p13udm56612,1.0019157027506647
p13udm56614,1.0154457295753763
p13udm56615,1.0141780728106191
p13udm56617,1.0124601577551822
p13udm56705,1.0131986404574196
p13udm56706,1.0133381039932967
p13udm95125,1.018285008750225
p13udm95126,1.0184363749614356
p13udm95162,1.012982187404473
p13udm96102,1.0156940225684283
p13udm96103,1.0152511698412368
p13udm96577,1.0219453424971774
p13udm96578,1.022762111032116
p13udm96579,1.023334183792496
p13udm96581,1.023231533771909
p13udm96585,1.0203708666036015
p13udm96587,1.0196929248672593
p13udm96589,1.020961004955244
p13udm96590,1.0211922321385587
p13udm96927,1.0155193531660927
p13udm96928,1.015403661849497
p13udm96942,1.0120393804782992
p13udm96947,1.0165709003500785
p13udm97712,1.0131732302182785
p13udm97713,1.013032731786232
p13udm97715,1.013500458365522
p13udm97754,1.0170260889691125
p13udm97755,1.016715229853265
p13udm98408,1.0108792010884748
p13udm98409,1.0121619920261866
p13udm98427,1.0128352053709464
p13udm98428,1.015130162705026
p13udm98430,1.0154170221975507
p13udm98435,1.014054258079967
p13udm98444,1.0107502034379847
p13udm99233,1.0186507655449275
p13udm99235,1.0181491890031387
p13udm99239,1.0155598322862085
p13udm99240,1.0165352181455811
p13udm99243,1.0164961386160982
p13udm99246,1.0156391527479014
p13udm99248,1.0160890632468957
p13udm99250,1.0178693077893235
p13udm99253,1.0175391053583749
p13udm99255,1.018097159873328
p13udm99257,1.0147220843352163
p13udm99267,1.016779826423126
p13udm99271,1.0164896396051444
p13udm99272,1.0131472353540247
p13udm99273,1.0138310655418346
p13udm99276,1.0167091147769531
p13udm99283,1.0090957922686772
p13udm99285,1.0095147673881868
p13udm99286,1.0104529557861521
p13udm99287,1.0101717839316335
p13udm99895,1.0110027429904935
p13udm99929,1.0184209827781143
p13udm99931,1.0189034894479245
p13udm99933,1.0190300084698924
p13udm99963,1.0123412293575447
p13udm99964,1.012804615804549
p13udm99967,1.013488130883935
p13udm99968,1.0130782391157978
p13udt12483,1.018553610354594
p13udt12483-p13udt12485x,1.018558584830852
p13udt12483-p13udt12485xx,1.0186228991522845
p13udt12483-p13udt12498x,1.0185487598971017
p13udt12483-p13udt12498xx,1.0185225857029268
p13udt12483lv,1.0134417175127175
p13udt12484,1.0185124884836168
p13udt12484-p13udt12485x,1.0185194438175447
p13udt12484-p13udt12485xx,1.0186209194620408
p13udt12484-p13udt12499x,1.0185057146962722
p13udt12484-p13udt12499xx,1.0184384261174937
p13udt12484lv,1.0156102733848937
p13udt12485,1.0186278710084509
p13udt12485-p13udt27211x,1.018639876682253
p13udt12485-p13udt27211xx,1.0187573414571907
p13udt12485lv,1.0162169131033485
p13udt12489,1.0196058817501852
p13udt12489-p13udt27501x,1.0196253432286297
p13udt12489-p13udt27501xx,1.0197797045717893
p13udt12489-p13udt27504x,1.0195866123661672
p13udt12489-p13udt27504xx,1.0192809096100903
p13udt12489lv,1.0156832055510994
p13udt12492,1.0200441560066957
p13udt12492-p13udt12551x,1.0200658817024781
p13udt12492-p13udt12551xx,1.0202235880871935
p13udt12492-p13udt27501x,1.0200246706403355
p13udt12492-p13udt27501xx,1.0198186517349903
p13udt12492lv,1.0157319419751656
p13udt12493,1.0205294485122673
p13udt12493lv,1.0160358251189345
p13udt12494,1.0207481393248574
p13udt12494lv,1.0174698445188792
p13udt12498,1.018517734178781
p13udt12498-p13udt26913x,1.0185129770104067
p13udt12498-p13udt26913xx,1.0184615797847603
p13udt12498lv,1.018419207608229
p13udt12499,1.0184316497462118
p13udt12499-p13udt27217x,1.0184249575359445
p13udt12499-p13udt27217xx,1.018358468385352
p13udt12499lv,1.0127106231268028
p13udt12500,1.0205164787017262
p13udt12500-p13udt27217x,1.0205876831169176
p13udt12500lv,1.0173390469295445
p13udt12501,1.0205058578753274
p13udt12501lv,1.0174412744578856
p13udt12502,1.0205013507830143
p13udt12502lv,1.0173684360848887
p13udt12503,1.0188061502964576
p13udt12503-p13udt12504x,1.018800688594109
p13udt12503-p13udt12504xx,1.0187465522179817
p13udt12503-p13udt27208x,1.0188117287485705
p13udt12503-p13udt27208xx,1.01886699932391
p13udt12503lv,1.0183032568970902
p13udt12504,1.0187410879663685
p13udt12504-p13udt12512x,1.0187356960359122
p13udt12504-p13udt12512xx,1.0186424208112843
p13udt12504lv,1.0139552370757126
p13udt12505,1.0189175453457255
p13udt12505-p13udt12506x,1.0189241240908793
p13udt12505-p13udt12506xx,1.0190226553451665
p13udt12505-p13udt27208x,1.0189110842423457
p13udt12505-p13udt27208xx,1.0188790375866066
p13udt12505lv,1.0144010627774223
p13udt12506,1.0190292302882942
p13udt12506-p13udt27206x,1.0190171326176483
p13udt12506-p13udt27206xx,1.0189249863331384
p13udt12506-p13udt27504x,1.0190481145837975
p13udt12506-p13udt27504xx,1.0192427552433765
p13udt12506lv,1.0150869641010956
p13udt12507,1.0172468730262167
p13udt12507-p13udt27504x,1.0172719306770206
p13udt12507lv,1.0147109633593123
p13udt12508,1.0198272304059353
p13udt12508-p13udt12509x,1.018882959479267
p13udt12508lv,1.016128784081827
p13udt12509,1.0187720007421381
p13udt12509lv,1.0164201817376326
p13udt12510,1.0198245216854536
p13udt12510-p13udt27210x,1.021237083677277
p13udt12510lv,1.0144217667176834
p13udt12511,1.0187650652631137
p13udt12511lv,1.0148887721766724
p13udt12512,1.0186370244261898
p13udt12512-p13udt12513x,1.018631752474253
p13udt12512-p13udt12513xx,1.0186187299149878
p13udt12512lv,1.015023344509658
p13udt12513,1.0186134573306138
p13udt12513-p13udt12514x,1.0186118802541577
p13udt12513-p13udt12514xx,1.018592865662786
p13udt12513-p13udt27215x,1.0186099244168647
p13udt12513-p13udt27215xx,1.018563630899241
p13udt12513lv,1.0176269515585887
p13udt12514,1.0185912854364847
p13udt12514lv,1.0153170111062055
p13udt12515,1.018489525883143
p13udt12515-p13udt27219x,1.018492788800658
p13udt12515-p13udt27219xx,1.0185092917115393
p13udt12515-p13udt8137x,1.0184863625872156
p13udt12515-p13udt8137xx,1.0184623526090484
p13udt12515lv,1.0173050865564184
p13udt12516,1.0182581899979977
p13udt12516lv,1.0121289015863932
p13udt12517,1.0182224304173924
p13udt12517lv,1.015553966711518
p13udt12518,1.0185276256697489
p13udt12518-p13udt27215x,1.0185310152010383
p13udt12518-p13udt27215xx,1.018556707016552
p13udt12518-p13udt27219x,1.0185242981065277
p13udt12518-p13udt27219xx,1.0185158815317685
p13udt12518lv,1.0138750202001434
p13udt12524,1.024333808279261
p13udt12524-p13udt25969x,1.0242864451681168
p13udt12524-p13udt25969xx,1.0239657631337415
p13udt12524-p13udt26468x,1.0243813230863885
p13udt12524-p13udt26468xx,1.024720890566783
p13udt12524lv,1.020871786341068
p13udt12525,1.023171459770805
p13udt12525-p13udt12527x,1.0231714604242124
p13udt12525-p13udt12527xx,1.0231890558002052
p13udt12525-p13udt4538x,1.0231714594499486
p13udt12525-p13udt4538xx,1.023159879396917
p13udt12525lv,1.0196517107725014
p13udt12526,1.0232054935784818
p13udt12526-p13udt12527x,1.0232054926650687
p13udt12526-p13udt12527xx,1.0231890573664328
p13udt12526-p13udt12541x,1.0233190875144051
p13udt12526lv,1.0205469957715279
p13udt12527,1.023189056451837
p13udt12527lv,1.0180411820925337
p13udt12530,1.0234693860049993
p13udt12530-p13udt12543x,1.0234251785600892
p13udt12530-p13udt12543xx,1.0231993827746704
p13udt12530-p13udt25969x,1.023514247826377
p13udt12530-p13udt25969xx,1.023873538678585
p13udt12530lv,1.0010552581674568
p13udt12531,1.022734242863027
p13udt12531-p13udt12532x,1.0226910346349547
p13udt12531-p13udt12532xx,1.022301254808039
p13udt12531-p13udt12543x,1.0227776903652996
p13udt12531-p13udt12543xx,1.0231117276646635
p13udt12531lv,1.0134534892902456
p13udt12532,1.0222580482968395
p13udt12532-p13udt12536x,1.0222580328861441
p13udt12532lv,1.0214906418214753
p13udt12533,1.0218791549976232
p13udt12533lv,1.01796320101006
p13udt12534,1.0214312873722047
p13udt12534-p13udt12535x,1.0214305590918293
p13udt12534-p13udt12535xx,1.0214184171274563
p13udt12534lv,1.0178129884689127
p13udt12535,1.02141768452954
p13udt12535-p13udt25972x,1.021417022181678
p13udt12535-p13udt25972xx,1.0214168461407616
p13udt12535lv,1.0178515522636433
p13udt12536,1.0221214237928982
p13udt12536lv,1.0180696033105723
p13udt12537,1.0216746941088175
p13udt12537lv,1.0203795058203247
p13udt12538,1.0249473553496777
p13udt12538-p13udt28236x,1.0249473559256872
p13udt12538-p13udt28236xx,1.0249612103118493
p13udt12538lv,1.0212896361940125
p13udt12539,1.0249823354553118
p13udt12539-p13udt28234x,1.0249823368420037
p13udt12539-p13udt28234xx,1.025019477981114
p13udt12539-p13udt28234xxx,1.0250194793660456
p13udt12539-p13udt28236x,1.0249823346399847
p13udt12539-p13udt28236xx,1.0249612117033051
p13udt12539lv,1.0215320464783977
p13udt12540,1.0238591227762606
p13udt12540lv,1.018852186425534
p13udt12541,1.0238797098238377
p13udt12541-p13udt28245x,1.0231875933945402
p13udt12541lv,1.0172350797908325
p13udt12542,1.024374107580009
p13udt12542-p13udt27849x,1.0243741089357732
p13udt12542-p13udt27849xx,1.0244228142458636
p13udt12542-p13udt28247x,1.0243741066935748
p13udt12542-p13udt28247xx,1.0243661283988332
p13udt12542lv,1.0198035626729858
p13udt12543,1.023155176507955
p13udt12543-p13udt27849x,1.0245921855758133
p13udt12543-p13udt27849xx,1.0245921836605056
p13udt12543-p13udt27849xxx,1.0244228175203494
p13udt12543lv,1.0200123156842236
p13udt12549,1.0211575244279276
p13udt12549lv,1.0179384801928357
p13udt12550,1.020387099743239
p13udt12550lv,1.0164020634369364
p13udt12551,1.0202453132996372
p13udt12551-p13udt27492x,1.0202409458280748
p13udt12551-p13udt27492xx,1.0201941936794003
p13udt12551lv,1.0136675678441176
p13udt12552,1.0194513511890586
p13udt12552-p13udt12553x,1.0194513498092892
p13udt12552-p13udt12553xx,1.0194139018863266
p13udt12552-p13udt27489x,1.0194513531210418
p13udt12552-p13udt27489xx,1.0194862813157624
p13udt12552lv,1.0162534789432098
p13udt12553,1.0194139005047853
p13udt12553-p13udt12554x,1.0194138995076436
p13udt12553-p13udt12554xx,1.0193868321979471
p13udt12553lv,1.015420345810762
p13udt12554,1.0193868311990302
p13udt12554-p13udt27865x,1.0193868307119014
p13udt12554-p13udt27865xx,1.0193736032912315
p13udt12554lv,1.0161679961688965
p13udt12555,1.0193684017270153
p13udt12555-p13udt27865x,1.0193684020150497
p13udt12555-p13udt27865xx,1.0193736025154765
p13udt12555lv,1.0161487307011432
p13udt12556,1.0217618737913774
p13udt12556-p13udt27858x,1.0209965807040347
p13udt12556lv,1.0185527945100712
p13udt13268,1.0154971954892993
p13udt13268-p13udt13269x,1.0154971961178236
p13udt13268-p13udt13269xx,1.015512927201098
p13udt13268-p13udt13389x,1.0154971953520955
p13udt13268-p13udt13389xx,1.0154892098960435
p13udt13268lv,1.012613050692956
p13udt13269,1.0155129278279842
p13udt13269-p13udt13344x,1.0155129287487168
p13udt13269-p13udt13344xx,1.0155744282875692
p13udt13269lv,1.0122935961936075
p13udt13296,1.0202028042220472
p13udt13296-p13udt13308x,1.0202028052571441
p13udt13296-p13udt13308xx,1.0202406801107897
p13udt13296-p13udt13308xxx,1.020240681143486
p13udt13296lv,1.0155109729031984
p13udt13297,1.0209784370398942
p13udt13297-p13udt28242x,1.020963896009011
p13udt13297-p13udt28242xx,1.0208643991025215
p13udt13297-p13udt28246x,1.0209926264194797
p13udt13297-p13udt28246xx,1.0210254305388176
p13udt13297lv,1.0244626191572714
p13udt13298,1.020582238322335
p13udt13298-p13udt13299x,1.0205695871165872
p13udt13298-p13udt13299xx,1.020471845677589
