hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 900.00000, 7379.54, -0.0000166467, 7379.54, -120, 7379.54, 120, 302.471, -14.8801, 293.795, -136.195, 307.106, 102.12
0, 1800.00000, 7379.54, -0.0000163459, 7379.54, -120, 7379.54, 120, 296.559, -14.8293, 276.189, -136.615, 290.045, 101.776
0, 2700.00000, 7379.54, -2.29371E-6, 7379.54, -120, 7379.54, 120, 173.559, -38.0284, 184.769, -156.221, 179.742, 77.6773
1, 0.00000, 7379.54, -7.37801E-6, 7379.54, -120, 7379.54, 120, 214.546, -26.6987, 222.625, -147.106, 223.514, 90.5583
1, 900.00000, 7379.54, -0.0000178715, 7379.54, -120, 7379.54, 120, 314.617, -13.809, 302.42, -135.011, 310.476, 102.23
1, 1800.00000, 7379.54, -0.0000188801, 7379.54, -120, 7379.54, 120, 332.559, -13.8303, 324.017, -134.432, 337.952, 103.842
1, 2700.00000, 7379.54, -0.0000205538, 7379.54, -120, 7379.54, 120, 358.669, -13.5069, 352.759, -134.051, 363.875, 104.033
2, 0.00000, 7379.54, -0.0000210716, 7379.54, -120, 7379.54, 120, 368.139, -13.5492, 359.669, -134.062, 371.469, 103.897
2, 900.00000, 7379.54, -0.0000182119, 7379.54, -120, 7379.54, 120, 360.314, -17.5602, 355.775, -138.428, 354.162, 99.1285
2, 1800.00000, 7379.54, -0.0000212429, 7379.54, -120, 7379.54, 120, 403.172, -16.2951, 390.616, -137.199, 398.54, 100.919
2, 2700.00000, 7379.54, -0.0000257379, 7379.54, -120, 7379.54, 120, 461.856, -14.4755, 438.065, -135.762, 442.392, 102.184
3, 0.00000, 7379.54, -0.0000231284, 7379.54, -120, 7379.54, 120, 421.676, -15.0036, 423.27, -136.138, 415.402, 101.543
3, 900.00000, 7379.54, -0.0000218008, 7379.54, -120, 7379.54, 120, 413.066, -16.243, 409.172, -137.326, 421.554, 100.221
3, 1800.00000, 7379.54, -0.0000210735, 7379.54, -120, 7379.54, 120, 405.176, -16.6983, 412.951, -137.168, 405.291, 99.9153
3, 2700.00000, 7379.54, -0.0000199478, 7379.54, -120, 7379.54, 120, 391.728, -17.3403, 394.95, -138.317, 389.562, 99.6859
4, 0.00000, 7379.54, -0.000017349, 7379.54, -120, 7379.54, 120, 357.726, -18.7569, 363.674, -139.859, 363.062, 98.1292
4, 900.00000, 7379.54, -0.0000184654, 7379.54, -120, 7379.54, 120, 371.687, -18.0684, 363.654, -139.523, 368.512, 98.6705
4, 1800.00000, 7379.54, -0.000017528, 7379.54, -120, 7379.54, 120, 354.88, -18.2357, 346.19, -139.814, 364.275, 98.0535
4, 2700.00000, 7379.54, -0.0000169339, 7379.54, -120, 7379.54, 120, 347.274, -18.602, 340.254, -140.073, 343.52, 97.246
5, 0.00000, 7379.54, -0.0000158344, 7379.54, -120, 7379.54, 120, 332.017, -19.2228, 325.199, -140.58, 341.458, 97.2364
5, 900.00000, 7379.54, -0.0000166019, 7379.54, -120, 7379.54, 120, 341.094, -18.6537, 341.828, -140.193, 361.714, 97.7809
5, 1800.00000, 7379.54, -0.0000132146, 7379.54, -120, 7379.54, 120, 317.595, -22.6974, 320.406, -143.736, 334.26, 93.7175
5, 2700.00000, 7379.54, -0.0000151069, 7379.54, -120, 7379.54, 120, 343.424, -21.3507, 343.151, -142.45, 349.551, 94.9196
6, 0.00000, 7379.54, -0.0000207057, 7379.54, -120, 7379.54, 120, 403.78, -17.1305, 396.27, -138.569, 407.772, 99.4098
6, 900.00000, 7379.54, -0.0000224258, 7379.54, -120, 7379.54, 120, 426.363, -16.3511, 429.947, -137.604, 438.597, 100.273
6, 1800.00000, 7379.54, -0.0000227365, 7379.54, -120, 7379.54, 120, 426.339, -15.9151, 431.93, -136.932, 430.854, 100.548
6, 2700.00000, 7379.54, -0.0000214628, 7379.54, -120, 7379.54, 120, 404.421, -16.0683, 414.668, -137.01, 415.419, 100.505
7, 0.00000, 7379.54, -0.0000198968, 7379.54, -120, 7379.54, 120, 391.799, -17.4224, 398.284, -138.368, 408.292, 98.8053
7, 900.00000, 7379.54, -0.0000183529, 7379.54, -120, 7379.54, 120, 367.222, -17.8937, 372.782, -138.473, 378.429, 98.1926
7, 1800.00000, 7379.54, -0.0000183601, 7379.54, -120, 7379.54, 120, 349.833, -16.4138, 350.221, -137.208, 362.027, 99.6884
7, 2700.00000, 7379.54, -0.0000165979, 7379.54, -120, 7379.54, 120, 314.605, -16.2464, 314.116, -136.994, 315.341, 100.12
8, 0.00000, 7379.54, -0.0000158229, 7379.54, -120, 7379.54, 120, 297.069, -15.9429, 297.076, -136.677, 300.337, 100.188
8, 900.00000, 7379.54, -0.0000151875, 7379.54, -120, 7379.54, 120, 281.978, -15.5837, 276.261, -136.814, 287.63, 101.143
8, 1800.00000, 7379.54, -0.0000143945, 7379.54, -120, 7379.54, 120, 270.378, -15.9539, 254.604, -137.593, 268.296, 100.726
8, 2700.00000, 7379.54, 3.28628E-6, 7379.54, -120, 7379.54, 120, 135.505, -57.6838, 146.996, -171.362, 144.347, 58.0706
9, 0.00000, 7379.54, -1.11862E-6, 7379.54, -120, 7379.54, 120, 152.597, -41.1056, 162.852, -159.283, 164.877, 77.9337
9, 900.00000, 7379.54, -0.0000153246, 7379.54, -120, 7379.54, 120, 277.303, -14.7394, 267.138, -136.246, 269.698, 101.654
9, 1800.00000, 7379.54, -0.0000157975, 7379.54, -120, 7379.54, 120, 282.678, -14.3635, 280.857, -135.344, 291.457, 102.766
9, 2700.00000, 7379.54, -0.0000169938, 7379.54, -120, 7379.54, 120, 301.772, -14.106, 302.941, -134.901, 311.278, 102.982
10, 0.00000, 7379.54, -0.0000171794, 7379.54, -120, 7379.54, 120, 306.419, -14.2575, 310.473, -135.045, 315.974, 102.341
10, 900.00000, 7379.54, -0.00001662, 7379.54, -120, 7379.54, 120, 322.979, -17.0179, 313.778, -137.863, 323.919, 99.184
10, 1800.00000, 7379.54, -0.0000172696, 7379.54, -120, 7379.54, 120, 341.32, -17.5278, 330.526, -138.769, 344.727, 98.9724
10, 2700.00000, 7379.54, -0.0000215891, 7379.54, -120, 7379.54, 120, 398.61, -15.4156, 377.243, -136.87, 406.333, 100.383
11, 0.00000, 7379.54, -0.0000202361, 7379.54, -120, 7379.54, 120, 377.332, -15.7324, 368.48, -137.337, 391.995, 100.017
11, 900.00000, 7379.54, -0.0000195747, 7379.54, -120, 7379.54, 120, 377.457, -16.7858, 370.318, -138.279, 394.672, 99.073
11, 1800.00000, 7379.54, -0.0000193081, 7379.54, -120, 7379.54, 120, 383.465, -17.6755, 390.95, -137.93, 383.748, 99.1947
11, 2700.00000, 7379.54, -0.0000187232, 7379.54, -120, 7379.54, 120, 371.665, -17.6599, 373.371, -138.628, 376.53, 98.5465
12, 0.00000, 7379.54, -0.0000172931, 7379.54, -120, 7379.54, 120, 353.117, -18.4799, 352.127, -139.531, 352.242, 98.4415
12, 900.00000, 7379.54, -0.0000171297, 7379.54, -120, 7379.54, 120, 355.501, -18.9389, 345.94, -139.969, 352.383, 97.6355
12, 1800.00000, 7379.54, -0.0000171222, 7379.54, -120, 7379.54, 120, 341.653, -17.8103, 332.106, -139.068, 339.476, 98.5918
12, 2700.00000, 7379.54, -0.0000165582, 7379.54, -120, 7379.54, 120, 333.803, -18.1089, 332.237, -138.927, 341.173, 97.5466
13, 0.00000, 7379.54, -0.0000162326, 7379.54, -120, 7379.54, 120, 330.689, -18.411, 329.351, -139.401, 342.453, 97.8507
13, 900.00000, 7379.54, -0.0000173505, 7379.54, -120, 7379.54, 120, 344.133, -17.6331, 353.983, -138.52, 342.453, 99.3153
13, 1800.00000, 7379.54, -0.0000147642, 7379.54, -120, 7379.54, 120, 328.681, -20.8182, 333.262, -141.98, 324.1, 95.9263
13, 2700.00000, 7379.54, -0.0000131886, 7379.54, -120, 7379.54, 120, 325.103, -23.2842, 333.225, -144.243, 331.051, 94.1226
14, 0.00000, 7379.54, -0.0000201052, 7379.54, -120, 7379.54, 120, 394.854, -17.3432, 398.475, -138.611, 388.249, 99.8781
14, 900.00000, 7379.54, -0.0000214713, 7379.54, -120, 7379.54, 120, 411.469, -16.5971, 423.525, -137.956, 420.384, 100.116
14, 1800.00000, 7379.54, -0.000021003, 7379.54, -120, 7379.54, 120, 401.616, -16.5286, 412.046, -137.587, 417.156, 99.6558
14, 2700.00000, 7379.54, -0.0000201358, 7379.54, -120, 7379.54, 120, 386.875, -16.6752, 398.747, -137.964, 404.965, 99.515
15, 0.00000, 7379.54, -0.0000184538, 7379.54, -120, 7379.54, 120, 373.894, -18.2582, 374.067, -139.319, 394.528, 97.7359
15, 900.00000, 7379.54, -0.0000159923, 7379.54, -120, 7379.54, 120, 337.532, -19.4036, 342.784, -140.144, 340.311, 97.0149
15, 1800.00000, 7379.54, -0.0000137549, 7379.54, -120, 7379.54, 120, 292.34, -19.5886, 299.918, -141.029, 301.648, 97.4139
15, 2700.00000, 7379.54, -0.0000148959, 7379.54, -120, 7379.54, 120, 289.004, -16.9642, 293.935, -138.075, 295.924, 99.8222
16, 0.00000, 7379.54, -0.0000140462, 7379.54, -120, 7379.54, 120, 272.012, -16.9049, 277.691, -137.486, 274.124, 99.6754
16, 900.00000, 7379.54, -0.0000139266, 7379.54, -120, 7379.54, 120, 262.685, -16.0851, 262.559, -137.283, 272.969, 100.8
16, 1800.00000, 7379.54, -0.0000130627, 7379.54, -120, 7379.54, 120, 247.195, -16.1852, 237.79, -137.841, 253.502, 100.355
16, 2700.00000, 7379.54, -6.64376E-6, 7379.54, -120, 7379.54, 120, 189.573, -26.3306, 194.991, -146.884, 198.388, 89.4041
17, 0.00000, 7379.54, -2.39957E-6, 7379.54, -120, 7379.54, 120, 154.182, -36.7852, 165.312, -155.787, 170.396, 81.3294
17, 900.00000, 7379.54, -0.0000143247, 7379.54, -120, 7379.54, 120, 262.102, -15.1045, 256.464, -136.594, 262.994, 101.163
17, 1800.00000, 7379.54, -0.0000149501, 7379.54, -120, 7379.54, 120, 269.808, -14.6491, 267.23, -135.66, 281.024, 102.424
17, 2700.00000, 7379.54, -0.0000162618, 7379.54, -120, 7379.54, 120, 293.186, -14.6191, 293.346, -135.412, 301.966, 102.478
18, 0.00000, 7379.54, -0.0000168372, 7379.54, -120, 7379.54, 120, 302.731, -14.5282, 303.846, -135.262, 309.713, 102.656
18, 900.00000, 7379.54, -0.000016355, 7379.54, -120, 7379.54, 120, 313.552, -16.6013, 315.401, -137.808, 314.937, 100.158
18, 1800.00000, 7379.54, 7.01537E-7, 7379.54, -120, 7379.54, 120, 185.661, -46.9176, 214.144, -161.97, 204.669, 72.82
18, 2700.00000, 7379.54, -0.0000194109, 7379.54, -120, 7379.54, 120, 367.232, -16.1923, 368.433, -137.886, 378.515, 99.9772
19, 0.00000, 7379.54, -0.0000204334, 7379.54, -120, 7379.54, 120, 381.428, -15.7678, 366.504, -137.23, 379.97, 100.983
19, 900.00000, 7379.54, -0.0000197523, 7379.54, -120, 7379.54, 120, 375.214, -16.3208, 374.13, -137.635, 377.576, 99.977
19, 1800.00000, 7379.54, -0.0000194514, 7379.54, -120, 7379.54, 120, 370.418, -16.3981, 392.152, -136.811, 378.306, 99.7679
19, 2700.00000, 7379.54, -0.0000174694, 7379.54, -120, 7379.54, 120, 360.251, -18.7604, 370.153, -139.37, 370.989, 97.1045
20, 0.00000, 7379.54, 1.21549E-6, 7379.54, -120, 7379.54, 120, 200.607, -48.1129, 230.671, -162.044, 221.37, 70.2516
20, 900.00000, 7379.54, -6.31594E-6, 7379.54, -120, 7379.54, 120, 251.133, -31.7177, 260.721, -151.106, 269.718, 86.2455
20, 1800.00000, 7379.54, -0.0000166522, 7379.54, -120, 7379.54, 120, 333.989, -17.9604, 336.363, -139.086, 341.079, 98.2089
20, 2700.00000, 7379.54, -0.0000154047, 7379.54, -120, 7379.54, 120, 314.17, -18.4408, 323.35, -139.186, 321.764, 97.6857
21, 0.00000, 7379.54, -0.0000151655, 7379.54, -120, 7379.54, 120, 309.709, -18.4789, 323.203, -138.995, 324.309, 97.6282
21, 900.00000, 7379.54, -0.0000158756, 7379.54, -120, 7379.54, 120, 319.792, -18.0848, 329.877, -138.842, 328.882, 98.1034
21, 1800.00000, 7379.54, -6.88302E-6, 7379.54, -120, 7379.54, 120, 246.394, -30.2187, 270.895, -149.387, 269.852, 86.1341
21, 2700.00000, 7379.54, -0.0000104775, 7379.54, -120, 7379.54, 120, 291.602, -25.8622, 303.188, -146.439, 311.273, 91.0781
22, 0.00000, 7379.54, -0.0000184384, 7379.54, -120, 7379.54, 120, 370.966, -18.0543, 373.797, -139.155, 376.319, 98.7083
22, 900.00000, 7379.54, -0.0000195415, 7379.54, -120, 7379.54, 120, 379.486, -17.0018, 383.054, -138.471, 408.804, 99.2931
22, 1800.00000, 7379.54, -0.0000208671, 7379.54, -120, 7379.54, 120, 397.809, -16.4341, 411.921, -137.501, 420.633, 99.8264
22, 2700.00000, 7379.54, -0.0000199566, 7379.54, -120, 7379.54, 120, 379.849, -16.3833, 391.009, -137.728, 399.3, 99.7858
23, 0.00000, 7379.54, -0.0000161995, 7379.54, -120, 7379.54, 120, 338.169, -19.1004, 357.233, -140.077, 362.064, 97.1104
23, 900.00000, 7379.54, -5.31466E-6, 7379.54, -120, 7379.54, 120, 235.126, -33.0764, 254.916, -152.084, 259.911, 83.9956
23, 1800.00000, 7379.54, -0.0000131419, 7379.54, -120, 7379.54, 120, 284.723, -20.1031, 296.106, -140.952, 294.487, 96.6083
23, 2700.00000, 7379.54, -0.0000140968, 7379.54, -120, 7379.54, 120, 279.101, -17.5724, 287.688, -138.384, 285.399, 98.9375
24, 0.00000, 7379.54, -0.0000137523, 7379.54, -120, 7379.54, 120, 266.348, -16.9072, 267.812, -137.665, 273.298, 99.1493
24, 900.00000, 7379.54, -0.0000136542, 7379.54, -120, 7379.54, 120, 261.766, -16.5931, 256.511, -137.576, 274.943, 99.8096
24, 1800.00000, 7379.54, -0.00001292, 7379.54, -120, 7379.54, 120, 246.055, -16.3844, 233.256, -138.128, 251.061, 99.529
24, 2700.00000, 7379.54, -8.25509E-6, 7379.54, -120, 7379.54, 120, 205.714, -23.5108, 207.982, -144.446, 207.366, 92.2624
25, 0.00000, 7379.54, -7.57972E-6, 7379.54, -120, 7379.54, 120, 197.196, -24.4541, 199.233, -145.396, 202.724, 91.7132
25, 900.00000, 7379.54, -0.0000137315, 7379.54, -120, 7379.54, 120, 256.108, -15.7258, 246.383, -137.083, 249.437, 100.56
25, 1800.00000, 7379.54, -0.0000143986, 7379.54, -120, 7379.54, 120, 268.074, -15.6709, 267.771, -136.667, 278.633, 101.414
25, 2700.00000, 7379.54, -0.0000157093, 7379.54, -120, 7379.54, 120, 288.42, -15.2209, 288.844, -136.089, 300.994, 101.937
26, 0.00000, 7379.54, -0.0000161232, 7379.54, -120, 7379.54, 120, 300.694, -15.7302, 302.232, -136.447, 305.424, 101.529
26, 900.00000, 7379.54, -0.0000100116, 7379.54, -120, 7379.54, 120, 259.553, -24.3921, 272.953, -144.291, 263.536, 91.4575
26, 1800.00000, 7379.54, -3.06243E-6, 7379.54, -120, 7379.54, 120, 213.774, -37.4557, 232.43, -155.984, 238.967, 80.5908
26, 2700.00000, 7379.54, -0.0000187077, 7379.54, -120, 7379.54, 120, 361.796, -16.8742, 357.061, -138.652, 375.709, 99.061
27, 0.00000, 7379.54, -0.0000179304, 7379.54, -120, 7379.54, 120, 347.303, -16.9204, 349.021, -138.493, 363.611, 98.8313
27, 900.00000, 7379.54, -0.0000177479, 7379.54, -120, 7379.54, 120, 348.542, -17.338, 352.562, -138.737, 363.983, 98.8268
27, 1800.00000, 7379.54, -0.0000187168, 7379.54, -120, 7379.54, 120, 365.965, -17.2079, 375.078, -137.787, 366.312, 99.2368
27, 2700.00000, 7379.54, -0.0000176307, 7379.54, -120, 7379.54, 120, 352.503, -17.8701, 361.96, -138.674, 360.255, 98.3588
28, 0.00000, 7379.54, -0.0000143044, 7379.54, -120, 7379.54, 120, 317.556, -20.7449, 334.561, -141.585, 326.816, 95.3426
28, 900.00000, 7379.54, -0.0000140446, 7379.54, -120, 7379.54, 120, 314.513, -20.9678, 330.282, -141.747, 323.382, 94.715
28, 1800.00000, 7379.54, -0.0000163317, 7379.54, -120, 7379.54, 120, 330.578, -18.2263, 334.403, -139.654, 335.633, 97.4898
28, 2700.00000, 7379.54, -0.0000153457, 7379.54, -120, 7379.54, 120, 316.881, -18.7939, 320.413, -139.942, 323.102, 96.7076
29, 0.00000, 7379.54, -0.0000148789, 7379.54, -120, 7379.54, 120, 311.593, -19.186, 312.668, -140.536, 310.863, 96.9735
29, 900.00000, 7379.54, -0.0000153289, 7379.54, -120, 7379.54, 120, 321.019, -19.1872, 322.111, -140.05, 345.289, 97.198
29, 1800.00000, 7379.54, -6.29266E-7, 7379.54, -120, 7379.54, 120, 213.998, -43.4182, 233.861, -160.078, 237.994, 74.0015
29, 2700.00000, 7379.54, -9.04956E-7, 7379.54, -120, 7379.54, 120, 222.293, -42.8297, 251.507, -159.198, 251.449, 77.0577
30, 0.00000, 7379.54, -0.000018278, 7379.54, -120, 7379.54, 120, 370.903, -18.3023, 378.299, -139.823, 387.211, 97.2316
30, 900.00000, 7379.54, -0.0000191264, 7379.54, -120, 7379.54, 120, 382.708, -17.8956, 387.973, -139.509, 401.946, 97.9193
30, 1800.00000, 7379.54, -0.0000199984, 7379.54, -120, 7379.54, 120, 392.896, -17.3537, 401.383, -138.804, 412.454, 98.6536
30, 2700.00000, 7379.54, -0.0000188804, 7379.54, -120, 7379.54, 120, 375.549, -17.7204, 374.844, -138.782, 389.208, 98.3781
31, 0.00000, 7379.54, -9.44751E-6, 7379.54, -120, 7379.54, 120, 279.629, -27.0414, 296.953, -147.262, 308.032, 88.6832
31, 900.00000, 7379.54, 6.13469E-6, 7379.54, -120, 7379.54, 120, 175.215, -63.5337, 198.458, -173.495, 199.75, 60.0785
31, 1800.00000, 7379.54, -8.40013E-6, 7379.54, -120, 7379.54, 120, 237.847, -26.1926, 259.3, -146.751, 260.391, 90.9032
31, 2700.00000, 7379.54, -0.0000128199, 7379.54, -120, 7379.54, 120, 269.764, -19.3127, 263.974, -140.352, 274.563, 96.647
32, 0.00000, 7379.54, -0.0000125259, 7379.54, -120, 7379.54, 120, 258.703, -18.7912, 258.951, -139.621, 265.74, 97.4223
32, 900.00000, 7379.54, -0.0000117085, 7379.54, -120, 7379.54, 120, 235.697, -18.0529, 232.573, -139.447, 244.592, 97.7624
32, 1800.00000, 7379.54, -0.0000112887, 7379.54, -120, 7379.54, 120, 225.436, -17.8172, 218.185, -139.763, 228.5, 97.8512
32, 2700.00000, 7379.54, -2.23929E-6, 7379.54, -120, 7379.54, 120, 150.559, -37.1473, 156.049, -157.078, 162.639, 78.6042
33, 0.00000, 7379.54, -6.96399E-6, 7379.54, -120, 7379.54, 120, 184.583, -24.8451, 182.31, -146.407, 190.332, 90.7997
33, 900.00000, 7379.54, -0.0000117036, 7379.54, -120, 7379.54, 120, 230.368, -17.3898, 218.122, -139.119, 228.33, 98.3767
33, 1800.00000, 7379.54, -0.000012196, 7379.54, -120, 7379.54, 120, 237.321, -17.0453, 231.113, -138.517, 245.571, 99.3406
33, 2700.00000, 7379.54, -0.0000138662, 7379.54, -120, 7379.54, 120, 266.448, -16.6656, 258.815, -137.917, 274.379, 99.7972
34, 0.00000, 7379.54, -0.0000140376, 7379.54, -120, 7379.54, 120, 273.643, -17.1057, 269.347, -138.081, 288.735, 99.9101
34, 900.00000, 7379.54, -7.47465E-6, 7379.54, -120, 7379.54, 120, 231.51, -27.8541, 241.473, -147.798, 254.419, 88.6438
34, 1800.00000, 7379.54, -5.01334E-6, 7379.54, -120, 7379.54, 120, 222.072, -33.0888, 235.783, -153.036, 258.823, 84.6541
34, 2700.00000, 7379.54, -0.0000151953, 7379.54, -120, 7379.54, 120, 322.551, -19.5584, 310.285, -141.19, 339.094, 96.2625
35, 0.00000, 7379.54, -0.0000167655, 7379.54, -120, 7379.54, 120, 333.779, -17.7429, 332.355, -139.367, 352.406, 97.5038
35, 900.00000, 7379.54, -0.0000164761, 7379.54, -120, 7379.54, 120, 332.95, -18.1787, 345.146, -139.501, 352.162, 97.1388
35, 1800.00000, 7379.54, -0.0000173271, 7379.54, -120, 7379.54, 120, 350.348, -18.1971, 367.717, -138.616, 356.522, 97.501
35, 2700.00000, 7379.54, -0.0000148574, 7379.54, -120, 7379.54, 120, 328.49, -20.6408, 332.996, -141.895, 330.489, 94.7482
36, 0.00000, 7379.54, 3.16912E-6, 7379.54, -120, 7379.54, 120, 200.552, -53.2235, 216.369, -167.773, 216.198, 64.7756
36, 900.00000, 7379.54, -5.50262E-6, 7379.54, -120, 7379.54, 120, 250.193, -33.4041, 266.553, -153.182, 265.342, 83.9201
36, 1800.00000, 7379.54, -0.0000162538, 7379.54, -120, 7379.54, 120, 329.382, -18.2595, 334.245, -139.744, 327.024, 98.0057
36, 2700.00000, 7379.54, -0.0000159106, 7379.54, -120, 7379.54, 120, 321.518, -18.1772, 332.989, -139.376, 324.097, 97.9249
37, 0.00000, 7379.54, -0.0000161911, 7379.54, -120, 7379.54, 120, 326.341, -18.1027, 331.334, -139.372, 326.346, 98.3602
37, 900.00000, 7379.54, -0.000016701, 7379.54, -120, 7379.54, 120, 335.979, -18.0484, 348.998, -139.234, 336.853, 98.9128
37, 1800.00000, 7379.54, -0.0000117939, 7379.54, -120, 7379.54, 120, 291.793, -23.3639, 308.064, -144.223, 298.237, 93.4295
37, 2700.00000, 7379.54, -0.0000170298, 7379.54, -120, 7379.54, 120, 358.107, -19.3043, 360.286, -140.513, 382.922, 97.2397
38, 0.00000, 7379.54, -0.0000189414, 7379.54, -120, 7379.54, 120, 377.823, -17.8033, 384.52, -139.11, 392.613, 98.4719
38, 900.00000, 7379.54, -0.0000199609, 7379.54, -120, 7379.54, 120, 391.327, -17.2897, 401.755, -138.744, 401.86, 99.0995
38, 1800.00000, 7379.54, -0.0000195838, 7379.54, -120, 7379.54, 120, 381.838, -17.1239, 395.181, -138.658, 394.232, 99.19
38, 2700.00000, 7379.54, -0.0000187764, 7379.54, -120, 7379.54, 120, 366.995, -17.1969, 380.024, -138.224, 395.327, 98.9088
39, 0.00000, 7379.54, -0.0000119114, 7379.54, -120, 7379.54, 120, 301.58, -23.8816, 318.274, -144.282, 331.656, 91.7996
39, 900.00000, 7379.54, 2.77465E-7, 7379.54, -120, 7379.54, 120, 200.859, -45.6705, 226.43, -160.676, 231.984, 74.1555
39, 1800.00000, 7379.54, -8.24573E-6, 7379.54, -120, 7379.54, 120, 243.269, -26.9755, 251.707, -147.676, 260.344, 90.5701
39, 2700.00000, 7379.54, -0.0000136562, 7379.54, -120, 7379.54, 120, 275.26, -18.0974, 282.37, -139.204, 278.717, 98.1807
40, 0.00000, 7379.54, -0.0000136349, 7379.54, -120, 7379.54, 120, 271.006, -17.6863, 271.362, -138.443, 268.001, 98.7682
40, 900.00000, 7379.54, -0.0000133507, 7379.54, -120, 7379.54, 120, 256.094, -16.6098, 252.659, -138.028, 261.715, 99.7249
40, 1800.00000, 7379.54, -0.0000126317, 7379.54, -120, 7379.54, 120, 241.772, -16.5393, 235.384, -138.599, 247.879, 99.4191
40, 2700.00000, 7379.54, 4.09129E-6, 7379.54, -120, 7379.54, 120, 124.406, -62.3431, 137.862, -174.383, 134.973, 54.7951
41, 0.00000, 7379.54, 4.44123E-7, 7379.54, -120, 7379.54, 120, 133.025, -46.6664, 146.463, -163.421, 147.58, 73.1156
41, 900.00000, 7379.54, -0.0000134348, 7379.54, -120, 7379.54, 120, 248.258, -15.4247, 239.867, -136.818, 247.555, 100.445
41, 1800.00000, 7379.54, -0.0000142472, 7379.54, -120, 7379.54, 120, 260.078, -15.0276, 258.545, -135.897, 268.116, 101.821
41, 2700.00000, 7379.54, -0.0000156171, 7379.54, -120, 7379.54, 120, 283.071, -14.7961, 286.116, -135.549, 292.423, 102.071
42, 0.00000, 7379.54, -0.0000153645, 7379.54, -120, 7379.54, 120, 286.151, -15.6841, 288.236, -136.079, 293.777, 101.368
42, 900.00000, 7379.54, -3.55053E-6, 7379.54, -120, 7379.54, 120, 198.856, -35.5901, 213.96, -152.493, 200.257, 79.2337
42, 1800.00000, 7379.54, 2.61174E-6, 7379.54, -120, 7379.54, 120, 173.228, -52.8334, 194.423, -165.542, 192.652, 68.2299
42, 2700.00000, 7379.54, -0.0000157585, 7379.54, -120, 7379.54, 120, 333.372, -19.4668, 323.156, -140.486, 335.571, 96.7987
43, 0.00000, 7379.54, -0.0000181738, 7379.54, -120, 7379.54, 120, 354.798, -17.1601, 343.562, -138.409, 362.227, 98.798
43, 900.00000, 7379.54, -0.0000170168, 7379.54, -120, 7379.54, 120, 347.247, -18.4606, 346.292, -139.38, 368.991, 97.2993
43, 1800.00000, 7379.54, -0.000018162, 7379.54, -120, 7379.54, 120, 365.949, -18.0973, 379.337, -138.542, 370.284, 97.6793
43, 2700.00000, 7379.54, -0.0000133222, 7379.54, -120, 7379.54, 120, 317.073, -22.4671, 314.957, -143.5, 316.894, 92.3563
44, 0.00000, 7379.54, 6.58309E-6, 7379.54, -120, 7379.54, 120, 183.954, -63.9633, 196.967, -176.222, 214.62, 59.5076
44, 900.00000, 7379.54, -3.16643E-6, 7379.54, -120, 7379.54, 120, 228.709, -37.7118, 247.84, -156.388, 264.773, 81.3557
44, 1800.00000, 7379.54, -0.0000149369, 7379.54, -120, 7379.54, 120, 311.408, -19.0614, 321.952, -140.874, 326.495, 96.9299
44, 2700.00000, 7379.54, -0.0000155016, 7379.54, -120, 7379.54, 120, 319.456, -18.7374, 324.949, -139.814, 334.906, 97.2251
45, 0.00000, 7379.54, -0.0000144499, 7379.54, -120, 7379.54, 120, 304.881, -19.3912, 311.981, -140.392, 323.62, 96.6304
45, 900.00000, 7379.54, -0.0000153732, 7379.54, -120, 7379.54, 120, 324.864, -19.4359, 330.213, -140.421, 333.678, 96.4554
45, 1800.00000, 7379.54, -9.91452E-6, 7379.54, -120, 7379.54, 120, 276.629, -25.9102, 287.793, -146.594, 299.766, 90.3728
45, 2700.00000, 7379.54, -3.93354E-6, 7379.54, -120, 7379.54, 120, 242.049, -36.4465, 261.603, -155.101, 270.68, 82.0459
46, 0.00000, 7379.54, -0.000018034, 7379.54, -120, 7379.54, 120, 365.706, -18.2826, 367.579, -139.523, 375.564, 97.8299
46, 900.00000, 7379.54, -0.0000198531, 7379.54, -120, 7379.54, 120, 386.156, -17.0511, 391.11, -138.621, 400.428, 99.3292
46, 1800.00000, 7379.54, -0.0000198314, 7379.54, -120, 7379.54, 120, 384.959, -16.9897, 383.698, -137.852, 392.34, 99.5648
46, 2700.00000, 7379.54, -0.0000189884, 7379.54, -120, 7379.54, 120, 372.89, -17.3391, 383.364, -138.199, 383.089, 99.1544
47, 0.00000, 7379.54, -0.000013289, 7379.54, -120, 7379.54, 120, 312.878, -22.2082, 339.815, -142.542, 324.448, 93.8866
47, 900.00000, 7379.54, 5.32753E-6, 7379.54, -120, 7379.54, 120, 181.846, -60.4173, 201.191, -171.499, 204.83, 62.4436
47, 1800.00000, 7379.54, -8.7063E-6, 7379.54, -120, 7379.54, 120, 247.517, -26.273, 256.253, -146.758, 257.319, 91.6895
47, 2700.00000, 7379.54, -0.0000149895, 7379.54, -120, 7379.54, 120, 291.343, -17.0193, 291.426, -137.899, 287.262, 99.5772
48, 0.00000, 7379.54, -0.0000143873, 7379.54, -120, 7379.54, 120, 275.347, -16.5422, 278.541, -137.233, 276.808, 100.153
