hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
482, 1800.00000, 1175.54, 73.6048, 1261.71, 60.5471, 1356.02, 62.2907
482, 2700.00000, 2320, 20.2647, 2313.44, 21.2004, 2484, 22.6372
483, 0.00000, 2319.28, 18.6994, 2359.23, 19.8134, 2488.35, 21.322
483, 900.00000, 2339.1, 19.0811, 2433.99, 20.047, 2484.72, 22.1115
483, 1800.00000, 2395.47, 19.3696, 2594.33, 19.7893, 2599.32, 21.982
483, 2700.00000, 1774.74, 32.0216, 1922.98, 31.0267, 1913.06, 35.5604
484, 0.00000, 1324.79, 75.8838, 1430.75, 63.2042, 1465, 67.4485
484, 900.00000, 1684.23, 37.3877, 1854.68, 35.7833, 2017.52, 35.2593
484, 1800.00000, 2425.28, 19.4893, 2463.89, 20.7558, 2619.29, 22.013
484, 2700.00000, 2420.65, 19.7594, 2460.98, 20.8835, 2583.56, 22.4207
485, 0.00000, 2424.99, 20.0382, 2466.47, 21.198, 2545.56, 23.2191
485, 900.00000, 2471.47, 19.6102, 2548.55, 20.4432, 2666.25, 22.4276
485, 1800.00000, 1497.61, 50.3674, 1754.98, 43.0474, 1814.93, 48.1631
485, 2700.00000, 1684.74, 41.8596, 1909.95, 38.5362, 2050.99, 39.5364
486, 0.00000, 2674.08, 18.5848, 2795.66, 19.3928, 2895.94, 21.6944
486, 900.00000, 2669.18, 18.3166, 2779.86, 19.4965, 2958.21, 21.5356
486, 1800.00000, 2665.68, 17.6518, 2784.46, 18.4246, 2964.38, 20.5387
486, 2700.00000, 2650, 17.3384, 2711.34, 18.3128, 2873.8, 20.0631
487, 0.00000, 2014.45, 28.1563, 2162.04, 27.2614, 2251.57, 30.8199
487, 900.00000, 1424.85, 50.8611, 1622.25, 43.813, 1698.6, 46.3894
487, 1800.00000, 1754.66, 25.427, 1863.81, 26.3082, 2072.39, 26.6157
487, 2700.00000, 1894.93, 19.273, 1983.15, 20.221, 2010.76, 22.3831
488, 0.00000, 1811.97, 19.49, 1840.24, 20.2179, 1934.22, 22.4955
488, 900.00000, 1732.64, 19.0298, 1807.5, 20.0257, 1945.43, 21.5701
488, 1800.00000, 1420.79, 24.5764, 1467.9, 25.4099, 1569.75, 27.8147
488, 2700.00000, 946.13, 97.1587, 950.995, 77.5095, 1017.42, 84.1102
489, 0.00000, 889.108, 59.1677, 1037.1, 49.604, 1124.64, 48.5571
489, 900.00000, 1690.17, 17.5883, 1755.52, 18.4356, 1850.11, 20.2526
489, 1800.00000, 1738.64, 17.1981, 1843.09, 17.5465, 1945.17, 19.632
489, 2700.00000, 1859.18, 17.1926, 1990.11, 17.2544, 2046.12, 19.4133
490, 0.00000, 1917.94, 17.0912, 2036.63, 17.3688, 2141.52, 19.1939
490, 900.00000, 1139.88, 54.523, 1282.51, 46.3912, 1324.1, 52.1461
490, 1800.00000, 1134.4, 55.0546, 1319.22, 47.0679, 1400.68, 48.5945
490, 2700.00000, 2203.03, 19.0761, 2216.47, 20.7175, 2399.83, 22.4047
491, 0.00000, 2218.67, 19.1075, 2251.22, 20.2667, 2360.33, 22.8447
491, 900.00000, 2136.74, 20.0255, 2272.47, 21.0667, 2309.26, 23.6814
491, 1800.00000, 2158.4, 20.4547, 2318.52, 20.7804, 2380.82, 24.0269
491, 2700.00000, 1794.05, 28.9592, 1948.89, 28.6239, 2017.67, 32.8797
492, 0.00000, 1217.79, 76.0167, 1314.77, 64.4155, 1399.36, 68.4301
492, 900.00000, 1558.79, 36.9895, 1746.7, 35.3562, 1868.64, 36.2622
492, 1800.00000, 2172.29, 20.9026, 2301.85, 21.6465, 2454.02, 24.1029
492, 2700.00000, 2171.5, 20.8246, 2220.68, 21.6823, 2408.62, 24.3503
493, 0.00000, 2217.97, 20.5009, 2336.58, 21.5822, 2407.47, 24.1394
493, 900.00000, 2223.95, 20.2712, 2303.36, 20.9917, 2524.76, 23.5338
493, 1800.00000, 1241.82, 64.868, 1465.97, 53.4614, 1562.89, 58.5545
493, 2700.00000, 1371.77, 59.0826, 1589.32, 50.3762, 1697.87, 51.2348
494, 0.00000, 2460.46, 19.6327, 2535.88, 20.5054, 2705.16, 22.8198
494, 900.00000, 2524.47, 18.9302, 2600, 20.0504, 2736.03, 22.3058
494, 1800.00000, 2647.18, 17.9921, 2776.31, 19.2265, 2847.33, 21.224
494, 2700.00000, 2566.12, 17.4572, 2667.64, 18.5821, 2767.82, 20.7799
495, 0.00000, 1719.84, 35.1042, 1955.08, 32.5104, 2025.03, 36.8577
495, 900.00000, 1295.39, 68.1663, 1437.14, 56.7301, 1515.3, 59.1046
495, 1800.00000, 1719.75, 28.097, 1828.85, 28.2327, 2001.39, 28.7132
495, 2700.00000, 1893.24, 19.8184, 1949.45, 20.55, 2022.58, 22.4582
496, 0.00000, 1797.04, 19.6735, 1877.21, 20.2079, 1912.33, 22.4307
496, 900.00000, 1724.09, 19.1938, 1788.43, 19.9136, 1981.49, 21.2719
496, 1800.00000, 1424.49, 24.2484, 1480.2, 25.1278, 1548, 27.5598
496, 2700.00000, 944.97, 98.4895, 938.657, 79.0225, 1005.05, 87.0784
497, 0.00000, 855.311, 67.8251, 988.188, 54.6997, 1082.65, 52.7745
497, 900.00000, 1632.02, 18.1423, 1729.79, 18.7213, 1853.78, 20.5001
497, 1800.00000, 1717.65, 17.7117, 1839.29, 17.9647, 1935.48, 19.5899
497, 2700.00000, 1791.32, 17.1098, 1963.26, 17.3455, 2023.05, 19.1795
498, 0.00000, 1833.87, 17.6362, 2027.28, 17.649, 2076.13, 19.4096
498, 900.00000, 1085.54, 55.3195, 1277.35, 44.9443, 1302.65, 50.9728
498, 1800.00000, 1092.8, 83.3232, 1167.64, 68.0236, 1208.46, 69.0176
498, 2700.00000, 2194.58, 19.0459, 2195.45, 20.8506, 2259.08, 22.2125
499, 0.00000, 2162.43, 19.7894, 2159.87, 21.014, 2263.11, 22.9548
499, 900.00000, 2145.03, 20.6593, 2203.48, 21.2653, 2245.29, 24.2152
499, 1800.00000, 2141.62, 20.8254, 2198.96, 21.7308, 2220.89, 24.0593
499, 2700.00000, 1708.88, 32.1511, 1780.45, 32.335, 1796.17, 37.577
500, 0.00000, 1213.19, 74.2583, 1329.03, 63.1429, 1365.05, 69.0773
500, 900.00000, 1574.58, 35.797, 1690.25, 35.6078, 1833.91, 36.1801
500, 1800.00000, 2027.34, 21.5372, 2060.63, 23.0659, 2266.58, 25.2878
500, 2700.00000, 2069.56, 21.7794, 2120.68, 22.8867, 2307.37, 25.2926
501, 0.00000, 1994.26, 21.8378, 2109.52, 23.0117, 2274.74, 25.5268
501, 900.00000, 2115.96, 21.224, 2187.22, 22.6044, 2337.54, 25.0225
501, 1800.00000, 1345.68, 54.5798, 1551.95, 48.3566, 1632.28, 52.3542
501, 2700.00000, 1535.21, 45.7275, 1738.57, 42.5297, 1928.1, 43.4526
502, 0.00000, 2299.9, 21.1369, 2371.12, 22.46, 2609.97, 24.7945
502, 900.00000, 2377.76, 19.906, 2462.9, 21.0639, 2634.26, 23.6903
502, 1800.00000, 2471.99, 18.9164, 2549.45, 20.0592, 2767.08, 22.4329
502, 2700.00000, 2417.13, 18.3932, 2478.73, 19.3448, 2632.95, 21.6536
503, 0.00000, 1656.38, 34.376, 1829.2, 32.6541, 1893.46, 37.7856
503, 900.00000, 1239.49, 66.7263, 1387.11, 55.9419, 1524.28, 57.0954
503, 1800.00000, 1714.97, 27.0789, 1782.27, 27.643, 1960.09, 28.3152
503, 2700.00000, 1804.36, 20.2218, 1859.05, 20.9611, 1957.33, 23.2135
504, 0.00000, 1740.87, 20.1311, 1799.96, 20.8459, 1879.07, 23.2341
504, 900.00000, 1684.84, 19.5525, 1712.84, 20.6873, 1908.87, 22.1864
504, 1800.00000, 1471.76, 23.2733, 1537.47, 24.6669, 1636.65, 26.7848
504, 2700.00000, 907.481, 93.7495, 931.664, 76.0078, 1007.74, 82.0055
505, 0.00000, 899.793, 56.6089, 1053.59, 48.4514, 1126.32, 48.3979
505, 900.00000, 1701.58, 18.3066, 1781.45, 19.19, 1859.99, 21.0492
505, 1800.00000, 1776.88, 17.626, 1890.06, 18.136, 1975.24, 19.9648
505, 2700.00000, 1916.41, 17.3522, 2053.47, 17.5945, 2111.79, 19.6128
506, 0.00000, 1989.54, 17.8118, 2116.09, 18.1463, 2182.67, 19.9673
506, 900.00000, 1892.13, 24.0491, 1977.84, 23.9596, 2117.08, 25.5764
506, 1800.00000, 1536.49, 37.2242, 1695.34, 34.4987, 1760.44, 36.0797
506, 2700.00000, 2453.12, 18.5849, 2441.51, 19.5314, 2596.9, 21.418
507, 0.00000, 2358.09, 18.8367, 2362.98, 19.9222, 2494.36, 21.916
507, 900.00000, 2328.26, 19.4445, 2371.65, 20.6402, 2502.78, 23.1091
507, 1800.00000, 2384.17, 20.1037, 2479.85, 21.1003, 2493.5, 23.6718
507, 2700.00000, 1977.3, 27.1861, 2053.19, 28.0068, 2074.54, 31.878
508, 0.00000, 1303.4, 64.8476, 1464.77, 56.3685, 1521.32, 60.5087
508, 900.00000, 1772.38, 31.6314, 1988.65, 31.0144, 2189.68, 32.1507
508, 1800.00000, 2268.47, 20.7216, 2357.48, 21.9288, 2550.2, 24.4463
508, 2700.00000, 2346.87, 20.4424, 2361.61, 22.0393, 2534.25, 24.5688
509, 0.00000, 2321.83, 20.5757, 2342.31, 21.9805, 2515.09, 24.7081
509, 900.00000, 2456.33, 20.4078, 2487.38, 22.0904, 2608.44, 24.1759
509, 1800.00000, 1480.38, 48.4879, 1671.11, 44.0551, 1776.77, 47.5371
509, 2700.00000, 1620.26, 43.6826, 1810.07, 40.8318, 2047.66, 40.9811
510, 0.00000, 2541.99, 20.1519, 2608.39, 21.5343, 2760.67, 23.8682
510, 900.00000, 2492.44, 19.6767, 2647.65, 21.1099, 2741.61, 23.1612
510, 1800.00000, 2531.42, 18.7423, 2693.98, 20.2132, 2850.15, 21.9999
510, 2700.00000, 2631.77, 17.8509, 2640.65, 19.3611, 2880.63, 21.274
511, 0.00000, 1885.06, 29.3729, 2033.72, 29.2437, 2197.31, 32.7123
511, 900.00000, 1294.13, 57.8113, 1517.93, 48.8056, 1621.01, 51.3485
511, 1800.00000, 1789.12, 24.3597, 1927.88, 25.4215, 2043.08, 27.1577
511, 2700.00000, 1845.64, 20.307, 1922.3, 21.6219, 1933.54, 23.9691
512, 0.00000, 1696.95, 20.6761, 1799, 21.7959, 1824.87, 24.1117
512, 900.00000, 1620.33, 20.5001, 1682.5, 21.8534, 1796.58, 23.424
512, 1800.00000, 1452.58, 23.1181, 1492.1, 24.449, 1559.73, 26.9265
512, 2700.00000, 906.296, 95.9892, 930.932, 78.2888, 1001.68, 86.5722
513, 0.00000, 887.723, 56.3362, 1041.73, 49.2113, 1074.84, 50.7828
513, 900.00000, 1576.38, 19.5314, 1640.83, 20.646, 1698.17, 22.9569
513, 1800.00000, 1641.78, 19.1262, 1724.52, 19.9083, 1777.69, 22.1619
513, 2700.00000, 1789.88, 18.6392, 1841.01, 19.1103, 1901.63, 21.6494
514, 0.00000, 1796.22, 18.9028, 1860.69, 19.2634, 1907.7, 21.6509
514, 900.00000, 1587.4, 26.581, 1718.36, 26.2995, 1746.31, 29.1985
514, 1800.00000, 1233.49, 52.4114, 1395.18, 46.3575, 1489.61, 47.8414
514, 2700.00000, 2388.16, 18.5224, 2420.82, 19.9356, 2497.7, 22.1942
515, 0.00000, 2262.94, 19.2843, 2332.33, 20.7973, 2396.24, 23.0229
515, 900.00000, 2351.08, 19.9518, 2390.6, 21.3705, 2408.27, 23.9159
515, 1800.00000, 2346.35, 20.351, 2378.92, 21.5996, 2386.06, 23.9854
515, 2700.00000, 2055.26, 26.4865, 2108.51, 27.5325, 2215.63, 31.0089
516, 0.00000, 1427.58, 53.3252, 1612.94, 47.52, 1687.45, 51.2658
516, 900.00000, 1976.86, 27.962, 2083.36, 29.0835, 2322.6, 30.2601
516, 1800.00000, 2388.55, 21.1338, 2413.03, 22.4133, 2586.56, 24.6888
516, 2700.00000, 2413.39, 21.0364, 2419.1, 22.0207, 2563.75, 24.6642
517, 0.00000, 2347.28, 21.0636, 2396.56, 22.2085, 2478.99, 24.5856
517, 900.00000, 2426.08, 20.7936, 2536.69, 21.8558, 2610.44, 24.5245
517, 1800.00000, 1598.37, 47.2256, 1806.36, 42.5462, 1833.23, 48.2865
517, 2700.00000, 1766.46, 43.0641, 1920.93, 41.1042, 2056.47, 42.2265
518, 0.00000, 2666.83, 19.8443, 2649.55, 21.351, 2892.89, 24.7386
518, 900.00000, 2686.35, 19.2982, 2697.63, 20.679, 3037.89, 24.0381
518, 1800.00000, 2643.19, 18.5021, 2700.79, 20.0551, 2949.3, 22.9772
518, 2700.00000, 2640.46, 17.5114, 2716.69, 18.9993, 2844.38, 21.6182
519, 0.00000, 2589.07, 17.6811, 2691.88, 18.8309, 2852.11, 21.602
519, 900.00000, 2122.26, 22.4177, 2190.92, 23.4843, 2379.1, 25.9822
519, 1800.00000, 1974.47, 21.5406, 1985.95, 22.6968, 2099.86, 25.441
519, 2700.00000, 1798.52, 20.3723, 1799.52, 21.5315, 1933.07, 24.8101
520, 0.00000, 1763.43, 20.2635, 1773.97, 21.3349, 1852.01, 24.4402
520, 900.00000, 1670.22, 19.8914, 1647.74, 21.3821, 1739.28, 24.1803
520, 1800.00000, 1482.84, 22.769, 1447.36, 24.5463, 1545.79, 27.8949
520, 2700.00000, 885.721, 84.6684, 909.453, 73.9986, 975.13, 83.0454
521, 0.00000, 889.302, 55.3688, 984.392, 50.9964, 1020.21, 53.3592
521, 900.00000, 1574.81, 19.7203, 1535.99, 21.449, 1604.26, 24.1957
521, 1800.00000, 1600.21, 19.4125, 1591.86, 20.8205, 1698.75, 23.3495
521, 2700.00000, 1739.91, 18.6995, 1757.91, 20.0127, 1860.27, 22.5756
522, 0.00000, 1841.59, 18.4048, 1849.25, 19.428, 1948.02, 22.1235
522, 900.00000, 1837.41, 20.7406, 1898.6, 21.7029, 1936.2, 24.4534
522, 1800.00000, 1982.77, 20.9939, 2040.8, 22.0182, 2110.47, 24.4087
522, 2700.00000, 2291.46, 19.1028, 2290.39, 20.9407, 2353.15, 22.7483
523, 0.00000, 2266.4, 19.2866, 2384.3, 21.1734, 2463.64, 22.8262
523, 900.00000, 2341.45, 20.1255, 2450.37, 21.0175, 2476.26, 23.185
523, 1800.00000, 2395.69, 20.1383, 2498.92, 20.8969, 2491.82, 23.3796
523, 2700.00000, 2011.36, 27.5826, 2084.19, 28.5268, 2098.57, 32.1801
524, 0.00000, 1350.33, 63.2315, 1503.02, 54.6424, 1544.89, 59.0969
524, 900.00000, 1872.97, 33.5825, 1903.5, 34.2693, 2074.55, 34.6075
524, 1800.00000, 2371.26, 20.4071, 2338.14, 22.0621, 2496.89, 23.7311
524, 2700.00000, 2410.55, 20.5565, 2419.53, 21.8481, 2520.84, 24.0805
525, 0.00000, 2530.52, 20.7758, 2506.73, 22.2019, 2658.29, 24.2462
525, 900.00000, 2565.03, 20.4755, 2515.84, 21.939, 2666.84, 24.2385
525, 1800.00000, 2049.1, 29.6835, 2138.23, 29.9302, 2219.5, 32.887
525, 2700.00000, 1688.53, 45.1684, 1881.06, 41.9557, 1922.81, 44.2024
526, 0.00000, 2565.9, 20.4558, 2605.03, 21.5156, 2705.67, 23.9593
526, 900.00000, 2600.21, 19.6056, 2654.2, 20.943, 2824.34, 22.8302
526, 1800.00000, 2611.1, 18.6865, 2719.18, 19.9651, 2906.86, 22.2117
526, 2700.00000, 2646.55, 17.8182, 2694.66, 19.0848, 2846.77, 21.1889
527, 0.00000, 2219.82, 22.8943, 2357.02, 23.8066, 2425, 26.6554
527, 900.00000, 1385.14, 50.0354, 1598.48, 44.1298, 1722.26, 47.0644
527, 1800.00000, 1849.45, 23.1225, 1904.05, 24.1695, 2030.54, 26.4946
527, 2700.00000, 1884.08, 20.1198, 1907.64, 21.1263, 1945.52, 24.3554
528, 0.00000, 1795.11, 20.2535, 1760.58, 21.3423, 1858.34, 24.7722
528, 900.00000, 1775.16, 18.8391, 1723.93, 20.6194, 1810.96, 23.7899
528, 1800.00000, 1668.01, 19.3216, 1597.56, 21.5161, 1696.93, 24.2287
528, 2700.00000, 1516.41, 23.0571, 1496.31, 24.5562, 1542.22, 28.063
529, 0.00000, 1535.4, 20.7559, 1519.62, 22.4932, 1574.27, 25.774
529, 900.00000, 1606.71, 18.7685, 1550.52, 20.6302, 1652.18, 23.6359
529, 1800.00000, 1713.78, 18.2912, 1647.05, 19.6681, 1768.04, 22.3911
529, 2700.00000, 1815.05, 17.9376, 1795.33, 19.4199, 1918.2, 21.8358
530, 0.00000, 1892.03, 18.4776, 1875.53, 19.7844, 1974.01, 22.3069
530, 900.00000, 1862.16, 22.5034, 1929.72, 23.311, 1969.93, 25.9828
530, 1800.00000, 1334.13, 45.5672, 1472.88, 42.6257, 1510.17, 45.4005
530, 2700.00000, 2400.01, 18.2069, 2317.14, 20.1698, 2552.1, 22.4861
531, 0.00000, 2265.84, 19.2688, 2291.78, 21.1934, 2369.59, 23.4435
531, 900.00000, 2349.35, 20.6421, 2379.16, 22.0772, 2512.99, 23.8308
531, 1800.00000, 2560.35, 19.7212, 2546.5, 20.3343, 2562.72, 23.8505
531, 2700.00000, 2350.81, 21.6624, 2340.29, 22.8552, 2394.04, 25.9603
532, 0.00000, 1882.33, 31.279, 1964.99, 31.1561, 2028.15, 34.514
532, 900.00000, 1909.46, 29.4921, 1981.13, 30.2313, 2090.97, 32.2644
532, 1800.00000, 2300.46, 20.5169, 2363.9, 21.7069, 2440.37, 24.3589
532, 2700.00000, 2271.22, 20.7239, 2296.59, 21.7706, 2410.2, 24.688
533, 0.00000, 2295.13, 21.2547, 2303.89, 22.1414, 2400.08, 24.5979
533, 900.00000, 2344.7, 20.4005, 2412.82, 21.3665, 2572.39, 24.1359
533, 1800.00000, 1545.77, 45.6756, 1743.15, 41.4931, 1793.89, 45.8102
533, 2700.00000, 1604.03, 48.5339, 1738.77, 44.3926, 1794.85, 46.5228
534, 0.00000, 2691.16, 19.4299, 2628.61, 20.4272, 2764.13, 22.6717
534, 900.00000, 2755.65, 18.0922, 2687.64, 19.6136, 2848.07, 21.714
534, 1800.00000, 2733.68, 17.4673, 2742.76, 19.0338, 2845.14, 21.6484
534, 2700.00000, 2668.61, 17.3291, 2702.13, 18.8756, 2808.27, 20.8934
535, 0.00000, 2520.06, 19.1204, 2536.76, 20.2794, 2651.23, 22.8694
535, 900.00000, 1571.33, 39.1526, 1736.95, 36.9945, 1798.21, 40.2947
535, 1800.00000, 1862.94, 22.9437, 1855.97, 24.3168, 1942.84, 26.3521
535, 2700.00000, 1916.34, 18.7457, 1924.85, 19.8207, 1978.69, 22.6863
536, 0.00000, 1829.89, 18.6567, 1841.63, 19.7055, 1879.85, 22.7444
536, 900.00000, 1793.18, 18.1674, 1806.9, 19.546, 1905.03, 22.0648
536, 1800.00000, 1642.04, 19.843, 1601.59, 21.6185, 1655.35, 24.5101
536, 2700.00000, 895.076, 81.5604, 928.306, 70.9898, 978.918, 82.4275
537, 0.00000, 985.264, 46.7815, 1055.5, 45.084, 1095.55, 47.7237
537, 900.00000, 1724.57, 17.4731, 1677.75, 19.2081, 1715.59, 22.0143
537, 1800.00000, 1823.22, 16.7771, 1804.43, 18.0905, 1870.51, 20.4732
537, 2700.00000, 1971.57, 16.2142, 1971.59, 17.3531, 2029.33, 19.8249
538, 0.00000, 2038.88, 16.6911, 2051.75, 17.6523, 2092.63, 19.9965
538, 900.00000, 1502.28, 34.5911, 1645.88, 33.4026, 1575.76, 39.5285
538, 1800.00000, 1352.03, 45.5937, 1505.72, 42.4306, 1528.14, 46.1676
538, 2700.00000, 2435.08, 18.3276, 2436.49, 19.9628, 2519.54, 22.5999
539, 0.00000, 2368.51, 18.8552, 2408.57, 20.1338, 2391.82, 22.0419
539, 900.00000, 2419.9, 19.9883, 2453.08, 20.845, 2417.07, 23.2155
539, 1800.00000, 2467, 19.8459, 2534.46, 20.431, 2501.01, 22.9707
539, 2700.00000, 2351.51, 21.0013, 2375.86, 21.8834, 2414.5, 24.8268
540, 0.00000, 1967.04, 25.9588, 2104.65, 26.3874, 2145.76, 29.2011
540, 900.00000, 2248.56, 21.7124, 2279.54, 22.9144, 2350.52, 25.5082
540, 1800.00000, 2238.51, 20.6762, 2289.5, 21.9054, 2427.35, 24.5561
540, 2700.00000, 2306.54, 20.5555, 2359.33, 21.7276, 2474.1, 24.3942
541, 0.00000, 2286.81, 20.4642, 2291.52, 21.7213, 2473.73, 24.3345
541, 900.00000, 2328.38, 19.8661, 2364.83, 20.9938, 2530.07, 23.619
541, 1800.00000, 2266.43, 21.8482, 2359.49, 22.7582, 2506, 25.1376
541, 2700.00000, 1947.29, 29.8537, 2064.92, 30.1105, 2141.4, 31.8684
542, 0.00000, 2586.23, 19.2665, 2692.04, 20.5055, 2577.4, 22.872
542, 900.00000, 2657.17, 18.3272, 2709.31, 19.5681, 2688.92, 22.0284
542, 1800.00000, 2668.97, 17.7415, 2727.23, 19.2285, 2809.46, 21.3985
542, 2700.00000, 2577.18, 17.4697, 2649.04, 18.7501, 2756.15, 21.2807
543, 0.00000, 1978.88, 27.7931, 2123.06, 27.6956, 2188.41, 31.7845
543, 900.00000, 1275.75, 58.8206, 1460.54, 49.849, 1523.67, 53.835
543, 1800.00000, 1719.66, 24.351, 1785.11, 25.6275, 1891.89, 27.2488
543, 2700.00000, 1796.33, 19.228, 1827.45, 20.5115, 1953.36, 24.2782
544, 0.00000, 1744.11, 19.4882, 1750.55, 20.4974, 1819.33, 24.0232
544, 900.00000, 1677.16, 19.0614, 1673.25, 20.4126, 1773.43, 23.0157
544, 1800.00000, 1567.91, 19.3402, 1513.38, 21.4846, 1590.78, 24.1729
544, 2700.00000, 844.257, 75.4395, 896.76, 65.9522, 946.222, 75.7466
545, 0.00000, 821.505, 61.9941, 919.023, 55.6585, 955.417, 58.9535
545, 900.00000, 1558.97, 18.9167, 1515.09, 20.7756, 1575.45, 24.0092
545, 1800.00000, 1590.56, 18.606, 1560.82, 20.1054, 1644.81, 22.9513
545, 2700.00000, 1666.87, 18.1555, 1688.28, 19.2716, 1767.16, 22.1244
546, 0.00000, 1717.45, 18.3123, 1728.41, 19.3895, 1777.06, 22.2419
546, 900.00000, 1111.6, 47.0666, 1260.64, 41.7391, 1212.98, 51.6954
546, 1800.00000, 1042.54, 69.1709, 1127.96, 60.3943, 1201.45, 63.7556
546, 2700.00000, 2220.79, 18.1036, 2253.44, 19.4257, 2335.28, 22.447
547, 0.00000, 2130.5, 19.0159, 2107.94, 20.2341, 2253.95, 23.1073
547, 900.00000, 2143.62, 20.1031, 2197.27, 21.1084, 2274.52, 24.2438
547, 1800.00000, 2194.49, 19.9709, 2315.24, 20.1258, 2281.84, 24.0429
547, 2700.00000, 1967.28, 23.9487, 2049.8, 24.3207, 2070.83, 28.6538
548, 0.00000, 1866.44, 25.0956, 1995.92, 25.8533, 2034.63, 28.6928
548, 900.00000, 1658.75, 29.0495, 1794.08, 29.5166, 1906.35, 31.8753
548, 1800.00000, 1926.93, 21.4193, 2066.63, 22.6337, 2167.27, 25.1507
548, 2700.00000, 1874.22, 21.7667, 2013.88, 22.877, 2115.79, 25.611
549, 0.00000, 1950.37, 21.8342, 2033.07, 23.1081, 2173.85, 25.788
549, 900.00000, 2024.32, 21.7363, 2159.48, 22.5202, 2328.5, 24.8013
549, 1800.00000, 1701.07, 28.2822, 1929.48, 27.9856, 2105.27, 29.9438
549, 2700.00000, 1260.11, 58.7507, 1480.29, 50.6557, 1618.65, 50.643
550, 0.00000, 2230.15, 20.9809, 2396.74, 22.0116, 2526.9, 24.0498
550, 900.00000, 2501.12, 19.9777, 2602.79, 20.8272, 2787.64, 23.3481
550, 1800.00000, 2506.56, 18.953, 2594.23, 20.1275, 2808.51, 22.3523
550, 2700.00000, 2537.68, 18.0546, 2534.97, 19.556, 2719.52, 21.2356
551, 0.00000, 2034.56, 25.6233, 2134.78, 26.1637, 2202.45, 29.0244
551, 900.00000, 1242.31, 61.9577, 1396.33, 52.9796, 1427.28, 57.4194
551, 1800.00000, 1778.48, 25.2008, 1785.54, 26.706, 1887.19, 27.8031
551, 2700.00000, 1865.74, 20.692, 1823.24, 21.7433, 1897.31, 23.8123
552, 0.00000, 1692.75, 20.4273, 1696.53, 21.363, 1755.51, 23.9153
552, 900.00000, 1577.15, 20.0111, 1601.13, 21.2734, 1743.07, 23.0563
552, 1800.00000, 1503.51, 20.0008, 1503.29, 21.7356, 1579.7, 23.7236
552, 2700.00000, 848.486, 95.8908, 857.162, 81.7899, 940.214, 87.9186
553, 0.00000, 849.384, 54.7292, 961.569, 49.1442, 1014.26, 50.3343
553, 900.00000, 1494.24, 19.4151, 1531.05, 20.4522, 1587.19, 22.9973
553, 1800.00000, 1518.39, 19.2593, 1578.42, 20.2071, 1654.03, 22.5785
553, 2700.00000, 1618.64, 18.6782, 1718.84, 19.4374, 1763.23, 21.8316
554, 0.00000, 1629.47, 18.6542, 1745.26, 19.2526, 1802.74, 21.5097
554, 900.00000, 1074.8, 48.8548, 1233.63, 42.3289, 1236.73, 50.2153
554, 1800.00000, 1029.4, 74.5768, 1158.18, 61.9324, 1221.34, 65.2673
554, 2700.00000, 2061.43, 19.6396, 2086.74, 21.0434, 2198.7, 23.3222
555, 0.00000, 1996.85, 20.2476, 2055.34, 21.6482, 2164.8, 24.1291
555, 900.00000, 2045.76, 21.1572, 2159.95, 22.1042, 2136.77, 25.1672
555, 1800.00000, 2045.2, 21.4862, 2166.52, 22.0923, 2123.7, 25.2911
555, 2700.00000, 2061.33, 22.1408, 2101.02, 23.1037, 2137.95, 25.7361
556, 0.00000, 1174.95, 63.4339, 1305.6, 56.0404, 1326.3, 61.8928
556, 900.00000, 1725.63, 30.4639, 1783.46, 31.3474, 1919.12, 32.9907
556, 1800.00000, 2053.88, 21.9228, 2055.49, 23.6803, 2237.23, 25.76
556, 2700.00000, 2039.19, 21.9329, 2073.87, 23.3391, 2262.44, 25.6787
557, 0.00000, 2157.11, 21.8103, 2169.04, 23.2348, 2314.11, 25.2018
557, 900.00000, 2063.42, 22.1358, 2107.93, 23.2629, 2245.75, 25.7303
557, 1800.00000, 1989.14, 26.2568, 2050.5, 26.9666, 2181.9, 29.415
557, 2700.00000, 2146, 25.013, 2281.42, 25.9115, 2437.88, 28.2406
558, 0.00000, 2395.54, 21.233, 2493.61, 22.377, 2730.32, 24.95
558, 900.00000, 2420.26, 20.7285, 2478.24, 21.9244, 2692.34, 24.5233
558, 1800.00000, 2473.53, 19.4941, 2486.36, 21.2361, 2689.66, 23.7048
558, 2700.00000, 2401.86, 18.7816, 2414.82, 20.5524, 2636.44, 22.938
559, 0.00000, 2443.56, 18.9688, 2399.88, 20.7808, 2583.47, 23.1524
559, 900.00000, 2203.67, 20.1687, 2173.85, 21.8764, 2288.39, 24.4132
559, 1800.00000, 1976.85, 20.1798, 1994.24, 21.8482, 2070.36, 24.8009
559, 2700.00000, 1674.42, 20.9336, 1736.94, 22.3536, 1800.61, 25.2575
560, 0.00000, 1605.41, 21.1574, 1598.04, 22.6871, 1659.67, 25.5416
560, 900.00000, 1524.88, 20.7744, 1553.03, 22.5237, 1614.39, 24.9054
560, 1800.00000, 1454.93, 20.5927, 1451.02, 22.7231, 1532.86, 25.3306
560, 2700.00000, 845.873, 90.3863, 883.644, 77.0016, 958.498, 86.6435
561, 0.00000, 1289.68, 25.962, 1324.36, 27.1823, 1374.32, 30.3674
561, 900.00000, 1536.67, 19.9251, 1551.63, 21.7537, 1595.22, 24.6292
