bus,v
p13udm28648,1.0107963623253398
p13udm28650,1.011795854930992
p13udm28652,1.011585363576032
p13udm28653,1.0121197961012864
p13udm28656,1.0109415232768475
p13udm28657,1.0112233244120885
p13udm28661,1.0113477133964468
p13udm28662,1.011644267679568
p13udm28664,1.0106173047765856
p13udm28665,1.0111511313626114
p13udm28666,1.0085115343570754
p13udm28672,1.012705684646656
p13udm28673,1.0104040585238079
p13udm28674,1.0108147164394983
p13udm28677,1.0112190051079417
p13udm28678,1.0097989014872315
p13udm28679,1.0048327489863675
p13udm28680,1.009772186441864
p13udm28682,1.010268399487745
p13udm28684,1.0070805677444616
p13udm28686,1.0131787160054921
p13udm28687,1.0128210967501956
p13udm28688,1.0123883785578358
p13udm28692,1.01297280329053
p13udm28694,1.0132835092320982
p13udm28696,1.0126085976998362
p13udm28698,1.013008641215557
p13udm28700,1.008721968224548
p13udm28701,1.0098577708084553
p13udm28702,1.0101849569799801
p13udm28703,1.0067910268353755
p13udm28705,1.0107228917223736
p13udm28706,1.0098369333118384
p13udm28708,1.0123928744435975
p13udm28710,1.009883213832817
p13udm28712,1.00512465417797
p13udm28714,1.0106479790852982
p13udm28715,1.0102457341338287
p13udm28717,1.0081762553156182
p13udm28719,1.0136228840929697
p13udm28721,1.0138710764484178
p13udm28723,1.010275916850742
p13udm28724,1.0094164839087596
p13udm28725,1.0103845868868992
p13udm28726,1.011288240162289
p13udm28731,1.0125974145195356
p13udm28733,1.0131989392143113
p13udm28735,1.0099406720711426
p13udm28736,1.011563757432981
p13udm28740,1.0086375998125177
p13udm28741,1.009731650792749
p13udm28742,1.0100274140332888
p13udm28744,1.0105302706757078
p13udm28746,1.008213538757541
p13udm28748,1.0085481053907355
p13udm28750,1.0084997304336112
p13udm28751,1.0081360249582332
p13udm28752,1.0100726326132359
p13udm28754,1.0099770154281265
p13udm28757,1.0080642181366488
p13udm28759,1.0077836895860721
p13udm28761,1.0066678621098264
p13udm28762,1.007427545146017
p13udm28766,1.0088454689490118
p13udm28767,1.007053875318587
p13udm28768,1.0098792665690024
p13udm28771,1.011110191649651
p13udm28772,1.0115199770216678
p13udm28773,1.0095366882973589
p13udm28774,1.0121142127630498
p13udm28776,1.0111975213564315
p13udm28777,1.0117283100320535
p13udm28780,1.0116014708559469
p13udm28785,1.0131276692082405
p13udm28787,1.0122590049646942
p13udm28789,1.0128453400070452
p13udm28791,1.0129453910782897
p13udm28793,1.0099539199360539
p13udm28795,1.0108992958366345
p13udm28796,1.011189373342234
p13udm28799,1.0115472106170498
p13udm28801,1.011874724651364
p13udm28803,1.0120187453171086
p13udm28804,1.0116585568200769
p13udm28806,1.010865419702727
p13udm28807,1.0112652516058689
p13udm28808,1.0097910050636383
p13udm28809,1.0093406289942375
p13udm28811,1.0118249969924515
p13udm28813,1.0136628649654096
p13udm28817,1.0123083895791403
p13udm28821,1.010844230009427
p13udm28824,1.0107244133806252
p13udm29553,1.0108252618878564
p13udm29554,1.0084475797352432
p13udm29555,1.007747293579849
p13udm29558,1.0080475837794776
p13udm29562,1.0118376263367885
p13udm29563,1.011030322466242
p13udm29566,1.0130555724799928
p13udm29567,1.0140455961715888
p13udm29568,1.010308355195046
p13udm29571,1.0078407687691022
p13udm29572,1.0096913729560235
p13udm29573,1.0047689396653499
p13udm29575,1.0113121244037813
p13udm29576,1.0106165207993039
p13udm29580,1.0110822467737308
p13udm29581,1.0091708209401897
p13udm29583,1.0115602040977136
p13udm29584,1.0121436957855448
p13udm29585,1.0130984098406466
p13udm29586,1.0130718180591913
p13udm29587,1.0104970267894167
p13udm29595,1.0109331399377388
p13udm29596,1.011307503110734
p13udm29597,1.0095610652716598
p13udm29598,1.012061659366617
p13udm29601,1.0087951886341702
p13udm29603,1.010515271626715
p13udm29604,1.0106145893953933
p13udm29605,1.0122575435898156
p13udm29610,1.0140537840497286
p13udm29611,1.0120992614271105
p13udm29614,1.0010490328958623
p13udm29615,1.0098393361324616
p13udm29616,1.0089613389142413
p13udm29618,1.0121971723017862
p13udm29619,1.0124051147831905
p13udm29622,1.0110746875077818
p13udm29623,1.0115617246175217
p13udm29631,1.0123038106128812
p13udm29633,1.012188533997676
p13udm29635,1.0107621253842283
p13udm29637,1.0116033762739736
p13udm29639,1.0083175924299892
p13udm29642,1.0101771346873896
p13udm29643,1.010501609575612
p13udm29644,1.009538041653286
p13udm29647,1.0083047880644929
p13udm29648,1.0071375285867943
p13udm29650,1.0138759614445905
p13udm29652,1.0146889117605107
p13udm29653,1.0112484723599529
p13udm29654,1.011186091863364
p13udm29655,1.0116101281594703
p13udm29657,1.0119126480939231
p13udm29660,1.0108684558028433
p13udm29661,1.012504666730113
p13udm29664,1.0130248309492642
p13udm29665,1.0141686190452386
p13udm29668,1.0143136205095007
p13udm29669,1.0131092412422582
p13udm29670,1.01545442153749
p13udm29671,1.0152458617169566
p13udm29678,1.014135052909733
p13udm29687,1.0117612195994157
p13udm29692,1.0153988576484636
p13udm29693,1.0157444243992546
p13udm29696,1.015053589442304
p13udm29700,1.0162830917936647
p13udm29702,1.0149435535463112
p13udm29706,1.011940084915967
p13udm29707,1.0123018654924316
p13udm29708,1.0108677867987756
p13udm29709,1.0142698741326917
p13udm29710,1.0146241077591744
p13udm29714,1.0129204579939717
p13udm31238,1.0119791918632977
p13udm32047,1.0114870340957753
p13udm32048,1.012219792948238
p13udm32049,1.011904382699727
p13udm32051,1.0108418304267452
p13udm32055,1.0125243003404087
p13udm32056,1.0110944501170187
p13udm32057,1.0113931975023167
p13udm32059,1.0126242276750128
p13udm32060,1.0124586664250095
p13udm32062,1.0116037901722486
p13udm32063,1.0112125877648765
p13udm32085,1.0119715582363653
p13udm32086,1.0121646978002359
p13udm32087,1.0123495056168292
p13udm32092,1.0123288924156362
p13udm32093,1.0128011413490925
p13udm32094,1.0125066606319266
p13udm32100,1.010756547727897
p13udm32101,1.011605274056407
p13udm32102,1.0115606247464495
p13udm32105,1.0114430563457881
p13udm32106,1.0133735278009521
p13udm32108,1.0130129074167318
p13udm32110,1.0138941313413612
p13udm32111,1.0141651268766263
p13udm32114,1.013486716075036
p13udm32115,1.013757371353349
p13udm32117,1.0136986095548504
p13udm32119,1.0125393214837923
p13udm32120,1.0127801290704217
p13udm32121,1.011954202483547
p13udm32122,1.0121570006195413
p13udm32124,1.012072015399996
p13udm32126,1.0110693756505387
p13udm32127,1.0118228588608944
p13udm32130,1.0100681380964471
p13udm32131,1.0093572953528516
p13udm32132,1.0121487878088145
p13udm32135,1.0120003101456372
p13udm32136,1.011799856917568
p13udm32137,1.0114335033082602
p13udm32138,1.011253287227294
p13udm32140,1.0118838642280463
p13udm32141,1.0123225571205152
p13udm32142,1.0129470799301545
p13udm32143,1.012601891755665
p13udm32144,1.0117205099581215
p13udm32145,1.0115592935689235
p13udm32147,1.0129183312333316
p13udm32148,1.0127207087904853
p13udm33860,1.0117562984754818
p13udm34015,1.0107637956390914
p13udm34016,1.0110271844105678
p13udm34035,1.0110474342860059
p13udm34036,1.0093925815220968
p13udm34037,1.0112319079572742
p13udm34038,1.0089287716360968
p13udm34040,1.009228544614785
p13udm34041,1.0106365730329625
p13udm34042,1.0102721396239047
p13udm34044,1.0108676087965496
p13udm34046,1.0098093978027056
p13udm34048,1.0130714011828563
p13udm34049,1.0128810038374079
p13udm34050,1.012046277111705
